run,R,F,T,epsilon0,epsilon_r,epsilon_s,C_tot,lambda_D,L_Au,L_gap,L_Pd_len,out_of_plane_width,Cdl_Au,Cdl_C,Cdl_Pd,g_Au,g_C,g_Pd,pzc_Au,pzc_C,pzc_Pd,it0_1,it0_2,alpha1,alpha2,z_R1,z_O2,E1_eq,E2_eq,pH,pH_ref,E1_eq_pH_slope_V_per_pH,E2_eq_pH_slope_V_per_pH,it0_1_pH_order,it0_2_pH_order,N_modes,Nx,xtol,max_bracket_expands,use_edl,use_affine_phi2,use_closed_form_when_affine,do_self_checks,do_convergence_check,dh_warn_threshold,dh_violation_action,do_ofat,do_heatmaps,do_sensitivities,ofat_n,ofat_L_gap_n,heatmap_nx,heatmap_ny,scan_mode,heatmap_mode,sensitivity_mode,ofat_pH_min,ofat_pH_max,ofat_C_tot_min,ofat_C_tot_max,heatmap_C_tot_min,heatmap_C_tot_max,heatmap_L_min,heatmap_L_max,heatmap_Cdl_C_min,heatmap_Cdl_C_max,heatmap_pzc_C_offsets,ofat_L_gap_min,ofat_L_gap_max,mode,E_mix,i_mix,i_mix_norm_A_per_m2,i_mix_phys_A_per_m,i_mix_abs_A,i_mix_avg_A_per_m2,residual,residual_norm_A_per_m2,residual_phys_A_per_m,residual_abs_A,residual_avg_A_per_m2,converged,method,iterations,out_of_plane_width_m,reactive_length_m,reactive_area_m2,a1,b1,a2,b2,max_abs_phi_tilde,debye_huckel_ok,delta_pH,E1_eq_eff,E2_eq_eff,it0_1_eff,it0_2_eff,use_edl_case,C_tot_M,phi2_1_meanV,phi2_2_meanV,scan_param,scan_value,scan_value_M,pzc_Au_V,pzc_Pd_V,Cdl_Au_uF_per_cm2,Cdl_Pd_uF_per_cm2,L_Au_nm,L_Pd_len_nm
heatmap_compare:CdlAu_vs_CdlPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.11979455715441083,0.1,0.0566473486165177,0.5241628488938088,0.43755147257498683,0.2478613080462596,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,4.491334384228968e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,11.979455715441082,5.66473486165177,,
heatmap_compare:CdlAu_vs_CdlPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.13572088082974532,0.1,0.0566473486165177,0.5938487126622936,0.43755147257498683,0.2478613080462596,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.5851610483256978,0.4261074571738026,0.4261074571738026,1.295885621400821e-09,1.295885621400821e-09,0.026997617112517105,-3.373534784856247e-11,-3.373534784856247e-11,-1.0259654336928367e-19,-1.0259654336928367e-19,-2.1374279868600766e-12,True,brentq,15,1.0,4.8e-08,4.8e-08,0.36799366377357806,-0.3336699140489942,0.20116910073205843,-0.1549259648670113,4.9822579915226815,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,13.572088082974531,5.66473486165177,,
heatmap_compare:CdlAu_vs_CdlPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.13572088082974532,0.1,0.0566473486165177,0.5938487126622936,0.43755147257498683,0.2478613080462596,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,4.491334384228968e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,13.572088082974531,5.66473486165177,,
heatmap_compare:CdlAu_vs_CdlPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.15376456101806876,0.1,0.0566473486165177,0.672799101033024,0.43755147257498683,0.2478613080462596,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.5892174592220317,0.3940010794588473,0.3940010794588473,1.1982431311425392e-09,1.1982431311425392e-09,0.024963398565469565,-9.814943302544066e-11,-9.814943302544066e-11,-2.9849381151391687e-19,-2.9849381151391687e-19,-6.2186210732066016e-12,True,brentq,16,1.0,4.8e-08,4.8e-08,0.39589662117531693,-0.35994330329641516,0.20117862810905826,-0.15493516879083039,5.3175706617368625,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,15.376456101806877,5.66473486165177,,
heatmap_compare:CdlAu_vs_CdlPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.15376456101806876,0.1,0.0566473486165177,0.672799101033024,0.43755147257498683,0.2478613080462596,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,4.491334384228968e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,15.376456101806877,5.66473486165177,,
heatmap_compare:CdlAu_vs_CdlPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.17420709385712702,0.1,0.0566473486165177,0.7622457045019486,0.43755147257498683,0.2478613080462596,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.5933075516835329,0.3640773971313506,0.3640773971313506,1.1072386931428727e-09,1.1072386931428727e-09,0.023067472773809848,-1.1935474830693238e-10,-1.1935474830693238e-10,-3.6298379569025033e-19,-3.6298379569025033e-19,-7.562162410213548e-12,True,brentq,17,1.0,4.8e-08,4.8e-08,0.4246465337291941,-0.3870171015729571,0.20118856825687229,-0.15494477984354058,5.6527785604152125,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,17.4207093857127,5.66473486165177,,
heatmap_compare:CdlAu_vs_CdlPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.17420709385712702,0.1,0.0566473486165177,0.7622457045019486,0.43755147257498683,0.2478613080462596,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,4.491334384228968e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,17.4207093857127,5.66473486165177,,
heatmap_compare:CdlAu_vs_CdlPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.19736739954390187,0.1,0.0566473486165177,0.8635839630873005,0.43755147257498683,0.2478613080462596,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.5974024598152374,0.33639550908476656,0.33639550908476656,1.0230520400138155e-09,1.0230520400138155e-09,0.02131358416695449,7.382983113757291e-15,7.382983113757291e-15,2.245326031987443e-23,2.245326031987443e-23,4.677762566640507e-16,True,brentq,17,1.0,4.8e-08,4.8e-08,0.45405205980949476,-0.41471151837307735,0.2011988738815342,-0.15495475376728107,5.985099631235014,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,19.73673995439019,5.66473486165177,,
heatmap_compare:CdlAu_vs_CdlPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.19736739954390187,0.1,0.0566473486165177,0.8635839630873005,0.43755147257498683,0.2478613080462596,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,4.491334384228968e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,19.73673995439019,5.66473486165177,,
heatmap_compare:CdlAu_vs_CdlPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.22360679774997896,0.1,0.0566473486165177,0.9783948363328054,0.43755147257498683,0.2478613080462596,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.6014733372512728,0.310963051618248,0.310963051618248,9.457063954049568e-10,9.457063954049568e-10,0.0197022165709366,1.0849460219120033e-10,1.0849460219120033e-10,3.299557250457397e-19,3.299557250457397e-19,6.874077605119577e-12,True,brentq,15,1.0,4.8e-08,4.8e-08,0.4839030930722366,-0.44282904656232897,0.2012094900076532,-0.15496503886847107,6.311819819962441,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,22.360679774997898,5.66473486165177,,
heatmap_compare:CdlAu_vs_CdlPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.22360679774997896,0.1,0.0566473486165177,0.9783948363328054,0.43755147257498683,0.2478613080462596,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,4.491334384228968e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,22.360679774997898,5.66473486165177,,
heatmap_compare:CdlAu_vs_CdlPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.2533346445033245,0.1,0.0566473486165177,1.1084694675669042,0.43755147257498683,0.2478613080462596,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.6054921110734351,0.28774314386483296,0.28774314386483296,8.750895965639298e-10,8.750895965639298e-10,0.018231033261748537,1.1102230246251565e-16,1.1102230246251565e-16,3.376430123289388e-25,3.376430123289388e-25,7.034229423519559e-18,True,brentq,11,1.0,4.8e-08,4.8e-08,0.5139765281399377,-0.4711598725044877,0.20122035520450018,-0.15497557715518429,6.630381729009731,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,25.33346445033245,5.66473486165177,,
heatmap_compare:CdlAu_vs_CdlPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.2533346445033245,0.1,0.0566473486165177,1.1084694675669042,0.43755147257498683,0.2478613080462596,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,4.491334384228968e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,25.33346445033245,5.66473486165177,,
heatmap_compare:CdlAu_vs_CdlPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.2870147184764281,0.1,0.0566473486165177,1.255837127200564,0.43755147257498683,0.2478613080462596,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.6094321794274798,0.2666624669326034,0.2666624669326034,8.109786647650301e-10,8.109786647650301e-10,0.01689538884927146,-1.0001466321796215e-10,-1.0001466321796215e-10,-3.041663829425492e-19,-3.041663829425492e-19,-6.336799644636441e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.5440428222550034,-0.4994880377763378,0.2012314031338206,-0.1549863057843561,6.938464476502864,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,28.70147184764281,5.66473486165177,,
heatmap_compare:CdlAu_vs_CdlPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.2870147184764281,0.1,0.0566473486165177,1.255837127200564,0.43755147257498683,0.2478613080462596,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,4.491334384228968e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,28.70147184764281,5.66473486165177,,
heatmap_compare:CdlAu_vs_CdlPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.32517245631211816,0.1,0.0566473486165177,1.4227968710019288,0.43755147257498683,0.2478613080462596,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.61326902170497,0.24761968582229912,0.24761968582229912,7.530654181957239e-10,7.530654181957239e-10,0.015688862879077583,-2.4980018054066022e-15,-2.4980018054066022e-15,-7.596967777401124e-24,-7.596967777401124e-24,-1.5827016202919006e-16,True,brentq,14,1.0,4.8e-08,4.8e-08,0.5738729500752491,-0.527597974660746,0.20124256433703658,-0.15499715874236977,7.234049477464657,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,32.517245631211814,5.66473486165177,,
heatmap_compare:CdlAu_vs_CdlPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.32517245631211816,0.1,0.0566473486165177,1.4227968710019288,0.43755147257498683,0.2478613080462596,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,4.491334384228968e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,32.517245631211814,5.66473486165177,,
heatmap_compare:CdlAu_vs_CdlPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.36840314986403866,0.1,0.0566473486165177,1.6119534072427366,0.43755147257498683,0.2478613080462596,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.6169806991156167,0.23049356387660233,0.23049356387660233,7.009811497649719e-10,7.009811497649719e-10,0.014603773953436915,-3.621075661541795e-12,-3.621075661541795e-12,-1.1012480079367586e-20,-1.1012480079367586e-20,-2.2942666832015806e-13,True,brentq,14,1.0,4.8e-08,4.8e-08,0.6032453078948685,-0.5552809988582433,0.20125376815843893,-0.15500806866219324,7.515468222257736,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,36.84031498640387,5.66473486165177,,
heatmap_compare:CdlAu_vs_CdlPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.36840314986403866,0.1,0.0566473486165177,1.6119534072427366,0.43755147257498683,0.2478613080462596,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,4.491334384228968e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,36.84031498640387,5.66473486165177,,
heatmap_compare:CdlAu_vs_CdlPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.4173812332354283,0.1,0.0566473486165177,1.8262577322732567,0.43755147257498683,0.2478613080462596,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.6205482326690129,0.21515030102621063,0.21515030102621063,6.543189443084596e-10,6.543189443084596e-10,0.013631644673092908,-4.366784711606897e-13,-4.366784711606897e-13,-1.3280343782427985e-21,-1.3280343782427985e-21,-2.7667382880058305e-14,True,brentq,14,1.0,4.8e-08,4.8e-08,0.6319521307324321,-0.5823413491805767,0.20126494469000156,-0.15501896866919276,7.781429886542012,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,41.73812332354283,5.66473486165177,,
heatmap_compare:CdlAu_vs_CdlPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.4173812332354283,0.1,0.0566473486165177,1.8262577322732567,0.43755147257498683,0.2478613080462596,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,4.491334384228968e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,41.73812332354283,5.66473486165177,,
