group,scan,side,case,parameter_value_display,distance_nm,distance_over_lambda_D,phi_profile_mV
CH,Cdl_Pd,Pd,low,5.0,9.089673578907714,2.988826815642458,-1.7069399691502247
CH,Cdl_Pd,Pd,low,5.0,9.174623799271338,3.0167597765363126,-1.6596275349780165
CH,Cdl_Pd,Pd,low,5.0,9.259574019634961,3.0446927374301676,-1.6136349840529731
CH,Cdl_Pd,Pd,low,5.0,9.344524239998584,3.072625698324022,-1.5689251850011483
CH,Cdl_Pd,Pd,low,5.0,9.429474460362208,3.100558659217877,-1.5254620623747612
CH,Cdl_Pd,Pd,low,5.0,9.514424680725831,3.1284916201117317,-1.4832105662070796
CH,Cdl_Pd,Pd,low,5.0,9.599374901089455,3.156424581005586,-1.4421366424609556
CH,Cdl_Pd,Pd,low,5.0,9.684325121453078,3.184357541899441,-1.4022072043441567
CH,Cdl_Pd,Pd,low,5.0,9.769275341816702,3.2122905027932958,-1.3633901044654158
CH,Cdl_Pd,Pd,low,5.0,9.854225562180325,3.2402234636871508,-1.3256541078059778
CH,Cdl_Pd,Pd,low,5.0,9.939175782543948,3.2681564245810053,-1.28896886548219
CH,Cdl_Pd,Pd,low,5.0,10.024126002907572,3.2960893854748603,-1.2533048892754526
CH,Cdl_Pd,Pd,low,5.0,10.109076223271195,3.324022346368715,-1.2186335269065705
CH,Cdl_Pd,Pd,low,5.0,10.194026443634819,3.3519553072625694,-1.1849269380322516
CH,Cdl_Pd,Pd,low,5.0,10.278976663998442,3.3798882681564244,-1.1521580709422217
CH,Cdl_Pd,Pd,low,5.0,10.363926884362066,3.407821229050279,-1.1203006399360262
CH,Cdl_Pd,Pd,low,5.0,10.448877104725689,3.435754189944134,-1.089329103359293
CH,Cdl_Pd,Pd,low,5.0,10.533827325089312,3.4636871508379885,-1.0592186422798333
CH,Cdl_Pd,Pd,low,5.0,10.618777545452938,3.4916201117318435,-1.0299451397845192
CH,Cdl_Pd,Pd,low,5.0,10.70372776581656,3.519553072625698,-1.0014851608785356
CH,Cdl_Pd,Pd,low,5.0,10.788677986180184,3.547486033519553,-0.973815932969103
CH,Cdl_Pd,Pd,low,5.0,10.873628206543806,3.5754189944134076,-0.9469153269163303
CH,Cdl_Pd,Pd,low,5.0,10.95857842690743,3.603351955307262,-0.9207618386344224
CH,Cdl_Pd,Pd,low,5.0,11.043528647271055,3.631284916201117,-0.8953345712269076
CH,Cdl_Pd,Pd,low,5.0,11.128478867634676,3.6592178770949717,-0.8706132176401166
CH,Cdl_Pd,Pd,low,5.0,11.213429087998302,3.6871508379888267,-0.8465780438195816
CH,Cdl_Pd,Pd,low,5.0,11.298379308361923,3.7150837988826813,-0.8232098723544967
CH,Cdl_Pd,Pd,low,5.0,11.383329528725548,3.7430167597765363,-0.8004900665958433
CH,Cdl_Pd,Pd,low,5.0,11.468279749089172,3.770949720670391,-0.7784005152341964
CH,Cdl_Pd,Pd,low,5.0,11.553229969452795,3.798882681564246,-0.7569236173236863
CH,Cdl_Pd,Pd,low,5.0,11.638180189816419,3.8268156424581004,-0.7360422677389544
CH,Cdl_Pd,Pd,low,5.0,11.72313041018004,3.854748603351955,-0.715739843052368
CH,Cdl_Pd,Pd,low,5.0,11.808080630543666,3.88268156424581,-0.6960001878191442
CH,Cdl_Pd,Pd,low,5.0,11.893030850907289,3.9106145251396645,-0.6768076012583805
CH,Cdl_Pd,Pd,low,5.0,11.977981071270912,3.9385474860335195,-0.6581468243183719
CH,Cdl_Pd,Pd,low,5.0,12.062931291634536,3.966480446927374,-0.6400030271149408
CH,Cdl_Pd,Pd,low,5.0,12.14788151199816,3.994413407821229,-0.6223617967318311
CH,Cdl_Pd,Pd,low,5.0,12.232831732361785,4.022346368715084,-0.6052091253725558
CH,Cdl_Pd,Pd,low,5.0,12.317781952725404,4.050279329608938,-0.5885313988534138
CH,Cdl_Pd,Pd,low,5.0,12.40273217308903,4.078212290502793,-0.5723153854276712
CH,Cdl_Pd,Pd,low,5.0,12.487682393452655,4.106145251396648,-0.5565482249312352
CH,Cdl_Pd,Pd,low,5.0,12.572632613816275,4.134078212290502,-0.5412174182404185
CH,Cdl_Pd,Pd,low,5.0,12.6575828341799,4.162011173184357,-0.5263108170326612
CH,Cdl_Pd,Pd,low,5.0,12.742533054543523,4.189944134078212,-0.5118166138413875
CH,Cdl_Pd,Pd,low,5.0,12.827483274907149,4.217877094972067,-0.4977233323963941
CH,Cdl_Pd,Pd,low,5.0,12.91243349527077,4.245810055865921,-0.484019818241449
CH,Cdl_Pd,Pd,low,5.0,12.997383715634394,4.273743016759776,-0.4706952296210238
CH,Cdl_Pd,Pd,low,5.0,13.082333935998019,4.301675977653631,-0.45773902862831745
CH,Cdl_Pd,Pd,low,5.0,13.16728415636164,4.329608938547485,-0.4451409726069611
CH,Cdl_Pd,Pd,low,5.0,13.252234376725264,4.35754189944134,-0.43289110579902074
CH,Cdl_Pd,Pd,low,5.0,13.337184597088887,4.385474860335195,-0.42097975123214876
CH,Cdl_Pd,Pd,low,5.0,13.422134817452513,4.41340782122905,-0.40939750283891363
CH,Cdl_Pd,Pd,low,5.0,13.507085037816136,4.4413407821229045,-0.39813521780157596
CH,Cdl_Pd,Pd,low,5.0,13.592035258179758,4.4692737430167595,-0.38718400911576484
CH,Cdl_Pd,Pd,low,5.0,13.676985478543383,4.4972067039106145,-0.3765352383666968
CH,Cdl_Pd,Pd,low,5.0,13.761935698907005,4.525139664804469,-0.36618050871178
CH,Cdl_Pd,Pd,low,5.0,13.84688591927063,4.553072625698324,-0.35611165806361206
CH,Cdl_Pd,Pd,low,5.0,13.931836139634253,4.581005586592179,-0.3463207524675786
CH,Cdl_Pd,Pd,low,5.0,14.016786359997877,4.608938547486034,-0.33680007966840775
CH,Cdl_Pd,Pd,low,5.0,14.1017365803615,4.636871508379888,-0.3275421428602136
CH,Cdl_Pd,Pd,low,5.0,14.186686800725123,4.664804469273743,-0.3185396546147254
CH,Cdl_Pd,Pd,low,5.0,14.271637021088747,4.692737430167598,-0.3097855309825492
CH,Cdl_Pd,Pd,low,5.0,14.35658724145237,4.720670391061452,-0.30127288576245775
CH,Cdl_Pd,Pd,low,5.0,14.441537461815994,4.748603351955307,-0.2929950249338611
CH,Cdl_Pd,Pd,low,5.0,14.526487682179619,4.776536312849162,-0.28494544124774984
CH,Cdl_Pd,Pd,low,5.0,14.61143790254324,4.804469273743017,-0.27711780897152655
CH,Cdl_Pd,Pd,low,5.0,14.696388122906864,4.832402234636871,-0.26950597878330274
CH,Cdl_Pd,Pd,low,5.0,14.781338343270487,4.860335195530726,-0.2621039728113409
CH,Cdl_Pd,Pd,low,5.0,14.866288563634113,4.888268156424581,-0.25490597981447005
CH,Cdl_Pd,Pd,low,5.0,14.951238783997734,4.916201117318435,-0.2479063504994069
CH,Cdl_Pd,Pd,low,5.0,15.036189004361356,4.94413407821229,-0.2410995929710465
CH,Cdl_Pd,Pd,low,5.0,15.121139224724983,4.972067039106145,-0.23448036831189836
CH,Cdl_Pd,Pd,low,5.0,15.206089445088605,5.0,-0.22804348628695142
CH,Cdl_Pd,Pd,base,40.0,0.0,0.0,-113.16118738284523
CH,Cdl_Pd,Pd,base,40.0,0.08495022036362349,0.027932960893854747,-109.87187228205903
CH,Cdl_Pd,Pd,base,40.0,0.16990044072724697,0.055865921787709494,-106.68615200644618
CH,Cdl_Pd,Pd,base,40.0,0.2548506610908705,0.08379888268156424,-103.59956948639793
CH,Cdl_Pd,Pd,base,40.0,0.33980088145449394,0.11173184357541899,-100.60807317823428
CH,Cdl_Pd,Pd,base,40.0,0.4247511018181174,0.13966480446927373,-97.70794569470277
CH,Cdl_Pd,Pd,base,40.0,0.509701322181741,0.16759776536312848,-94.89574854780851
CH,Cdl_Pd,Pd,base,40.0,0.5946515425453645,0.19553072625698323,-92.1682790375197
CH,Cdl_Pd,Pd,base,40.0,0.6796017629089879,0.22346368715083798,-89.52253634002064
CH,Cdl_Pd,Pd,base,40.0,0.7645519832726115,0.25139664804469275,-86.95569459939645
CH,Cdl_Pd,Pd,base,40.0,0.8495022036362349,0.27932960893854747,-84.4650813798195
CH,Cdl_Pd,Pd,base,40.0,0.9344524239998584,0.3072625698324022,-82.04816024436059
CH,Cdl_Pd,Pd,base,40.0,1.019402644363482,0.33519553072625696,-79.70251652993389
CH,Cdl_Pd,Pd,base,40.0,1.1043528647271055,0.36312849162011174,-77.42584561361025
CH,Cdl_Pd,Pd,base,40.0,1.189303085090729,0.39106145251396646,-75.21594313404763
CH,Cdl_Pd,Pd,base,40.0,1.2742533054543523,0.4189944134078212,-73.07069675802907
CH,Cdl_Pd,Pd,base,40.0,1.3592035258179758,0.44692737430167595,-70.98807917703812
CH,Cdl_Pd,Pd,base,40.0,1.4441537461815994,0.4748603351955307,-68.96614209046656
CH,Cdl_Pd,Pd,base,40.0,1.529103966545223,0.5027932960893855,-67.00301098638094
CH,Cdl_Pd,Pd,base,40.0,1.6140541869088463,0.5307262569832402,-65.09688057213447
CH,Cdl_Pd,Pd,base,40.0,1.6990044072724697,0.5586592178770949,-63.246010738743884
CH,Cdl_Pd,Pd,base,40.0,1.7839546276360934,0.5865921787709497,-61.44872296725044
CH,Cdl_Pd,Pd,base,40.0,1.8689048479997168,0.6145251396648044,-59.703397104050566
CH,Cdl_Pd,Pd,base,40.0,1.9538550683633402,0.6424581005586592,-58.00846844673599
CH,Cdl_Pd,Pd,base,40.0,2.038805288726964,0.6703910614525139,-56.36242509333857
CH,Cdl_Pd,Pd,base,40.0,2.1237555090905875,0.6983240223463687,-54.763805516776195
CH,Cdl_Pd,Pd,base,40.0,2.208705729454211,0.7262569832402235,-53.21119633330942
CH,Cdl_Pd,Pd,base,40.0,2.2936559498178344,0.7541899441340781,-51.70323023938288
CH,Cdl_Pd,Pd,base,40.0,2.378606170181458,0.7821229050279329,-50.238584095651895
CH,Cdl_Pd,Pd,base,40.0,2.4635563905450812,0.8100558659217877,-48.815977140548256
CH,Cdl_Pd,Pd,base,40.0,2.5485066109087047,0.8379888268156424,-47.43416931859996
CH,Cdl_Pd,Pd,base,40.0,2.633456831272328,0.8659217877094971,-46.09195971103688
CH,Cdl_Pd,Pd,base,40.0,2.7184070516359515,0.8938547486033519,-44.78818505810569
CH,Cdl_Pd,Pd,base,40.0,2.8033572719995754,0.9217877094972067,-43.52171836406398
CH,Cdl_Pd,Pd,base,40.0,2.888307492363199,0.9497206703910615,-42.29146757710027
CH,Cdl_Pd,Pd,base,40.0,2.9732577127268223,0.9776536312849161,-41.096374337483105
CH,Cdl_Pd,Pd,base,40.0,3.058207933090446,1.005586592178771,-39.935412788122
CH,Cdl_Pd,Pd,base,40.0,3.1431581534540687,1.0335195530726256,-38.80758844246057
CH,Cdl_Pd,Pd,base,40.0,3.2281083738176926,1.0614525139664803,-37.71193710524238
CH,Cdl_Pd,Pd,base,40.0,3.313058594181316,1.089385474860335,-36.64752384221402
CH,Cdl_Pd,Pd,base,40.0,3.3980088145449394,1.1173184357541899,-35.613441995276055
CH,Cdl_Pd,Pd,base,40.0,3.4829590349085633,1.1452513966480447,-34.60881223997362
CH,Cdl_Pd,Pd,base,40.0,3.5679092552721867,1.1731843575418994,-33.63278168254502
CH,Cdl_Pd,Pd,base,40.0,3.65285947563581,1.2011173184357542,-32.68452299402762
CH,Cdl_Pd,Pd,base,40.0,3.7378096959994336,1.2290502793296088,-31.763233579165853
CH,Cdl_Pd,Pd,base,40.0,3.822759916363057,1.2569832402234635,-30.868134778076875
CH,Cdl_Pd,Pd,base,40.0,3.9077101367266804,1.2849162011173183,-29.998471098814754
CH,Cdl_Pd,Pd,base,40.0,3.9926603570903043,1.312849162011173,-29.153509479137533
CH,Cdl_Pd,Pd,base,40.0,4.077610577453928,1.3407821229050279,-28.332538575923287
CH,Cdl_Pd,Pd,base,40.0,4.162560797817552,1.3687150837988826,-27.534868080807943
CH,Cdl_Pd,Pd,base,40.0,4.247511018181175,1.3966480446927374,-26.759828060730328
CH,Cdl_Pd,Pd,base,40.0,4.3324612385447985,1.4245810055865922,-26.006768322168607
CH,Cdl_Pd,Pd,base,40.0,4.417411458908422,1.452513966480447,-25.275057797942114
CH,Cdl_Pd,Pd,base,40.0,4.5023616792720444,1.4804469273743015,-24.564083955532155
CH,Cdl_Pd,Pd,base,40.0,4.587311899635669,1.5083798882681563,-23.87325222594716
CH,Cdl_Pd,Pd,base,40.0,4.672262119999292,1.536312849162011,-23.201985452222292
CH,Cdl_Pd,Pd,base,40.0,4.757212340362916,1.5642458100558658,-22.549723356702394
CH,Cdl_Pd,Pd,base,40.0,4.842162560726539,1.5921787709497206,-21.91592202631002
CH,Cdl_Pd,Pd,base,40.0,4.9271127810901625,1.6201117318435754,-21.300053415049064
CH,Cdl_Pd,Pd,base,40.0,5.012063001453786,1.6480446927374302,-20.701604863038472
CH,Cdl_Pd,Pd,base,40.0,5.097013221817409,1.6759776536312847,-20.120078631410607
CH,Cdl_Pd,Pd,base,40.0,5.181963442181033,1.7039106145251395,-19.55499145244689
CH,Cdl_Pd,Pd,base,40.0,5.266913662544656,1.7318435754189943,-19.005874094355995
CH,Cdl_Pd,Pd,base,40.0,5.35186388290828,1.759776536312849,-18.47227094013305
CH,Cdl_Pd,Pd,base,40.0,5.436814103271903,1.7877094972067038,-17.953739579965394
CH,Cdl_Pd,Pd,base,40.0,5.521764323635527,1.8156424581005586,-17.44985041667912
CH,Cdl_Pd,Pd,base,40.0,5.606714543999151,1.8435754189944134,-16.960186283744658
CH,Cdl_Pd,Pd,base,40.0,5.691664764362774,1.8715083798882681,-16.48434207538241
CH,Cdl_Pd,Pd,base,40.0,5.776614984726398,1.899441340782123,-16.021924388332877
CH,Cdl_Pd,Pd,base,40.0,5.86156520509002,1.9273743016759775,-15.57255117487331
CH,Cdl_Pd,Pd,base,40.0,5.9465154254536445,1.9553072625698322,-15.135851406684449
CH,Cdl_Pd,Pd,base,40.0,6.031465645817268,1.983240223463687,-14.711464749186439
CH,Cdl_Pd,Pd,base,40.0,6.116415866180892,2.011173184357542,-14.299041245981057
CH,Cdl_Pd,Pd,base,40.0,6.201366086544515,2.0391061452513966,-13.898241013052074
CH,Cdl_Pd,Pd,base,40.0,6.286316306908137,2.067039106145251,-13.508733942390853
CH,Cdl_Pd,Pd,base,40.0,6.371266527271762,2.094972067039106,-13.130199414727793
CH,Cdl_Pd,Pd,base,40.0,6.456216747635385,2.1229050279329607,-12.762326021063142
CH,Cdl_Pd,Pd,base,40.0,6.541166967999009,2.1508379888268156,-12.4048112927037
CH,Cdl_Pd,Pd,base,40.0,6.626117188362632,2.17877094972067,-12.05736143952271
CH,Cdl_Pd,Pd,base,40.0,6.711067408726256,2.206703910614525,-11.719691096172072
CH,Cdl_Pd,Pd,base,40.0,6.796017629089879,2.2346368715083798,-11.391523075985978
CH,Cdl_Pd,Pd,base,40.0,6.880967849453502,2.2625698324022343,-11.072588132325444
CH,Cdl_Pd,Pd,base,40.0,6.965918069817127,2.2905027932960893,-10.762624727122219
CH,Cdl_Pd,Pd,base,40.0,7.05086829018075,2.318435754189944,-10.461378806390142
CH,Cdl_Pd,Pd,base,40.0,7.135818510544373,2.346368715083799,-10.168603582479946
CH,Cdl_Pd,Pd,base,40.0,7.220768730907997,2.3743016759776534,-9.884059322862255
CH,Cdl_Pd,Pd,base,40.0,7.30571895127162,2.4022346368715084,-9.607513145230982
CH,Cdl_Pd,Pd,base,40.0,7.390669171635244,2.430167597765363,-9.338738818726942
CH,Cdl_Pd,Pd,base,40.0,7.475619391998867,2.4581005586592175,-9.077516571088474
CH,Cdl_Pd,Pd,base,40.0,7.5605696123624915,2.4860335195530725,-8.823632901542851
CH,Cdl_Pd,Pd,base,40.0,7.645519832726114,2.513966480446927,-8.576880399258613
CH,Cdl_Pd,Pd,base,40.0,7.730470053089738,2.541899441340782,-8.337057567185264
CH,Cdl_Pd,Pd,base,40.0,7.815420273453361,2.5698324022346366,-8.103968651112853
CH,Cdl_Pd,Pd,base,40.0,7.900370493816986,2.5977653631284916,-7.8774234737893165
CH,Cdl_Pd,Pd,base,40.0,7.985320714180609,2.625698324022346,-7.657237273939502
CH,Cdl_Pd,Pd,base,40.0,8.070270934544233,2.653631284916201,-7.443230550034601
CH,Cdl_Pd,Pd,base,40.0,8.155221154907856,2.6815642458100557,-7.235228908666034
CH,Cdl_Pd,Pd,base,40.0,8.240171375271478,2.7094972067039103,-7.033062917382562
CH,Cdl_Pd,Pd,base,40.0,8.325121595635103,2.7374301675977653,-6.836567961854201
CH,Cdl_Pd,Pd,base,40.0,8.410071815998725,2.76536312849162,-6.645584107230918
CH,Cdl_Pd,Pd,base,40.0,8.49502203636235,2.793296089385475,-6.4599559635684125
CH,Cdl_Pd,Pd,base,40.0,8.579972256725974,2.8212290502793294,-6.279532555197506
CH,Cdl_Pd,Pd,base,40.0,8.664922477089597,2.8491620111731844,-6.1041671939176885
CH,Cdl_Pd,Pd,base,40.0,8.74987269745322,2.877094972067039,-5.933717355899094
CH,Cdl_Pd,Pd,base,40.0,8.834822917816844,2.905027932960894,-5.768044562181065
CH,Cdl_Pd,Pd,base,40.0,8.919773138180467,2.9329608938547485,-5.607014262658922
CH,Cdl_Pd,Pd,base,40.0,9.004723358544089,2.960893854748603,-5.4504957234541225
CH,Cdl_Pd,Pd,base,40.0,9.089673578907714,2.988826815642458,-5.2983619175662
CH,Cdl_Pd,Pd,base,40.0,9.174623799271338,3.0167597765363126,-5.150489418708231
CH,Cdl_Pd,Pd,base,40.0,9.259574019634961,3.0446927374301676,-5.006758298230507
CH,Cdl_Pd,Pd,base,40.0,9.344524239998584,3.072625698324022,-4.867052025040311
CH,Cdl_Pd,Pd,base,40.0,9.429474460362208,3.100558659217877,-4.731257368428302
CH,Cdl_Pd,Pd,base,40.0,9.514424680725831,3.1284916201117317,-4.599264303715148
CH,Cdl_Pd,Pd,base,40.0,9.599374901089455,3.156424581005586,-4.470965920634335
CH,Cdl_Pd,Pd,base,40.0,9.684325121453078,3.184357541899441,-4.346258334370111
CH,Cdl_Pd,Pd,base,40.0,9.769275341816702,3.2122905027932958,-4.225040599171718
CH,Cdl_Pd,Pd,base,40.0,9.854225562180325,3.2402234636871508,-4.107214624467614
CH,Cdl_Pd,Pd,base,40.0,9.939175782543948,3.2681564245810053,-3.9926850934057887
CH,Cdl_Pd,Pd,base,40.0,10.024126002907572,3.2960893854748603,-3.8813593837484524
CH,Cdl_Pd,Pd,base,40.0,10.109076223271195,3.324022346368715,-3.773147491051683
CH,Cdl_Pd,Pd,base,40.0,10.194026443634819,3.3519553072625694,-3.6679619540625654
CH,Cdl_Pd,Pd,base,40.0,10.278976663998442,3.3798882681564244,-3.5657177822686754
CH,Cdl_Pd,Pd,base,40.0,10.363926884362066,3.407821229050279,-3.466332385536477
CH,Cdl_Pd,Pd,base,40.0,10.448877104725689,3.435754189944134,-3.369725505777327
CH,Cdl_Pd,Pd,base,40.0,10.533827325089312,3.4636871508379885,-3.275819150581539
CH,Cdl_Pd,Pd,base,40.0,10.618777545452938,3.4916201117318435,-3.184537528762799
CH,Cdl_Pd,Pd,base,40.0,10.70372776581656,3.519553072625698,-3.095806987756949
CH,Cdl_Pd,Pd,base,40.0,10.788677986180184,3.547486033519553,-3.0095559528208873
CH,Cdl_Pd,Pd,base,40.0,10.873628206543806,3.5754189944134076,-2.9257148679788965
CH,Cdl_Pd,Pd,base,40.0,10.95857842690743,3.603351955307262,-2.8442161386653817
CH,Cdl_Pd,Pd,base,40.0,11.043528647271055,3.631284916201117,-2.7649940760144402
CH,Cdl_Pd,Pd,base,40.0,11.128478867634676,3.6592178770949717,-2.6879848427482718
CH,Cdl_Pd,Pd,base,40.0,11.213429087998302,3.6871508379888267,-2.6131264006177712
CH,Cdl_Pd,Pd,base,40.0,11.298379308361923,3.7150837988826813,-2.54035845935014
CH,Cdl_Pd,Pd,base,40.0,11.383329528725548,3.7430167597765363,-2.4696224270596003
