segment_id,material,x_nm,phi_RP_V,sigma_C_per_m2
C,C,8.06,0.03548587999374613,0.01242291772276042
C,C,8.07,0.035470292302743935,0.012426035260960859
C,C,8.08,0.0354550010001651,0.012429093521476628
C,C,8.09,0.03543796171358026,0.012432501378793594
C,C,8.1,0.03542171600404605,0.012435750520700437
C,C,8.11,0.03540550014090845,0.012438993693327956
C,C,8.12,0.03538761160002636,0.012442571401504374
C,C,8.13,0.03537069304443298,0.012445955112623051
C,C,8.14,0.035353526819021576,0.012449388357705331
C,C,8.15,0.035334810413690625,0.012453131638771521
C,C,8.16,0.03531719893744879,0.012456653934019887
C,C,8.17,0.03529906048134496,0.012460281625240655
C,C,8.18,0.03527953748288963,0.012464186224931721
C,C,8.19,0.03526120817100387,0.012467852087308872
C,C,8.2,0.03524208003767025,0.012471677713975596
C,C,8.21,0.035221770634369785,0.01247573959463569
C,C,8.22,0.0352026942884156,0.012479554863826528
C,C,8.23,0.03518256378506459,0.012483580964496728
C,C,8.24,0.0351614861392208,0.012487796493665486
C,C,8.25,0.035141629966465644,0.012491767728216517
C,C,8.26,0.03512048931759384,0.012495995857990879
C,C,8.27,0.03509865867516441,0.012500361986476766
C,C,8.28,0.035077987087251426,0.01250449630405936
C,C,8.29,0.035055833423719006,0.012508927036765843
C,C,8.3,0.035033261305843326,0.01251344146034098
C,C,8.31,0.03501173680078219,0.012517746361353208
C,C,8.32,0.03498857197401796,0.012522379326706055
C,C,8.33,0.0349652654771438,0.012527040626080888
C,C,8.34,0.03494284957552573,0.0125315238064045
C,C,8.35,0.03491867980216805,0.012536357761076037
C,C,8.36,0.03489464102999871,0.012541165515509906
C,C,8.37,0.03487129523446741,0.012545834674616164
C,C,8.38,0.03484613058233854,0.012550867605041939
C,C,8.39,0.03482135622853862,0.01255582247580192
C,C,8.4,0.034797042974675986,0.01256068512657445
C,C,8.41,0.03477089670620839,0.012565914380267967
C,C,8.42,0.0347453778019274,0.012571018161124166
C,C,8.43,0.03472006136886673,0.012576081447736299
C,C,8.44,0.03469294916283895,0.012581503888941857
C,C,8.45,0.03466667099771457,0.012586759521966735
C,C,8.46,0.03464031834799999,0.012592030051909647
C,C,8.47,0.03461225742448978,0.01259764223661169
C,C,8.48,0.034585199644130565,0.012603053792683533
C,C,8.49,0.03455778116453201,0.012608537488603244
C,C,8.5,0.03452878934125433,0.01261433585325878
C,C,8.51,0.034500926218401506,0.012619908477829345
C,C,8.52,0.034472416336521455,0.012625610454205356
C,C,8.53,0.03444251104706929,0.012631591512095789
C,C,8.54,0.03441381191791019,0.012637331337927611
C,C,8.55,0.03438418957338972,0.012643255806831703
C,C,8.56,0.03435338687925235,0.012649416345659177
C,C,8.57,0.03432381673089097,0.012655330375331453
C,C,8.58,0.034293065684678777,0.012661480584573892
C,C,8.59,0.03426137931323822,0.012667817858862002
C,C,8.6,0.034230899503294616,0.012673913820850724
C,C,8.61,0.03419900847367779,0.012680292026774087
C,C,8.62,0.03416644891365529,0.012686803938778588
C,C,8.63,0.034135017998532094,0.012693090121803228
C,C,8.64,0.03410198061823861,0.012699697597861926
C,C,8.65,0.03406855430230314,0.012706382861049019
C,C,8.66,0.03403612894696915,0.012712867932115818
C,C,8.67,0.03400194354147784,0.012719705013214079
C,C,8.68,0.0339676521429947,0.012726563292910706
C,C,8.69,0.03393418808232388,0.012733256105044872
C,C,8.7,0.03389885727535889,0.012740322266437868
C,C,8.71,0.03386369714262845,0.012747354292983957
C,C,8.72,0.033829150162468964,0.012754263689015855
C,C,8.73,0.03379268032033691,0.012761557657442264
C,C,8.74,0.03375664206726006,0.012768765308057635
C,C,8.75,0.033720968972595015,0.012775899926990643
C,C,8.76,0.03368336950433593,0.012783419820642461
C,C,8.77,0.0336464377714032,0.012790806167229008
C,C,8.78,0.033609597309190754,0.012798174259671497
C,C,8.79,0.03357087984431007,0.012805917752647633
C,C,8.8,0.0335330332382824,0.012813487073853167
C,C,8.81,0.03349498694385721,0.012821096332738202
C,C,8.82,0.033455164413508855,0.012829060838807877
C,C,8.83,0.03341637562833337,0.012836818595842972
C,C,8.84,0.033377088566559555,0.012844676008197737
C,C,8.85,0.03333617421733467,0.012852858878042711
C,C,8.86,0.03329641033289903,0.01286081165492984
C,C,8.87,0.0332558517085275,0.012868923379804149
C,C,8.88,0.03321385808034721,0.012877322105440204
C,C,8.89,0.03317308102981974,0.0128854775155457
C,C,8.9,0.03313122464560262,0.012893848792389124
C,C,8.91,0.033088162546556714,0.012902461212198303
C,C,8.92,0.03304632973745702,0.012910827774018242
C,C,8.93,0.03300315428340504,0.012919462864828639
C,C,8.94,0.032959031794643746,0.0129282873625809
C,C,8.95,0.03291609686365876,0.012936874348777895
C,C,8.96,0.03287158602621227,0.012945776516267195
C,C,8.97,0.032826407569200425,0.012954812207669562
C,C,8.98,0.03278232124623057,0.012963629472263533
C,C,8.99,0.03273646363190731,0.012972800995128184
C,C,9.0,0.03269022912849021,0.012982047895811605
C,C,9.01,0.03264494018165753,0.01299110568517814
C,C,9.02,0.03259772905573028,0.013000547910363591
C,C,9.03,0.03255043320859933,0.013010007079789783
C,C,9.04,0.032503889439094116,0.013019315833690823
C,C,9.05,0.032455322285868615,0.013029029264335924
C,C,9.06,0.03240695400324155,0.013038702920861338
C,C,9.07,0.03235910325701104,0.01304827307010744
C,C,9.08,0.032309181174105944,0.013058257486688457
C,C,9.09,0.03225972315786104,0.013068149089937437
C,C,9.1,0.03221051432033529,0.01307799085744259
C,C,9.11,0.0321592412648383,0.013088245468541988
C,C,9.12,0.032108669776119175,0.013098359766285811
C,C,9.13,0.032058053716445205,0.013108482978220605
C,C,9.14,0.032005435625736385,0.013119006596362372
C,C,9.15,0.0319537204363181,0.013129349634246027
C,C,9.16,0.03190165086894128,0.01313976354772139
C,C,9.17,0.031847694683193754,0.013150554784870894
C,C,9.18,0.03179479921488388,0.013161133878532872
C,C,9.19,0.031741233448724565,0.013171847031764734
C,C,9.2,0.03168594606546239,0.013182904508417168
C,C,9.21,0.031631827713653735,0.0131937281787789
C,C,9.22,0.03157672726252305,0.013204748269005036
C,C,9.23,0.03152011445601253,0.013216070830307142
C,C,9.24,0.031464725087455826,0.013227148704018483
C,C,9.25,0.03140805611961368,0.013238482497586912
C,C,9.26,0.03135012145923694,0.01325006942966226
C,C,9.27,0.03129340806829875,0.013261412107849896
C,C,9.28,0.031235141678073987,0.013273065385894851
C,C,9.29,0.031175885480085017,0.013284916625492645
C,C,9.3,0.03111779098244023,0.0132965355250216
C,C,9.31,0.031057903272417205,0.013308513067026207
C,C,9.32,0.030997321618648134,0.013320629397780021
C,C,9.33,0.030937785756664744,0.013332536570176698
C,C,9.34,0.030876257724953893,0.013344842176518868
C,C,9.35,0.030814341580083986,0.013357225405492848
C,C,9.36,0.030753301910260104,0.013369433339457627
C,C,9.37,0.03069011914359103,0.013382069892791441
C,C,9.38,0.03062685359963064,0.01339472300158352
C,C,9.39,0.03056424652947124,0.0134072444156154
C,C,9.4,0.030499398709094534,0.01342021397969074
C,C,9.41,0.03043476238179417,0.013433141245150812
C,C,9.42,0.030370524221561168,0.013445988877197413
C,C,9.43,0.030304004455019375,0.013459292830505771
C,C,9.44,0.03023796905216618,0.013472499911076411
C,C,9.45,0.030172037046082324,0.013485686312293183
C,C,9.46,0.03010384104359764,0.013499325512790117
C,C,9.47,0.03003637111971775,0.013512819497566098
C,C,9.48,0.02996868442146389,0.013526356837216869
C,C,9.49,0.029898809540837335,0.013540331813342181
C,C,9.5,0.029829862446860048,0.013554121232137638
C,C,9.51,0.029760363005615575,0.013568021120386532
C,C,9.52,0.02968880719393259,0.013582332282723129
C,C,9.53,0.02961833322408734,0.013596427076692178
C,C,9.54,0.029546966549841115,0.013610700411541424
C,C,9.55,0.0294737272138218,0.013625348278745286
C,C,9.56,0.0294016699456132,0.013639759732387007
C,C,9.57,0.02932838572598697,0.01365441657631225
C,C,9.58,0.029253458565356535,0.01366940200843834
C,C,9.59,0.02917975538211475,0.013684142645086696
C,C,9.6,0.02910450792736307,0.013699192136037031
C,C,9.61,0.029027885767078217,0.013714516568094005
C,C,9.62,0.02895246854650474,0.013729600012208699
C,C,9.63,0.028875217044559236,0.013745050312597798
C,C,9.64,0.02879688870204698,0.01376071598110025
C,C,9.65,0.0287196846485633,0.013776156791796987
C,C,9.66,0.02864039321781843,0.01379201507794596
C,C,9.67,0.028560342440550755,0.013808025233399496
C,C,9.68,0.028481275034296837,0.013823838714650278
C,C,9.69,0.02839991256810776,0.013840111207888096
C,C,9.7,0.02831811707484724,0.013856470306540199
C,C,9.71,0.02823710710603088,0.013872672300303472
C,C,9.72,0.028153646909402148,0.013889364339629218
C,C,9.73,0.02807007756539786,0.013906078208430074
C,C,9.74,0.027987044219497527,0.013922684877610142
C,C,9.75,0.027901463445005784,0.01393980103250849
C,C,9.76,0.027816083597338965,0.013956877002041854
C,C,9.77,0.027730945554515316,0.013973904610606583
C,C,9.78,0.0276432244508953,0.013991448831330586
C,C,9.79,0.02755598944523097,0.014008895832463453
C,C,9.8,0.02746866595630221,0.014026360530249206
C,C,9.81,0.0273787869491506,0.014044336331679525
C,C,9.82,0.027289643843460398,0.014062164952817566
C,C,9.83,0.02720005574496234,0.014080082572517178
C,C,9.84,0.02710800237446588,0.01409849324661647
C,C,9.85,0.027016889859042558,0.014116715749701135
C,C,9.86,0.026924960491238215,0.014135101623262003
C,C,9.87,0.026830716236553562,0.014153950474198936
C,C,9.88,0.026737564763014275,0.01417258076890679
C,C,9.89,0.026643220757218398,0.014191449570065968
C,C,9.9,0.026546767780940995,0.014210740165321449
C,C,9.91,0.026451499896134992,0.01422979374228265
C,C,9.92,0.026354671801286762,0.014249159361252296
C,C,9.93,0.026255989650245164,0.014268895791460613
C,C,9.94,0.02615852052422821,0.014288389616664005
C,C,9.95,0.026059143247189238,0.0143082650720718
C,C,9.96,0.025958207547460064,0.014328452212017635
C,C,9.97,0.025858445678218968,0.014348404585865854
C,C,9.98,0.025756458717664642,0.014368801977976717
C,C,9.99,0.025653239902189692,0.014389445741071708
C,C,10.0,0.02555108797374678,0.014409876126760292
C,C,10.01,0.025446435433583298,0.014430806634792986
C,C,10.02,0.025340897540021293,0.014451914213505388
C,C,10.03,0.025236253405182815,0.014472843040473082
C,C,10.04,0.02512888377997362,0.014494316965514923
C,C,10.05,0.025020983354487856,0.014515897050612077
C,C,10.06,0.024913741108917954,0.014537345499726058
C,C,10.07,0.02480360684066332,0.014559372353376981
C,C,10.08,0.024693291980233595,0.014581435325462928
C,C,10.09,0.024583343090948995,0.014603425103319849
C,C,10.1,0.02447039990348611,0.014626013740812426
C,C,10.11,0.024357609465161644,0.014648571828477317
C,C,10.12,0.024244843914027085,0.014671124938704228
C,C,10.13,0.02412904993811763,0.014694283733886121
C,C,10.14,0.024013712938490108,0.014717351133811625
C,C,10.15,0.0238980203399601,0.014740489653517624
C,C,10.16,0.02377933504857863,0.01476422671179392
C,C,10.17,0.023661370270808106,0.014787819667348025
C,C,10.18,0.023542640923050133,0.014811565536899619
C,C,10.19,0.02342102390227562,0.014835888941054521
C,C,10.2,0.023300339721414532,0.01486002577722674
C,C,10.21,0.023178465551072735,0.014884400611295099
C,C,10.22,0.023053875137134437,0.014909318694082758
C,C,10.23,0.022930369567467968,0.014934019808016053
C,C,10.24,0.022805244930660922,0.014959044735377462
C,C,10.25,0.02267763674792194,0.014984566371925257
C,C,10.26,0.022551197708776165,0.015009854179754412
C,C,10.27,0.02242272001440332,0.015035549718628983
C,C,10.28,0.022292045452242084,0.01506168463106123
C,C,10.29,0.022162551241425014,0.015087583473224642
C,C,10.3,0.02203062136739246,0.015113969448031154
C,C,10.31,0.021896826035952523,0.015140728514319142
C,C,10.32,0.021764145992903966,0.015167264522928853
C,C,10.33,0.021628668471321486,0.015194360027245349
C,C,10.34,0.02149169067686181,0.015221755586137285
C,C,10.35,0.021355686010913727,0.015248956519326902
C,C,10.36,0.021216568964511955,0.015276779928607254
C,C,10.37,0.021076338244570388,0.015304826072595569
C,C,10.38,0.020936862997660607,0.015332721121977526
C,C,10.39,0.02079401781644617,0.015361290158220412
C,C,10.4,0.02065045357321083,0.015390003006867482
C,C,10.41,0.02050735568111605,0.015418622585286436
C,C,10.42,0.02036069643540463,0.015447954434428722
C,C,10.43,0.020213706702628686,0.015477352380983909
C,C,10.44,0.02006682911448737,0.015506727898612172
C,C,10.45,0.01991627170771169,0.015536839379967308
C,C,10.46,0.019765752082256314,0.015566943305058385
C,C,10.47,0.0196149338949163,0.015597106942526388
C,C,10.48,0.01946039496679315,0.015628014728151018
C,C,10.49,0.01930622773056193,0.015658848175397262
C,C,10.5,0.01915130529226004,0.015689832663057637
C,C,10.51,0.018992700889749674,0.01572155354355971
C,C,10.52,0.018834754341523437,0.01575314285320496
C,C,10.53,0.018675562278605957,0.015784981265788457
C,C,10.54,0.01851280631843348,0.015817532457822952
C,C,10.55,0.018350934328090485,0.01584990685589155
C,C,10.56,0.018187306448963044,0.015882632431717038
C,C,10.57,0.018020309001048108,0.015916031921300026
C,C,10.58,0.017854350791050064,0.015949223563299635
C,C,10.59,0.01768612082326693,0.015982869556856263
C,C,10.6,0.01751478624906637,0.016017136471696374
C,C,10.61,0.017344566400112057,0.016051180441487234
C,C,10.62,0.017171568519437456,0.016085780017622155
C,C,10.63,0.016995793502752633,0.016120935020959123
C,C,10.64,0.01682112217236243,0.01615586928703716
C,C,10.65,0.016643191286641972,0.016191455464181253
C,C,10.66,0.016462862796770502,0.016227521162155544
C,C,10.67,0.016283536131484054,0.016263386495212834
C,C,10.68,0.016100507887142342,0.016299992144081177
C,C,10.69,0.015915501115227586,0.01633699349846413
C,C,10.7,0.01573130182927772,0.016373833355654104
C,C,10.71,0.015543012314018107,0.016411491258706026
C,C,10.72,0.015353188623031188,0.01644945599690341
C,C,10.73,0.01516388670901981,0.016487316379705685
C,C,10.74,0.014970171830666715,0.016526059355376304
C,C,10.75,0.014775376757576187,0.016565018369994407
C,C,10.76,0.014580730287981418,0.016603947663913363
C,C,10.77,0.014381424816131362,0.016643808758283373
C,C,10.78,0.014181486161512592,0.01668379648920713
C,C,10.79,0.013981242133970213,0.016723845294715604
C,C,10.8,0.013776178397983757,0.016764858041912894
C,C,10.81,0.013570904433597505,0.016805912834790146
C,C,10.82,0.013364799607948289,0.016847133799919988
C,C,10.83,0.01315380585154009,0.01688933255120163
C,C,10.84,0.012942983670349741,0.0169314969874397
C,C,10.85,0.012730745341511668,0.016973944653207312
C,C,10.86,0.012513643740531225,0.017017364973403403
C,C,10.87,0.012297037766334762,0.017060686168242696
C,C,10.88,0.012078384414173563,0.017104416838674932
C,C,10.89,0.011854988769829895,0.01714909596754367
C,C,10.9,0.01163233943524008,0.01719362583446163
C,C,10.91,0.011406981190803512,0.017238697483348945
C,C,10.92,0.0111770943153029,0.01728467485844907
C,C,10.93,0.010948116907389968,0.017330470340031653
C,C,10.94,0.010715755774036934,0.017376942566702257
C,C,10.95,0.010479166589113529,0.01742426040368694
C,C,10.96,0.010243550251706417,0.01747138367116836
C,C,10.97,0.010003880019731633,0.01751931771756332
C,C,10.98,0.009760360390560493,0.017568021643397547
C,C,10.99,0.009517767261190552,0.017616540269271536
C,C,11.0,0.009270473055302065,0.01766599911044923
C,C,11.01,0.009019774382571925,0.01771613884499526
C,C,11.02,0.008769838830357176,0.017766125955438212
C,C,11.03,0.008514596230608015,0.017817174475388043
C,C,11.04,0.008256445821791154,0.017868804557151417
C,C,11.05,0.007998773740365523,0.017920338973436544
C,C,11.06,0.00773524741852059,0.01797304423780553
C,C,11.07,0.007469344655369583,0.01802622479043573
C,C,11.08,0.00720351275222383,0.01807939117106488
C,C,11.09,0.006931354566696744,0.0181338228081703
C,C,11.1,0.006657366879419801,0.018188620345625687
C,C,11.11,0.006382921889729765,0.018243509343563693
C,C,11.12,0.0061017683826587905,0.018299740044977888
C,C,11.13,0.005819327031749618,0.018356228315159723
C,C,11.14,0.005535784770777619,0.018412936767354122
C,C,11.15,0.005245254009917894,0.01847104291952607
C,C,11.16,0.0049539496638665555,0.018529303788736334
C,C,11.17,0.004660793817057175,0.018587934958098212
C,C,11.18,0.004360481522251284,0.01864799741705939
C,C,11.19,0.004059859602825334,0.01870812180094458
C,C,11.2,0.003756540136341448,0.018768785694241355
C,C,11.21,0.003446015024452105,0.018830890716619225
C,C,11.22,0.0031355707702943824,0.01889297956745077
C,C,11.23,0.002821501826264837,0.01895579335625668
C,C,11.24,0.0025003000985147155,0.0190200337018067
C,C,11.25,0.002179473271526293,0.01908419906720439
C,C,11.26,0.0018540303907317833,0.01914928764336329
C,C,11.27,0.0015216492709070083,0.019215763867328248
C,C,11.28,0.0011898183970825394,0.01928213004209314
C,C,11.29,0.0008523348857368453,0.01934962674436228
C,C,11.3,0.0005082250947917208,0.019418448702551303
C,C,11.31,0.00016470109004895604,0.019487153503499857
C,C,11.32,-0.00018553668525612906,0.019557201058560875
C,C,11.33,-0.0005419796655746886,0.019628489654624586
C,C,11.34,-0.0008979606859770161,0.01969968585870505
C,C,11.35,-0.001261719333093033,0.019772437588128255
C,C,11.36,-0.0016311654013979502,0.019846326801789237
C,C,11.37,-0.002000450397689616,0.01992018380104757
C,C,11.38,-0.0023785571769534045,0.019995805156900328
C,C,11.39,-0.002761753416761993,0.020072444404862045
C,C,11.4,-0.0031452821378644396,0.020149150149082536
C,C,11.41,-0.003538634671756827,0.020227820655861012
C,C,11.42,-0.003936419168313444,0.020307377555172337
C,C,11.43,-0.004335235771623763,0.0203871408758344
C,C,11.44,-0.00474481427748842,0.02046905657700733
C,C,11.45,-0.005158132421780113,0.020551720205865667
C,C,11.46,-0.005573399621576072,0.02063477364582486
C,C,11.47,-0.006000282302795818,0.02072015018206881
C,C,11.48,-0.006430206234899805,0.02080613496848961
C,C,11.49,-0.0068632228131982045,0.02089273828414929
C,C,11.5,-0.007308605248554668,0.020981814771220582
C,C,11.51,-0.007756357344491603,0.02107136519040797
C,C,11.52,-0.00820858015626966,0.021161809752763577
C,C,11.53,-0.008673799821910005,0.02125485368589165
C,C,11.54,-0.009140781491972701,0.02134825001990419
C,C,11.55,-0.009613853525914498,0.02144286442669255
C,C,11.56,-0.010100421016871811,0.02154017792488401
C,C,11.57,-0.010588248618320691,0.021637743445173788
C,C,11.58,-0.011084035307596966,0.02173690078302904
C,C,11.59,-0.011593674473276439,0.021838828616164936
C,C,11.6,-0.012104224944123616,0.021940938710334368
C,C,11.61,-0.01262486188090146,0.02204506609768994
C,C,11.62,-0.013159562080020067,0.02215200613751366
C,C,11.63,-0.013695032139679297,0.022259100149445505
C,C,11.64,-0.014242988841600693,0.022368691489829784
C,C,11.65,-0.01480507407898089,0.022481108537305824
C,C,11.66,-0.015368058808237824,0.022593705483157214
C,C,11.67,-0.015946225588770086,0.022709338839263665
C,C,11.68,-0.016538447816802943,0.022827783284870236
C,C,11.69,-0.01713204765854935,0.02294650325321952
C,C,11.7,-0.01774385666033014,0.023068865053575676
C,C,11.71,-0.018369524754129188,0.023193998672335486
C,C,11.72,-0.018997495490196383,0.023319592819548925
C,C,11.73,-0.019647093904089787,0.023449512502327602
C,C,11.74,-0.020310257205584385,0.023582145162626522
C,C,11.75,-0.0209772273253819,0.02371553918658603
C,C,11.76,-0.021669733524266873,0.02385404042636302
C,C,11.77,-0.022375452412717538,0.023995184204053156
C,C,11.78,-0.02308725092037992,0.02413754390558563
C,C,11.79,-0.023829148818506705,0.024285923485210987
C,C,11.8,-0.024583911197976215,0.02443687596110489
C,C,11.81,-0.025348086547793074,0.024589711031068263
C,C,11.82,-0.0261478645878335,0.024749666639076347
C,C,11.83,-0.02696026263330136,0.02491214624816992
C,C,11.84,-0.027786956179435184,0.025077484957396687
C,C,11.85,-0.02865621357055293,0.025251336435620234
C,C,11.86,-0.02953812275903667,0.025427718273316982
C,C,11.87,-0.030441662530759882,0.025608426227661626
C,C,11.88,-0.031397202787732136,0.025799534279056076
C,C,11.89,-0.032366037578425225,0.02599330123719469
C,C,11.9,-0.03336819193981526,0.026193732109472703
C,C,11.91,-0.03443651849107597,0.026407397419724844
C,C,11.92,-0.03552016464142863,0.02662412664979537
C,C,11.93,-0.0366580094043748,0.02685169560238461
C,C,11.94,-0.03788706037796152,0.02709750579710195
C,C,11.95,-0.03913718769572859,0.027347531260655367
C,C,11.96,-0.040488634918908,0.027617820705291247
C,C,11.97,-0.041991410726891144,0.027918375866887876
C,C,11.98,-0.04353757661239345,0.028227609043988335
C,C,11.99,-0.0453955834229876,0.02859921040610717
Pd,Pd,12.0,-0.04782565708593067,-0.06728693715326056
Pd,Pd,12.005,-0.04909191430467584,-0.06665380854388797
Pd,Pd,12.01,-0.05024549237531381,-0.066077019508569
Pd,Pd,12.015,-0.05123399230982098,-0.06558276954131541
Pd,Pd,12.02,-0.052079519093714936,-0.06516000614936843
Pd,Pd,12.025,-0.0528474222922089,-0.06477605455012145
Pd,Pd,12.03,-0.053594797083401584,-0.0644023671545251
Pd,Pd,12.035,-0.054338178941602214,-0.0640306762254248
Pd,Pd,12.04,-0.05505944847849462,-0.06367004145697859
Pd,Pd,12.045,-0.055736388942029716,-0.06333157122521105
Pd,Pd,12.05,-0.056367605089329,-0.0630159631515614
Pd,Pd,12.055,-0.05697229752773944,-0.06271361693235618
Pd,Pd,12.06,-0.0575706422913207,-0.06241444455056555
Pd,Pd,12.065,-0.058166443825208976,-0.062116543783621414
Pd,Pd,12.07,-0.05874781672761374,-0.06182585733241903
Pd,Pd,12.075,-0.05930244648075173,-0.061548542455850036
Pd,Pd,12.08,-0.059830844187040585,-0.061284343602705606
Pd,Pd,12.085,-0.060345225334273236,-0.06102715302908928
Pd,Pd,12.09,-0.06085699337468765,-0.06077126900888208
Pd,Pd,12.095,-0.0613664025195384,-0.0605165644364567
Pd,Pd,12.1,-0.06186426614030713,-0.060267632626072334
Pd,Pd,12.105,-0.06234273350503515,-0.06002839894370832
Pd,Pd,12.11,-0.06280358064859874,-0.05979797537192653
Pd,Pd,12.115,-0.06325606403642732,-0.05957173367801224
Pd,Pd,12.12,-0.06370745927186018,-0.05934603606029581
Pd,Pd,12.125,-0.06415637496586177,-0.059121578213295015
Pd,Pd,12.13,-0.06459528635338464,-0.05890212251953358
Pd,Pd,12.135,-0.06501899263020794,-0.05869026938112193
Pd,Pd,12.14,-0.06543004254484658,-0.05848474442380261
Pd,Pd,12.145,-0.06583590785926523,-0.058281811766593285
Pd,Pd,12.15,-0.06624136545949719,-0.058079082966477305
Pd,Pd,12.155,-0.06664412097149074,-0.05787770521048053
Pd,Pd,12.16,-0.06703787611216165,-0.05768082764014507
Pd,Pd,12.165,-0.06741923915037147,-0.05749014612104016
Pd,Pd,12.17,-0.06779122611838984,-0.05730415263703098
Pd,Pd,12.175,-0.06816001449983414,-0.05711975844630883
Pd,Pd,12.18,-0.06852866074732307,-0.056935435322564364
Pd,Pd,12.185,-0.0688943538038128,-0.0567525887943195
Pd,Pd,12.19,-0.06925179893053302,-0.05657386623095939
Pd,Pd,12.195,-0.06959893983993144,-0.05640029577626018
Pd,Pd,12.2,-0.06993905406550524,-0.05623023866347328
Pd,Pd,12.205,-0.0702772754832919,-0.056061127954579945
Pd,Pd,12.21,-0.0706153877142214,-0.055892071839115195
Pd,Pd,12.215,-0.07095030172997477,-0.055724614831238514
Pd,Pd,12.22,-0.07127759423881778,-0.055560968576817006
Pd,Pd,12.225,-0.07159623875156845,-0.05540164632044167
Pd,Pd,12.23,-0.07190962458957582,-0.055244953401437986
Pd,Pd,12.235,-0.07222199066047467,-0.05508877036598856
Pd,Pd,12.24,-0.07253414104967146,-0.05493269517139017
Pd,Pd,12.245,-0.07284287340130167,-0.05477832899557506
Pd,Pd,12.25,-0.07314454665451901,-0.05462749236896639
Pd,Pd,12.255,-0.07343894569349399,-0.054480292849478903
Pd,Pd,12.26,-0.0737294568038578,-0.054335037294297
Pd,Pd,12.265,-0.07401952433627246,-0.05419000352808967
Pd,Pd,12.27,-0.07430918474007182,-0.05404517332618999
Pd,Pd,12.275,-0.07459524395745737,-0.053902143717497214
Pd,Pd,12.28,-0.07487477494243668,-0.05376237822500756
Pd,Pd,12.285,-0.07514820532552219,-0.053625663033464804
Pd,Pd,12.29,-0.07541882757712996,-0.05349035190766092
Pd,Pd,12.295,-0.07568936799579148,-0.053355081698330156
Pd,Pd,12.3,-0.0759592601286064,-0.053220135631922696
Pd,Pd,12.305,-0.07622541161227465,-0.05308705989008857
Pd,Pd,12.31,-0.07648555124659755,-0.052956990072927125
Pd,Pd,12.315,-0.07674061162671683,-0.05282945988286748
Pd,Pd,12.32,-0.07699371880283655,-0.052702906294807624
Pd,Pd,12.325,-0.07724694569396957,-0.05257629284924111
Pd,Pd,12.33,-0.07749925800899293,-0.05245013669172943
Pd,Pd,12.335,-0.07774773793454987,-0.052325896728950966
Pd,Pd,12.34,-0.07799071622277928,-0.05220440758483626
Pd,Pd,12.345,-0.07822951332395442,-0.05208500903424869
Pd,Pd,12.35,-0.07846703108483462,-0.05196625015380859
Pd,Pd,12.355,-0.07870474820633631,-0.05184739159305774
Pd,Pd,12.36,-0.07894127740649715,-0.051729126992977326
Pd,Pd,12.365,-0.07917393203359589,-0.05161279967942795
Pd,Pd,12.37,-0.07940159210773418,-0.05149896964235881
Pd,Pd,12.375,-0.07962586384661463,-0.05138683377291858
Pd,Pd,12.38,-0.07984937989532989,-0.05127507574856095
Pd,Pd,12.385,-0.08007308173501071,-0.051163224828720544
Pd,Pd,12.39,-0.08029532900260927,-0.05105210119492126
Pd,Pd,12.395,-0.08051370915775904,-0.050942911117346376
Pd,Pd,12.4,-0.08072759847063588,-0.05083596646090796
Pd,Pd,12.405,-0.08093879867900242,-0.05073036635672469
Pd,Pd,12.41,-0.08114963967076883,-0.050624945860841486
Pd,Pd,12.415,-0.08136058223427597,-0.05051947457908791
Pd,Pd,12.42,-0.08156982088768376,-0.05041485525238402
Pd,Pd,12.425,-0.08177524817806613,-0.050312141607192835
Pd,Pd,12.43,-0.08197668264275057,-0.05021142437485061
Pd,Pd,12.435,-0.08217604135122278,-0.05011174502061451
Pd,Pd,12.44,-0.0823753283361469,-0.05001210152815245
Pd,Pd,12.445,-0.08257458046282617,-0.04991247546481281
Pd,Pd,12.45,-0.08277190483597269,-0.049813813278239555
Pd,Pd,12.455,-0.08296551931668554,-0.04971700603788313
Pd,Pd,12.46,-0.08315562969789869,-0.04962195084727655
Pd,Pd,12.465,-0.08334419727793069,-0.049527667057260555
Pd,Pd,12.47,-0.08353288677611902,-0.04943332230816639
Pd,Pd,12.475,-0.08372136826055276,-0.049339081565949516
Pd,Pd,12.48,-0.08390772981348113,-0.04924590078948533
Pd,Pd,12.485,-0.08409052508103507,-0.049154503155708365
Pd,Pd,12.49,-0.08427029136959295,-0.04906462001142942
Pd,Pd,12.495,-0.08444897167687351,-0.04897527985778914
Pd,Pd,12.5,-0.08462788683346574,-0.04888582227949303
Pd,Pd,12.505,-0.08480639732929438,-0.04879656703157871
Pd,Pd,12.51,-0.08498263181914831,-0.048708449786651745
Pd,Pd,12.515,-0.08515548134376393,-0.048622025024343936
Pd,Pd,12.52,-0.08532575877699519,-0.0485368863077283
Pd,Pd,12.525,-0.08549533459847544,-0.04845209839698818
Pd,Pd,12.53,-0.08566518929988974,-0.04836717104628103
Pd,Pd,12.535,-0.0858344306091855,-0.04828255039163315
Pd,Pd,12.54,-0.08600127884471141,-0.04819912627387019
Pd,Pd,12.545,-0.08616495605651762,-0.048117287667967086
Pd,Pd,12.55,-0.08632649520076748,-0.04803651809584216
Pd,Pd,12.555,-0.08648764818942464,-0.04795594160151358
Pd,Pd,12.56,-0.08664906606152352,-0.04787523266546414
