condition,C_tot_M,E_V,I_Au_A,I_Pd_A,I_Au_1e_minus_3_uA,I_Pd_1e_minus_3_uA,j_Au_A_per_m2,j_Pd_A_per_m2
with EDL,0.01,0.5133680917622524,4.430384850895352e-14,-6.724372551267304e-11,4.4303848508953515e-05,-0.06724372551267305,0.0022151924254476757,-3.362186275633652
with EDL,0.01,0.5136183524504693,4.466940794692699e-14,-6.669342543851796e-11,4.4669407946926994e-05,-0.06669342543851796,0.0022334703973463494,-3.3346712719258975
with EDL,0.01,0.5138686131386861,4.503798368500054e-14,-6.614762883542006e-11,4.503798368500054e-05,-0.06614762883542005,0.0022518991842500266,-3.3073814417710024
with EDL,0.01,0.514118873826903,4.5409600611237085e-14,-6.560629884848389e-11,4.540960061123709e-05,-0.06560629884848389,0.002270480030561854,-3.280314942424194
with EDL,0.01,0.5143691345151199,4.5784283819055705e-14,-6.506939892442247e-11,4.578428381905571e-05,-0.06506939892442247,0.002289214190952785,-3.253469946221123
with EDL,0.01,0.5146193952033369,4.6162058608926173e-14,-6.453689280908828e-11,4.616205860892617e-05,-0.06453689280908828,0.0023081029304463084,-3.2268446404544138
with EDL,0.01,0.5148696558915538,4.654295049007657e-14,-6.400874454502639e-11,4.654295049007657e-05,-0.06400874454502639,0.0023271475245038283,-3.200437227251319
with EDL,0.01,0.5151199165797706,4.692698518221715e-14,-6.348491846904458e-11,4.6926985182217155e-05,-0.06348491846904458,0.0023463492591108575,-3.1742459234522284
with EDL,0.01,0.5153701772679875,4.7314188617276205e-14,-6.296537920980677e-11,4.7314188617276205e-05,-0.06296537920980677,0.00236570943086381,-3.1482689604903378
with EDL,0.01,0.5156204379562044,4.7704586941151086e-14,-6.245009168544393e-11,4.770458694115109e-05,-0.06245009168544394,0.002385229347057554,-3.1225045842721966
with EDL,0.01,0.5158706986444213,4.8098206515474064e-14,-6.193902110118536e-11,4.8098206515474066e-05,-0.06193902110118536,0.002404910325773703,-3.096951055059268
with EDL,0.01,0.5161209593326381,4.8495073919392147e-14,-6.143213294700879e-11,4.849507391939215e-05,-0.06143213294700879,0.002424753695969607,-3.071606647350439
with EDL,0.01,0.5163712200208551,4.8895215951362114e-14,-6.092939299531055e-11,4.889521595136211e-05,-0.060929392995310555,0.0024447607975681056,-3.0464696497655273
with EDL,0.01,0.516621480709072,4.9298659630959405e-14,-6.043076729859444e-11,4.929865963095941e-05,-0.060430767298594444,0.00246493298154797,-3.0215383649297216
with EDL,0.01,0.5168717413972889,4.970543220070347e-14,-5.993622218717884e-11,4.970543220070347e-05,-0.05993622218717884,0.0024852716100351733,-2.9968111093589416
with EDL,0.01,0.5171220020855057,5.011556112789691e-14,-5.94457242669236e-11,5.011556112789691e-05,-0.05944572426692359,0.002505778056394845,-2.9722862133461794
with EDL,0.01,0.5173722627737226,5.052907410648021e-14,-5.895924041697502e-11,5.0529074106480206e-05,-0.05895924041697502,0.0025264537053240103,-2.9479620208487507
with EDL,0.01,0.5176225234619395,5.094599905890171e-14,-5.847673778752944e-11,5.094599905890171e-05,-0.05847673778752944,0.002547299952945085,-2.9238368893764717
with EDL,0.01,0.5178727841501565,5.136636413800352e-14,-5.7998183797614435e-11,5.136636413800352e-05,-0.057998183797614435,0.002568318206900176,-2.8999091898807214
with EDL,0.01,0.5181230448383733,5.1790197728921356e-14,-5.752354613289038e-11,5.1790197728921354e-05,-0.05752354613289038,0.0025895098864460674,-2.876177306644519
with EDL,0.01,0.5183733055265902,5.2217528451002824e-14,-5.705279274346631e-11,5.2217528451002824e-05,-0.057052792743466314,0.002610876422550141,-2.8526396371733154
with EDL,0.01,0.5186235662148071,5.2648385159739015e-14,-5.658589184173731e-11,5.264838515973902e-05,-0.05658589184173731,0.0026324192579869504,-2.8292945920868653
with EDL,0.01,0.518873826903024,5.308279694871295e-14,-5.612281190023748e-11,5.3082796948712946e-05,-0.056122811900237476,0.002654139847435647,-2.8061405950118736
with EDL,0.01,0.5191240875912408,5.3520793151564475e-14,-5.566352164951118e-11,5.3520793151564476e-05,-0.05566352164951118,0.0026760396575782235,-2.783176082475559
with EDL,0.01,0.5193743482794577,5.3962403343970865e-14,-5.520799007600124e-11,5.396240334397086e-05,-0.05520799007600124,0.002698120167198543,-2.7603995038000617
with EDL,0.01,0.5196246089676747,5.440765734564391e-14,-5.4756186419955075e-11,5.440765734564391e-05,-0.054756186419955076,0.002720382867282195,-2.7378093209977536
with EDL,0.01,0.5198748696558916,5.485658522234309e-14,-5.430808017334825e-11,5.485658522234309e-05,-0.05430808017334825,0.0027428292611171544,-2.715404008667412
with EDL,0.01,0.5201251303441085,5.530921728790667e-14,-5.3863641077822803e-11,5.530921728790667e-05,-0.0538636410778228,0.0027654608643953335,-2.6931820538911397
with EDL,0.01,0.5203753910323253,5.576558410629793e-14,-5.342283912264555e-11,5.5765584106297935e-05,-0.05342283912264555,0.0027882792053148964,-2.6711419561322773
with EDL,0.01,0.5206256517205422,5.622571649366926e-14,-5.2985644542681065e-11,5.6225716493669263e-05,-0.052985644542681065,0.0028112858246834628,-2.649282227134053
with EDL,0.01,0.5208759124087592,5.6689645520443116e-14,-5.255202781638131e-11,5.6689645520443114e-05,-0.052552027816381304,0.0028344822760221554,-2.627601390819065
with EDL,0.01,0.5211261730969761,5.715740251340909e-14,-5.2121959663793536e-11,5.715740251340909e-05,-0.052121959663793536,0.002857870125670454,-2.6060979831896764
with EDL,0.01,0.5213764337851929,5.762901905784094e-14,-5.169541104458173e-11,5.7629019057840944e-05,-0.05169541104458173,0.002881450952892047,-2.5847705522290862
with EDL,0.01,0.5216266944734098,5.810452699962824e-14,-5.127235315606609e-11,5.810452699962824e-05,-0.05127235315606609,0.002905226349981412,-2.563617657803304
with EDL,0.01,0.5218769551616267,5.858395844742687e-14,-5.085275743127887e-11,5.858395844742687e-05,-0.05085275743127887,0.002929197922371343,-2.5426378715639433
with EDL,0.01,0.5221272158498436,5.906734577482742e-14,-5.043659553703419e-11,5.906734577482742e-05,-0.050436595537034196,0.002953367288741371,-2.5218297768517095
with EDL,0.01,0.5223774765380604,5.955472162254113e-14,-5.0023839372015806e-11,5.9554721622541134e-05,-0.05002383937201581,0.002977736081127056,-2.50119196860079
with EDL,0.01,0.5226277372262774,6.004611890060405e-14,-4.961446106487904e-11,6.004611890060405e-05,-0.04961446106487904,0.003002305945030202,-2.4807230532439517
with EDL,0.01,0.5228779979144943,6.054157079059864e-14,-4.920843297236917e-11,6.054157079059864e-05,-0.049208432972369175,0.003027078539529932,-2.4604216486184582
with EDL,0.01,0.5231282586027112,6.104111074789535e-14,-4.880572767745438e-11,6.104111074789535e-05,-0.048805727677454384,0.0030520555373947673,-2.440286383872719
with EDL,0.01,0.523378519290928,6.154477250391113e-14,-4.8406317987474784e-11,6.154477250391113e-05,-0.04840631798747479,0.0030772386251955563,-2.420315899373739
with EDL,0.01,0.5236287799791449,6.205259006838722e-14,-4.801017693230583e-11,6.205259006838723e-05,-0.04801017693230583,0.003102629503419361,-2.400508846615291
with EDL,0.01,0.5238790406673619,6.256459773168601e-14,-4.7617277762537505e-11,6.256459773168601e-05,-0.047617277762537505,0.0031282298865843,-2.380863888126875
with EDL,0.01,0.5241293013555788,6.308083006710515e-14,-4.722759394766852e-11,6.308083006710515e-05,-0.04722759394766852,0.0031540415033552574,-2.3613796973834256
with EDL,0.01,0.5243795620437957,6.360132193321404e-14,-4.684109917431349e-11,6.360132193321404e-05,-0.046841099174313484,0.003180066096660702,-2.342054958715674
with EDL,0.01,0.5246298227320125,6.412610847620652e-14,-4.6457767344427406e-11,6.412610847620652e-05,-0.04645776734442741,0.003206305423810326,-2.32288836722137
with EDL,0.01,0.5248800834202294,6.465522513227427e-14,-4.607757257354288e-11,6.465522513227427e-05,-0.04607757257354288,0.0032327612566137136,-2.3038786286771438
with EDL,0.01,0.5251303441084463,6.518870762999963e-14,-4.570048918902208e-11,6.518870762999963e-05,-0.04570048918902208,0.003259435381499981,-2.2850244594511038
with EDL,0.01,0.5253806047966632,6.572659199276833e-14,-4.532649172832364e-11,6.572659199276832e-05,-0.04532649172832364,0.003286329599638416,-2.266324586416182
with EDL,0.01,0.52563086548488,6.626891454120185e-14,-4.495555493728311e-11,6.626891454120185e-05,-0.044955554937283114,0.003313445727060092,-2.2477777468641555
with EDL,0.01,0.525881126173097,6.681571189561019e-14,-4.458765376840717e-11,6.681571189561019e-05,-0.04458765376840717,0.0033407855947805093,-2.2293826884203582
with EDL,0.01,0.5261313868613139,6.736702097846386e-14,-4.4222763379183776e-11,6.736702097846386e-05,-0.04422276337918377,0.0033683510489231927,-2.2111381689591885
with EDL,0.01,0.5263816475495308,6.792287901688816e-14,-4.3860859130402654e-11,6.792287901688816e-05,-0.043860859130402656,0.0033961439508444075,-2.1930429565201326
with EDL,0.01,0.5266319082377476,6.848332354517637e-14,-4.350191658449304e-11,6.848332354517637e-05,-0.04350191658449304,0.0034241661772588185,-2.175095829224652
with EDL,0.01,0.5268821689259646,6.904839240732471e-14,-4.314591150387287e-11,6.904839240732471e-05,-0.04314591150387287,0.0034524196203662354,-2.1572955751936433
with EDL,0.01,0.5271324296141815,6.961812375958624e-14,-4.2792819849312625e-11,6.961812375958623e-05,-0.04279281984931262,0.0034809061879793116,-2.139640992465631
with EDL,0.01,0.5273826903023984,7.019255607304944e-14,-4.2442617778311243e-11,7.019255607304943e-05,-0.042442617778311244,0.003509627803652472,-2.122130888915562
with EDL,0.01,0.5276329509906152,7.077172813623487e-14,-4.2095281643487275e-11,7.077172813623486e-05,-0.042095281643487276,0.003538586406811743,-2.1047640821743636
with EDL,0.01,0.5278832116788321,7.13556790577144e-14,-4.1750787990981005e-11,7.135567905771441e-05,-0.041750787990981,0.0035677839528857197,-2.08753939954905
with EDL,0.01,0.528133472367049,7.194444826875223e-14,-4.140911355887149e-11,7.194444826875222e-05,-0.04140911355887149,0.0035972224134376107,-2.070455677943574
with EDL,0.01,0.5283837330552659,7.253807552596716e-14,-4.107023527560559e-11,7.253807552596717e-05,-0.04107023527560559,0.003626903776298358,-2.0535117637802793
with EDL,0.01,0.5286339937434827,7.313660091401761e-14,-4.073413025843974e-11,7.313660091401761e-05,-0.04073413025843974,0.0036568300457008804,-2.036706512921987
with EDL,0.01,0.5288842544316997,7.374006484830826e-14,-4.0400775811895173e-11,7.374006484830826e-05,-0.040400775811895176,0.0036870032424154127,-2.0200387905947585
with EDL,0.01,0.5291345151199166,7.434850807771823e-14,-4.0070149426225715e-11,7.434850807771823e-05,-0.040070149426225714,0.003717425403885911,-2.0035074713112855
with EDL,0.01,0.5293847758081335,7.496197168735395e-14,-3.9742228775896775e-11,7.496197168735395e-05,-0.039742228775896775,0.003748098584367697,-1.9871114387948385
with EDL,0.01,0.5296350364963504,7.558049710132276e-14,-3.941699171807875e-11,7.558049710132276e-05,-0.039416991718078755,0.0037790248550661374,-1.9708495859039374
with EDL,0.01,0.5298852971845673,7.62041260855305e-14,-3.9094416291151433e-11,7.62041260855305e-05,-0.039094416291151436,0.003810206304276525,-1.9547208145575716
with EDL,0.01,0.5301355578727842,7.683290075050021e-14,-3.8774480713221336e-11,7.683290075050021e-05,-0.038774480713221336,0.0038416450375250103,-1.9387240356610664
with EDL,0.01,0.5303858185610011,7.746686355421805e-14,-3.845716338065044e-11,7.746686355421805e-05,-0.038457163380650444,0.0038733431777109024,-1.922858169032522
with EDL,0.01,0.530636079249218,7.810605730499852e-14,-3.814244286659775e-11,7.810605730499852e-05,-0.03814244286659775,0.0039053028652499258,-1.9071221433298875
with EDL,0.01,0.5308863399374348,7.875052516437576e-14,-3.783029791957235e-11,7.875052516437576e-05,-0.03783029791957235,0.003937526258218788,-1.8915148959786172
with EDL,0.01,0.5311366006256517,7.940031065001794e-14,-3.75207074619984e-11,7.940031065001794e-05,-0.0375207074619984,0.003970015532500897,-1.8760353730999197
with EDL,0.01,0.5313868613138686,8.005545763866552e-14,-3.721365058879173e-11,8.005545763866552e-05,-0.03721365058879173,0.0040027728819332755,-1.8606825294395863
with EDL,0.01,0.5316371220020855,8.071601036909446e-14,-3.690910656594859e-11,8.071601036909446e-05,-0.03690910656594859,0.004035800518454723,-1.8454553282974295
with EDL,0.01,0.5318873826903024,8.138201344510346e-14,-3.660705482914498e-11,8.138201344510346e-05,-0.03660705482914498,0.0040691006722551725,-1.830352741457249
with EDL,0.01,0.5321376433785193,8.205351183852472e-14,-3.6307474982349004e-11,8.205351183852471e-05,-0.03630747498234901,0.0041026755919262355,-1.81537374911745
with EDL,0.01,0.5323879040667362,8.273055089226249e-14,-3.6010346796442574e-11,8.273055089226249e-05,-0.03601034679644258,0.004136527544613124,-1.8005173398221286
with EDL,0.01,0.5326381647549531,8.341317632335341e-14,-3.5715650207856125e-11,8.34131763233534e-05,-0.03571565020785612,0.00417065881616767,-1.7857825103928062
with EDL,0.01,0.5328884254431699,8.410143422605437e-14,-3.5423365317213415e-11,8.410143422605438e-05,-0.035423365317213414,0.0042050717113027184,-1.7711682658606707
with EDL,0.01,0.5331386861313869,8.479537107495452e-14,-3.513347238798807e-11,8.479537107495451e-05,-0.03513347238798807,0.004239768553747725,-1.7566736193994033
with EDL,0.01,0.5333889468196038,8.549503372811312e-14,-3.484595184517122e-11,8.549503372811312e-05,-0.03484595184517122,0.004274751686405656,-1.7422975922585608
with EDL,0.01,0.5336392075078207,8.620046943022507e-14,-3.456078427394871e-11,8.620046943022507e-05,-0.03456078427394871,0.004310023471511253,-1.7280392136974352
with EDL,0.01,0.5338894681960376,8.69117258158096e-14,-3.4277950418391026e-11,8.691172581580959e-05,-0.034277950418391025,0.00434558629079048,-1.713897520919551
with EDL,0.01,0.5341397288842544,8.762885091242757e-14,-3.399743118015272e-11,8.762885091242756e-05,-0.03399743118015272,0.004381442545621378,-1.6998715590076359
with EDL,0.01,0.5343899895724713,8.835189314392441e-14,-3.37192076171826e-11,8.83518931439244e-05,-0.0337192076171826,0.00441759465719622,-1.68596038085913
with EDL,0.01,0.5346402502606882,8.908090133369955e-14,-3.344326094244506e-11,8.908090133369955e-05,-0.03344326094244506,0.004454045066684977,-1.6721630471222528
with EDL,0.01,0.5348905109489052,8.981592470800417e-14,-3.316957252265108e-11,8.981592470800417e-05,-0.03316957252265108,0.004490796235400208,-1.6584786261325541
with EDL,0.01,0.535140771637122,9.055701289926346e-14,-3.289812387700067e-11,9.055701289926345e-05,-0.032898123877000675,0.004527850644963172,-1.6449061938500336
with EDL,0.01,0.5353910323253389,9.130421594943009e-14,-3.2628896675933944e-11,9.130421594943008e-05,-0.032628896675933945,0.004565210797471504,-1.631444833796697
with EDL,0.01,0.5356412930135558,9.205758431336218e-14,-3.236187273989428e-11,9.205758431336218e-05,-0.03236187273989428,0.004602879215668108,-1.6180936369947136
with EDL,0.01,0.5358915537017727,9.281716886223029e-14,-3.2097034038100435e-11,9.281716886223029e-05,-0.032097034038100436,0.004640858443111514,-1.6048517019050217
with EDL,0.01,0.5361418143899896,9.358302088695277e-14,-3.183436268732878e-11,9.358302088695277e-05,-0.031834362687328775,0.004679151044347638,-1.5917181343664386
with EDL,0.01,0.5363920750782065,9.435519210165842e-14,-3.157384095070645e-11,9.435519210165842e-05,-0.03157384095070645,0.004717759605082921,-1.578692047535322
with EDL,0.01,0.5366423357664234,9.513373464718003e-14,-3.131545123651282e-11,9.513373464718003e-05,-0.03131545123651282,0.004756686732359001,-1.5657725618256406
with EDL,0.01,0.5368925964546403,9.59187010945737e-14,-3.1059176096992164e-11,9.59187010945737e-05,-0.031059176096992165,0.0047959350547286846,-1.552958804849608
with EDL,0.01,0.5371428571428571,9.671014444866948e-14,-3.080499822717516e-11,9.671014444866948e-05,-0.03080499822717516,0.004835507222433474,-1.5402499113587578
with EDL,0.01,0.537393117831074,9.750811815165025e-14,-3.055290046371071e-11,9.750811815165025e-05,-0.030552900463710713,0.004875405907582512,-1.5276450231855354
with EDL,0.01,0.5376433785192909,9.831267608666052e-14,-3.0302865783706844e-11,9.831267608666052e-05,-0.030302865783706844,0.0049156338043330255,-1.515143289185342
with EDL,0.01,0.5378936392075078,9.912387258144458e-14,-3.005487730358103e-11,9.912387258144458e-05,-0.03005487730358103,0.004956193629072229,-1.5027438651790512
with EDL,0.01,0.5381438998957248,9.994176241201584e-14,-2.980891827792037e-11,9.994176241201584e-05,-0.029808918277920367,0.004997088120600792,-1.4904459138960184
with EDL,0.01,0.5383941605839416,1.0076640080635378e-13,-2.9564972098351135e-11,0.00010076640080635378,-0.029564972098351135,0.005038320040317688,-1.4782486049175567
with EDL,0.01,0.5386444212721585,1.0159784344813553e-13,-2.932302229241647e-11,0.00010159784344813554,-0.02932302229241647,0.005079892172406776,-1.4661511146208233
with EDL,0.01,0.5388946819603754,1.0243614648049444e-13,-2.9083052522464816e-11,0.00010243614648049443,-0.029083052522464816,0.005121807324024721,-1.4541526261232407
with EDL,0.01,0.5391449426485924,1.0328136650981143e-13,-2.8845046584546353e-11,0.00010328136650981144,-0.02884504658454635,0.005164068325490571,-1.4422523292273175
with EDL,0.01,0.5393952033368092,1.0413356060953684e-13,-2.860898840731928e-11,0.00010413356060953683,-0.02860898840731928,0.005206678030476842,-1.430449420365964
with EDL,0.01,0.5396454640250261,1.0499278632404571e-13,-2.837486205096381e-11,0.00010499278632404571,-0.02837486205096381,0.005249639316202285,-1.4187431025481902
