L_support_nm,x_nm,material,sigma_C_per_m2,sigma_uC_per_cm2,phi_RP_with_V,phi_RP_no_V,i1_with_A_per_m2,i2_with_A_per_m2,i1_no_A_per_m2,i2_no_A_per_m2,c_R1_over_bulk,c_O2_over_bulk
1000.0,0.658333333333,Au,-0.07200465598526573,-7.2004655985265735,-0.18862930179505877,0.0,0.07560516288822085,0.0,0.23512070815752426,0.0,0.0006452579124633734,1549.7679000670337
1000.0,0.666666666667,Au,-0.07206738931292865,-7.206738931292865,-0.18850383513973293,0.0,0.0757900956708425,0.0,0.23512070815752426,0.0,0.0006484184183996455,1542.2140575033159
1000.0,0.675,Au,-0.07212939931483739,-7.212939931483739,-0.18837981513591545,0.0,0.07597334070175568,0.0,0.23512070815752426,0.0,0.000651557696499311,1534.7834971067023
1000.0,0.683333333333,Au,-0.0721906690213133,-7.219066902131329,-0.18825727572296364,0.0,0.07615483323699215,0.0,0.23512070815752426,0.0,0.0006546744241325718,1527.476808529639
1000.0,0.691666666667,Au,-0.07225124581854502,-7.225124581854502,-0.1881361221285002,0.0,0.07633469947918806,0.0,0.23512070815752426,0.0,0.0006577705608298811,1520.286950419828
1000.0,0.7,Au,-0.0723112406884081,-7.231124068840809,-0.18801613238877404,0.0,0.07651325655905176,0.0,0.23512070815752426,0.0,0.0006608513866278768,1513.1995184313605
1000.0,0.708333333333,Au,-0.07237082502894271,-7.237082502894271,-0.1878969637077048,0.0,0.07669100520863015,0.0,0.23512070815752426,0.0,0.0006639254129955248,1506.1932868153979
1000.0,0.716666666667,Au,-0.07243022514560589,-7.243022514560589,-0.18777816347437845,0.0,0.07686861530738673,0.0,0.23512070815752426,0.0,0.0006670041679088007,1499.2410064470987
1000.0,0.725,Au,-0.07248971459269181,-7.248971459269181,-0.1876591845802066,0.0,0.07704690476904488,0.0,0.23512070815752426,0.0,0.000670101861945781,1492.3104333664894
1000.0,0.733333333333,Au,-0.07254960462781852,-7.2549604627818525,-0.18753940450995318,0.0,0.07722681250421116,0.0,0.23512070815752426,0.0,0.0006732349471985106,1485.3655535281343
1000.0,0.741666666667,Au,-0.07261023311690429,-7.261023311690429,-0.18741814753178165,0.0,0.07740936642907603,0.0,0.23512070815752426,0.0,0.0006764215850928212,1478.3679616947413
1000.0,0.75,Au,-0.07267195229026692,-7.267195229026692,-0.1872947091850564,0.0,0.07759564768609792,0.0,0.23512070815752426,0.0,0.0006796810427143185,1471.2783455111269
1000.0,0.758333333333,Au,-0.07273511579926319,-7.273511579926319,-0.18716838216706386,0.0,0.07778675238979242,0.0,0.23512070815752426,0.0,0.0006830330398119099,1464.058020202617
1000.0,0.766666666667,Au,-0.0728000655552156,-7.2800065555215605,-0.18703848265515902,0.0,0.0779837523054868,0.0,0.23512070815752426,0.0,0.0006864970702486472,1456.6704554730336
1000.0,0.775,Au,-0.0728671188473746,-7.28671188473746,-0.18690437607084104,0.0,0.07818765591156908,0.0,0.23512070815752426,0.0,0.0006900917223506607,1449.0827343844933
