run,R,F,T,epsilon0,epsilon_r,epsilon_s,C_tot,lambda_D,L_Au,L_gap,L_Pd_len,out_of_plane_width,Cdl_Au,Cdl_C,Cdl_Pd,g_Au,g_C,g_Pd,pzc_Au,pzc_C,pzc_Pd,it0_1,it0_2,alpha1,alpha2,z_R1,z_O2,E1_eq,E2_eq,pH,pH_ref,E1_eq_pH_slope_V_per_pH,E2_eq_pH_slope_V_per_pH,it0_1_pH_order,it0_2_pH_order,N_modes,Nx,xtol,max_bracket_expands,use_edl,use_affine_phi2,use_closed_form_when_affine,do_self_checks,do_convergence_check,dh_warn_threshold,dh_violation_action,do_ofat,do_heatmaps,do_sensitivities,ofat_n,ofat_L_gap_n,heatmap_nx,heatmap_ny,scan_mode,heatmap_mode,sensitivity_mode,ofat_pH_min,ofat_pH_max,ofat_C_tot_min,ofat_C_tot_max,heatmap_C_tot_min,heatmap_C_tot_max,heatmap_Cdl_C_min,heatmap_Cdl_C_max,heatmap_pzc_C_offsets,ofat_L_gap_min,ofat_L_gap_max,mode,E_mix,i_mix,i_mix_norm_A_per_m2,i_mix_phys_A_per_m,i_mix_abs_A,residual,residual_norm_A_per_m2,residual_phys_A_per_m,residual_abs_A,converged,method,iterations,out_of_plane_width_m,a1,b1,a2,b2,max_abs_phi_tilde,debye_huckel_ok,delta_pH,E1_eq_eff,E2_eq_eff,it0_1_eff,it0_2_eff,use_edl_case,C_tot_M,phi2_1_meanV,phi2_2_meanV,scan_param,scan_value,scan_value_M,Cdl_Au_uF_per_cm2,Cdl_Pd_uF_per_cm2,L_Au_nm,L_Pd_len_nm,pzc_Au_V,pzc_Pd_V
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.0083333333333333e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.49474888112776466,0.6392519936585661,0.6392519936585661,1.944104598704674e-09,1.944104598704674e-09,3.0615843193970704e-11,3.0615843193970704e-11,9.310945000886516e-20,9.310945000886516e-20,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,10.083333333333332,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1229166666666665e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.46293228045005674,0.25048881526614036,0.25048881526614036,7.617910659862413e-10,7.617910659862413e-10,8.07803823832387e-12,8.07803823832387e-12,2.456707439855975e-20,2.456707439855975e-20,True,brentq,17,1.0,0.491217121639684,-0.2494725015092492,0.6185605307912233,-0.22945995337268088,2.229910763666563,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,11.229166666666666,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1229166666666665e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6691931236494567,0.6691931236494567,2.0351620988503758e-09,2.0351620988503758e-09,7.236400367816032e-11,7.236400367816032e-11,2.200747025069653e-19,2.200747025069653e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,11.229166666666666,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.2375e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4613723567104869,0.2623159856658412,0.2623159856658412,7.977600681822724e-10,7.977600681822724e-10,7.348904818016422e-11,7.348904818016422e-11,2.234962079724006e-19,2.234962079724006e-19,True,brentq,15,1.0,0.49217626559596606,-0.25019782458651013,0.6185593232384373,-0.22945949117447914,2.1921286031819154,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,12.375,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.2375e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4887043122076218,0.6974251578490784,0.6974251578490784,2.1210218663016255e-09,2.1210218663016255e-09,1.6345980125009874e-10,1.6345980125009874e-10,4.9711687169708155e-19,4.9711687169708155e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,12.375,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.3520833333333333e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4599438738349857,0.2736344777634917,0.2736344777634917,8.321820688263529e-10,8.321820688263529e-10,7.382983113757291e-15,7.382983113757291e-15,2.245326031987443e-23,2.245326031987443e-23,True,brentq,11,1.0,0.49296866009663187,-0.25079830712000256,0.6185576055269019,-0.22945862944594178,2.156945774308573,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,13.520833333333332,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.3520833333333333e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.48609063195427205,0.7241914910066647,0.7241914910066647,2.202424117523885e-09,2.202424117523885e-09,3.496044564954559e-10,3.496044564954559e-10,1.0632233271742982e-18,1.0632233271742982e-18,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,13.520833333333332,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.4666666666666666e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.45862631559142336,0.28450635337013036,0.28450635337013036,8.652458114084377e-10,8.652458114084377e-10,-1.6930901125533637e-14,-1.6930901125533637e-14,-5.149055938016317e-23,-5.149055938016317e-23,True,brentq,11,1.0,0.49363533550626915,-0.25130382745167607,0.6185556996541848,-0.22945764340913422,2.1247759103745913,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,14.666666666666666,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.4666666666666666e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.48368969080757807,0.7496835011504761,0.7496835011504761,2.2799508748002653e-09,2.2799508748002653e-09,-5.62653035274252e-10,-5.62653035274252e-10,-1.7111504761861743e-18,-1.7111504761861743e-18,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,14.666666666666666,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.5812499999999997e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.45740379053090535,0.29498106779785305,0.29498106779785305,8.971017003083799e-10,8.971017003083799e-10,-3.885780586188048e-16,-3.885780586188048e-16,-1.1817505431512859e-24,-1.1817505431512859e-24,True,brentq,13,1.0,0.49420664325135627,-0.2517365087118581,0.6185538442743234,-0.22945677702801384,2.0958636733239473,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,15.812499999999996,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.5812499999999997e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.48146944883865817,0.7740548133631449,0.7740548133631449,2.3540693454802695e-09,2.3540693454802695e-09,2.55351295663786e-15,2.55351295663786e-15,7.765789283565593e-24,7.765789283565593e-24,True,brentq,13,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,15.812499999999996,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.695833333333333e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.45626354941567976,0.30509975346357304,0.30509975346357304,9.278748281683148e-10,9.278748281683148e-10,-2.120525977034049e-14,-2.120525977034049e-14,-6.448981535482732e-23,-6.448981535482732e-23,True,brentq,16,1.0,0.49470334392292187,-0.25211179190655914,0.6185521533371201,-0.22945615631098898,2.068713539053478,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,16.958333333333332,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.695833333333333e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4794045999723644,0.7974309059364708,0.7974309059364708,2.4251611363896028e-09,2.4251611363896028e-09,5.440092820663267e-15,5.440092820663267e-15,1.6544507604118e-23,1.6544507604118e-23,True,brentq,13,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,16.958333333333332,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.8104166666666666e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4551951988695667,0.3148964681938128,0.3148964681938128,9.576687722595232e-10,9.576687722595232e-10,-8.206768598029157e-13,-8.206768598029157e-13,-2.4958571471355158e-21,-2.4958571471355158e-21,True,brentq,17,1.0,0.4951393118614311,-0.2524404526029667,0.6185508687666125,-0.22945585191801546,2.0429072144427405,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,18.104166666666664,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.8104166666666666e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4774748080908038,0.8199158011136268,0.8199158011136268,2.493542601835058e-09,2.493542601835058e-09,1.099120794378905e-14,1.099120794378905e-14,3.3426658220564943e-23,3.3426658220564943e-23,True,brentq,13,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,18.104166666666664,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.9249999999999997e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4541901794832438,0.3243993331890043,0.3243993331890043,9.865690552798202e-10,9.865690552798202e-10,-9.43689570931383e-16,-9.43689570931383e-16,-2.86996560479598e-24,-2.86996560479598e-24,True,brentq,18,1.0,0.495524064680547,-0.25273028464588854,0.6185503350421105,-0.22945588471936254,2.0182077964130833,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,19.249999999999996,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.9249999999999997e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.47566348510853607,0.84159684265821,0.84159684265821,2.5594793732329806e-09,2.5594793732329806e-09,2.3203661214665772e-14,2.3203661214665772e-14,7.056738957674821e-23,7.056738957674821e-23,True,brentq,13,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,19.249999999999996,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,2.039583333333333e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.45324141502069193,0.33363239792787014,0.33363239792787014,1.0146488169341176e-09,1.0146488169341176e-09,-2.1513318904098355e-10,-2.1513318904098355e-10,-6.542669030328704e-19,-6.542669030328704e-19,True,brentq,17,1.0,0.49586485679578474,-0.25298730826969495,0.6185500630942637,-0.22945594041762252,1.9947907717524096,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,20.395833333333332,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,2.039583333333333e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4739569230154932,0.8625481926054043,0.8625481926054043,2.6231969934914585e-09,2.6231969934914585e-09,4.851674617611934e-14,4.851674617611934e-14,1.4754999638774625e-22,1.4754999638774625e-22,True,brentq,13,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,20.395833333333332,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,2.1541666666666666e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4523429951262967,0.34261747813953747,0.34261747813953747,1.0419744036080994e-09,1.0419744036080994e-09,-1.3322676295501878e-15,-1.3322676295501878e-15,-4.051716147947266e-24,-4.051716147947266e-24,True,brentq,16,1.0,0.49616831515104687,-0.25321662913615,0.6185486011186205,-0.22945542357694468,1.9731352393644208,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,21.541666666666664,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,2.1541666666666666e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.47234366346567186,0.8828334412876122,0.8828334412876122,2.6848888546669624e-09,2.6848888546669624e-09,9.64783808399261e-14,9.64783808399261e-14,2.934117777138478e-22,2.934117777138478e-22,True,brentq,13,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,21.541666666666664,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,2.2687499999999997e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.45148982340354765,0.3513740556160723,0.3513740556160723,1.0686050636763068e-09,1.0686050636763068e-09,8.326672684688674e-16,8.326672684688674e-16,2.532322592467041e-24,2.532322592467041e-24,True,brentq,16,1.0,0.49644077877608084,-0.25342270485179497,0.6185463134536732,-0.2294545433087506,1.9526378454472617,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,22.687499999999996,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,2.2687499999999997e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4708140309393945,0.9025075905031368,0.9025075905031368,2.7447222292124196e-09,2.7447222292124196e-09,1.8995915951336428e-13,1.8995915951336428e-13,5.777071940948143e-22,5.777071940948143e-22,True,brentq,13,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,22.687499999999996,37.77083333333333,,
heatmap_compare:LAu_vs_LPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,2.3833333333333332e-08,1e-08,3.777083333333333e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.45067743919890796,0.3599185111937514,0.3599185111937514,1.0945906148310618e-09,1.0945906148310618e-09,4.7552239923476236e-11,4.7552239923476236e-11,1.4461672271813862e-19,1.4461672271813862e-19,True,brentq,18,1.0,0.4966866939547138,-0.25360881241215305,0.6185453004113144,-0.22945411598982424,1.9327166466122616,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,23.833333333333332,37.77083333333333,,
