L_support_nm,case_label,E_V,I_Au_abs_A,I_Pd_abs_A,I_total_abs_A,I_Au_current_1e_minus_3_uA,I_Pd_current_1e_minus_3_uA,I_total_current_1e_minus_3_uA,E_mix_with_V,i_mix_abs_with_A,i_mix_current_1e_minus_3_uA,i_mix_avg_with_A_per_m2,E_mix_no_V,i_mix_abs_no_A,i_mix_current_no_1e_minus_3_uA,i_mix_avg_no_A_per_m2
0.0,0 nm,0.5680584440609364,1.600788843585938e-11,-1.1514553808681145e-10,-9.913764965095207e-11,0.016007888435859378,-0.11514553808681144,-0.09913764965095206,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5682293506529383,1.6086514492585383e-11,-1.1452163107645929e-10,-9.843511658387391e-11,0.016086514492585382,-0.11452163107645928,-0.09843511658387391,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5684002572449404,1.6165526773029634e-11,-1.1390110479424804e-10,-9.773557802121841e-11,0.016165526773029633,-0.11390110479424803,-0.0977355780212184,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5685711638369423,1.624492717456518e-11,-1.1328394092050188e-10,-9.70390137459367e-11,0.016244927174565178,-0.11328394092050188,-0.0970390137459367,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5687420704289443,1.6324717603887265e-11,-1.1267012123481916e-10,-9.63454036309319e-11,0.016324717603887266,-0.11267012123481915,-0.09634540363093189,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5689129770209462,1.640489997705865e-11,-1.1205962761553723e-10,-9.565472763847857e-11,0.01640489997705865,-0.11205962761553723,-0.09565472763847857,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5690838836129483,1.6485476219556245e-11,-1.1145244203919416e-10,-9.496696581963792e-11,0.016485476219556244,-0.11145244203919415,-0.09496696581963791,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5692547902049502,1.6566448266316823e-11,-1.108485465799999e-10,-9.428209831368309e-11,0.016566448266316824,-0.1108485465799999,-0.09428209831368309,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5694256967969522,1.664781806178393e-11,-1.1024792340930374e-10,-9.360010534751982e-11,0.016647818061783927,-0.11024792340930374,-0.09360010534751981,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5695966033889541,1.6729587559954194e-11,-1.0965055479507106e-10,-9.292096723511687e-11,0.01672958755995419,-0.10965055479507106,-0.09292096723511686,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
