condition_order,condition_key,display_label,edl_condition,E_V,I_Au_A,I_Pd_A,I_Au_1e_minus_3_uA,I_Pd_1e_minus_3_uA,net_current_A
1,au_pd_independent,Independent Au/Pd,with EDL,0.43925000000000003,7.772127257203919e-15,-1.5332511832097242e-09,7.77212725720392e-06,-1.5332511832097242,-1.533243411082467e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.4395,7.836189474076981e-15,-1.5207165871353714e-09,7.836189474076981e-06,-1.5207165871353714,-1.5207087509458974e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.43975000000000003,7.900779727547344e-15,-1.5082844635720251e-09,7.900779727547344e-06,-1.5082844635720252,-1.5082765627922975e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.44,7.96590236998777e-15,-1.4959539747890173e-09,7.96590236998777e-06,-1.4959539747890171,-1.4959460088866474e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.44025000000000003,8.031561789645747e-15,-1.4837242899042789e-09,8.031561789645748e-06,-1.4837242899042788,-1.4837162583424893e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.4405,8.097762410939057e-15,-1.4715945848283482e-09,8.097762410939058e-06,-1.4715945848283483,-1.4715864870659372e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.44075000000000003,8.16450869475412e-15,-1.4595640422088294e-09,8.16450869475412e-06,-1.4595640422088294,-1.4595558777001347e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.441,8.231805138746398e-15,-1.4476318513753365e-09,8.231805138746397e-06,-1.4476318513753366,-1.4476236195701978e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.44125000000000003,8.299656277643607e-15,-1.4357972082848446e-09,8.299656277643606e-06,-1.4357972082848447,-1.435788908628567e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.4415,8.36806668355112e-15,-1.4240593154675319e-09,8.36806668355112e-06,-1.4240593154675318,-1.4240509474008483e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.44175000000000003,8.43704096626028e-15,-1.4124173819730204e-09,8.43704096626028e-06,-1.4124173819730204,-1.4124089449320542e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.442,8.506583773558813e-15,-1.4008706233171004e-09,8.506583773558813e-06,-1.4008706233171004,-1.4008621167333269e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.44225000000000003,8.576699791544185e-15,-1.389418261428847e-09,8.576699791544184e-06,-1.389418261428847,-1.3894096847290555e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.4425,8.647393744939212e-15,-1.3780595245982114e-09,8.647393744939211e-06,-1.3780595245982115,-1.3780508772044664e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.44275000000000003,8.71867039741059e-15,-1.3667936474239963e-09,8.718670397410591e-06,-1.3667936474239963,-1.3667849287535988e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.443,8.790534551889779e-15,-1.3556198707623129e-09,8.79053455188978e-06,-1.3556198707623128,-1.355611080227761e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.44325000000000003,8.862991050896723e-15,-1.344537441675381e-09,8.862991050896722e-06,-1.344537441675381,-1.3445285786843301e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.4435,8.936044776866045e-15,-1.3335456133808397e-09,8.936044776866045e-06,-1.3335456133808397,-1.3335366773360628e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.44375000000000003,9.00970065247621e-15,-1.3226436452013867e-09,9.009700652476211e-06,-1.3226436452013868,-1.3226346355007343e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.444,9.083963640981096e-15,-1.3118308025149073e-09,9.083963640981095e-06,-1.3118308025149072,-1.3118217185512663e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.44425000000000003,9.15883874654454e-15,-1.301106356704926e-09,9.15883874654454e-06,-1.301106356704926,-1.3010971978661794e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.4445,9.234331014577418e-15,-1.2904695851115518e-09,9.234331014577417e-06,-1.2904695851115517,-1.2904603507805372e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.44475000000000003,9.310445532077789e-15,-1.2799197709827589e-09,9.31044553207779e-06,-1.2799197709827588,-1.2799104605372269e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.445,9.387187427973514e-15,-1.269456203426099e-09,9.387187427973514e-06,-1.269456203426099,-1.269446816238671e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.44525000000000003,9.46456187346805e-15,-1.2590781773607807e-09,9.464561873468048e-06,-1.2590781773607806,-1.2590687127989072e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.4455,9.542574082388658e-15,-1.248784993470184e-09,9.542574082388658e-06,-1.248784993470184,-1.2487754508961016e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.44575000000000004,9.621229311538003e-15,-1.2385759581547196e-09,9.621229311538003e-06,-1.2385759581547195,-1.238566336925408e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.446,9.700532861048181e-15,-1.2284503834850991e-09,9.70053286104818e-06,-1.228450383485099,-1.228440682952238e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.44625000000000004,9.780490074738028e-15,-1.2184075871559716e-09,9.780490074738028e-06,-1.2184075871559716,-1.218397806665897e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.4465,9.861106340472982e-15,-1.2084468924399505e-09,9.861106340472982e-06,-1.2084468924399505,-1.20843703133361e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.44675000000000004,9.942387090528402e-15,-1.198567628142019e-09,9.942387090528402e-06,-1.198567628142019,-1.1985576857549286e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.447,1.0024337801955444e-14,-1.1887691285542968e-09,1.0024337801955444e-05,-1.1887691285542967,-1.188759104216495e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.44725000000000004,1.0106963996950196e-14,-1.1790507334111747e-09,1.0106963996950195e-05,-1.1790507334111746,-1.1790406264471778e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.4475,1.0190271243225754e-14,-1.169411787844839e-09,1.0190271243225753e-05,-1.169411787844839,-1.1694015975735958e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.44775000000000004,1.0274265154387426e-14,-1.1598516423411258e-09,1.0274265154387425e-05,-1.1598516423411258,-1.1598413680759714e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.448,1.0358951390311009e-14,-1.1503696526957724e-09,1.035895139031101e-05,-1.1503696526957725,-1.150359293744382e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.44825000000000004,1.0444335657524166e-14,-1.1409651799709888e-09,1.0444335657524165e-05,-1.1409651799709888,-1.1409547356353313e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.4485,1.0530423709590879e-14,-1.1316375904524217e-09,1.0530423709590879e-05,-1.1316375904524216,-1.1316270600287121e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.44875000000000004,1.0617221347499305e-14,-1.1223862556064353e-09,1.0617221347499305e-05,-1.1223862556064352,-1.1223756383850879e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.449,1.0704734420052556e-14,-1.113210552037772e-09,1.0704734420052557e-05,-1.113210552037772,-1.113199847303352e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.44925000000000004,1.0792968824262866e-14,-1.1041098614475365e-09,1.0792968824262866e-05,-1.1041098614475364,-1.1040990684787122e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.4495,1.0881930505748868e-14,-1.0950835705915403e-09,1.0881930505748867e-05,-1.0950835705915403,-1.0950726886610345e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.44975000000000004,1.09716254591364e-14,-1.0861310712389603e-09,1.09716254591364e-05,-1.0861310712389602,-1.086120099613501e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.45,1.1062059728462298e-14,-1.0772517601313782e-09,1.1062059728462297e-05,-1.0772517601313782,-1.0772406980716498e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.45025000000000004,1.1153239407581792e-14,-1.0684450389421156e-09,1.1153239407581792e-05,-1.0684450389421156,-1.068433885702708e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.4505,1.1245170640578945e-14,-1.059710314235922e-09,1.1245170640578944e-05,-1.059710314235922,-1.0596990690652815e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.45075000000000004,1.1337859622180952e-14,-1.0510469974289728e-09,1.1337859622180951e-05,-1.051046997428973,-1.0510356595693506e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.451,1.143131259817528e-14,-1.0424545047492302e-09,1.143131259817528e-05,-1.0424545047492302,-1.042443073436632e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.45125000000000004,1.1525535865830804e-14,-1.0339322571970907e-09,1.1525535865830803e-05,-1.0339322571970908,-1.033920731661225e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.4515,1.1620535774321823e-14,-1.025479680506378e-09,1.1620535774321824e-05,-1.025479680506378,-1.0254680599706037e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.45175000000000004,1.1716318725156275e-14,-1.0170962051056298e-09,1.1716318725156276e-05,-1.0170962051056298,-1.0170844887869046e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.452,1.1812891172606757e-14,-1.008781266079742e-09,1.1812891172606757e-05,-1.0087812660797422,-1.0087694531885696e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.45225000000000004,1.1910259624145703e-14,-1.0005343031318865e-09,1.1910259624145703e-05,-1.0005343031318865,-1.0005223928722623e-09
1,au_pd_independent,Independent Au/Pd,with EDL,0.4525,1.200843064088365e-14,-9.92354760545762e-10,1.200843064088365e-05,-0.9923547605457621,-9.923427521151213e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.45275000000000004,1.2107410838011582e-14,-9.84242087148134e-10,1.2107410838011582e-05,-0.9842420871481341,-9.84229979737296e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.453,1.2207206885246519e-14,-9.761957362717217e-10,1.2207206885246519e-05,-0.9761957362717216,-9.761835290648364e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.45325000000000004,1.2307825507281089e-14,-9.682151657183316e-10,1.230782550728109e-05,-0.9682151657183315,-9.682028578928243e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.4535,1.2409273484236487e-14,-9.602998377223435e-10,1.2409273484236487e-05,-0.9602998377223435,-9.602874284488593e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.45375000000000004,1.2511557652119528e-14,-9.524492189144582e-10,1.2511557652119527e-05,-0.9524492189144582,-9.52436707356806e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.454,1.2614684903283214e-14,-9.446627802857703e-10,1.2614684903283214e-05,-0.9446627802857703,-9.44650165600867e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.45425000000000004,1.2718662186891201e-14,-9.36939997152108e-10,1.2718662186891201e-05,-0.936939997152108,-9.36927278489921e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.4545,1.2823496509385934e-14,-9.292803491186893e-10,1.2823496509385934e-05,-0.9292803491186893,-9.2926752562218e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.45475000000000004,1.2929194934960966e-14,-9.2168332004505e-10,1.2929194934960966e-05,-0.9216833200450499,-9.21670390850115e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.455,1.3035764586036835e-14,-9.14148398010261e-10,1.3035764586036836e-05,-0.9141483980102609,-9.141353622456749e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.45525000000000004,1.3143212643741115e-14,-9.066750752784367e-10,1.3143212643741114e-05,-0.9066750752784367,-9.06661932065793e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.4555,1.3251546348392129e-14,-8.992628482645238e-10,1.325154634839213e-05,-0.8992628482645239,-8.992495967181754e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.45575000000000004,1.3360772999987068e-14,-8.919112175003649e-10,1.3360772999987068e-05,-0.8919112175003648,-8.918978567273648e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.456,1.3470899958693702e-14,-8.846196876010386e-10,1.3470899958693701e-05,-0.8846196876010386,-8.846062167010799e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.45625000000000004,1.358193464534652e-14,-8.773877672314817e-10,1.358193464534652e-05,-0.8773877672314817,-8.773741852968363e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.4565,1.3693884541946498e-14,-8.702149690733844e-10,1.3693884541946498e-05,-0.8702149690733844,-8.702012751888424e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.45675000000000004,1.3806757192165602e-14,-8.631008097923472e-10,1.3806757192165601e-05,-0.8631008097923472,-8.63087003035155e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.457,1.3920560201854923e-14,-8.560448100053171e-10,1.3920560201854923e-05,-0.8560448100053171,-8.560308894451153e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.45725000000000005,1.4035301239557226e-14,-8.490464942482703e-10,1.4035301239557227e-05,-0.8490464942482704,-8.490324589470307e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.4575,1.415098803702362e-14,-8.421053909441996e-10,1.415098803702362e-05,-0.8421053909441997,-8.420912399561626e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.45775000000000005,1.4267628389734717e-14,-8.352210323713102e-10,1.4267628389734716e-05,-0.8352210323713102,-8.352067647429205e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.458,1.438523015742583e-14,-8.283929546315233e-10,1.438523015742583e-05,-0.8283929546315233,-8.283785694013659e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.45825000000000005,1.4503801264616583e-14,-8.216206976191968e-10,1.4503801264616584e-05,-0.8216206976191968,-8.216061938179322e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.4585,1.4623349701144866e-14,-8.149038049901462e-10,1.4623349701144866e-05,-0.8149038049901461,-8.14889181640445e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.45875000000000005,1.4743883522705373e-14,-8.082418241308693e-10,1.4743883522705373e-05,-0.8082418241308693,-8.082270802473466e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.459,1.486541085139227e-14,-8.016343061280655e-10,1.4865410851392269e-05,-0.8016343061280655,-8.016194407172141e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.45925000000000005,1.498793987624664e-14,-7.95080805738373e-10,1.498793987624664e-05,-0.795080805738373,-7.950658177984968e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.4595,1.5111478853808083e-14,-7.885808813583777e-10,1.5111478853808083e-05,-0.7885808813583777,-7.885657698795239e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.45975000000000005,1.523603610867137e-14,-7.821340949948452e-10,1.523603610867137e-05,-0.7821340949948452,-7.821188589587365e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.46,1.536162003404709e-14,-7.757400122352176e-10,1.536162003404709e-05,-0.7757400122352176,-7.757246506151835e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.46025000000000005,1.548823909232755e-14,-7.693982022183303e-10,1.548823909232755e-05,-0.7693982022183302,-7.693827139792379e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.4605,1.561590181565656e-14,-7.631082376053886e-10,1.561590181565656e-05,-0.7631082376053886,-7.63092621703573e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.46075,1.574461680650489e-14,-7.56869694551164e-10,1.574461680650489e-05,-0.756869694551164,-7.568539499343575e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.461,1.5874392738249515e-14,-7.50682152675436e-10,1.5874392738249515e-05,-0.7506821526754359,-7.506662782826977e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.46125000000000005,1.6005238355758366e-14,-7.445451950346689e-10,1.6005238355758366e-05,-0.7445451950346689,-7.445291897963131e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.4615,1.6137162475979284e-14,-7.384584080939127e-10,1.6137162475979283e-05,-0.7384584080939127,-7.384422709314368e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.46175,1.6270173988534437e-14,-7.324213816989345e-10,1.6270173988534438e-05,-0.7324213816989344,-7.324051115249459e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.462,1.640428185631926e-14,-7.264337090485872e-10,1.640428185631926e-05,-0.7264337090485872,-7.264173047667309e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.46225000000000005,1.6539495116106344e-14,-7.204949866673932e-10,1.6539495116106343e-05,-0.7204949866673932,-7.204784471722771e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.4625,1.667582287915434e-14,-7.146048143783596e-10,1.667582287915434e-05,-0.7146048143783597,-7.145881385554805e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.46275,1.681327433182204e-14,-7.087627952760026e-10,1.681327433182204e-05,-0.7087627952760026,-7.087459820016708e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.463,1.695185873618743e-14,-7.029685356996182e-10,1.695185873618743e-05,-0.7029685356996181,-7.02951583840882e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.46325000000000005,1.7091585430671576e-14,-6.972216452067441e-10,1.7091585430671578e-05,-0.697221645206744,-6.972045536213134e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.4635,1.723246383066809e-14,-6.915217365468564e-10,1.7232463830668088e-05,-0.6915217365468563,-6.915045040830257e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.46375,1.7374503429177503e-14,-6.858684256352638e-10,1.7374503429177502e-05,-0.6858684256352638,-6.858510511318346e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.464,1.7517713797447024e-14,-6.802613315272425e-10,1.7517713797447024e-05,-0.6802613315272426,-6.80243813813445e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.46425000000000005,1.7662104585615374e-14,-6.747000763923552e-10,1.7662104585615374e-05,-0.6747000763923552,-6.746824142877696e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.4645,1.7807685523363096e-14,-6.691842854889958e-10,1.7807685523363096e-05,-0.6691842854889958,-6.691664778034725e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.46475,1.7954466420568228e-14,-6.637135871391341e-10,1.795446642056823e-05,-0.6637135871391341,-6.636956326727135e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.465,1.8102457167967333e-14,-6.582876127032724e-10,1.8102457167967332e-05,-0.6582876127032724,-6.582695102461044e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.46525000000000005,1.825166773782195e-14,-6.529059965556079e-10,1.825166773782195e-05,-0.6529059965556079,-6.528877448878701e-10
