condition,C_tot_M,E_V,I_Au_A,I_Pd_A,I_Au_1e_minus_3_uA,I_Pd_1e_minus_3_uA,j_Au_A_per_m2,j_Pd_A_per_m2
w/o EDL reference,,0.5719290928050053,3.627838848431805e-11,-6.095281484551783e-13,0.03627838848431805,-0.0006095281484551783,1.8139194242159025,-0.03047640742275891
w/o EDL reference,,0.5721793534932221,3.645560440301976e-11,-6.065651447532261e-13,0.03645560440301976,-0.0006065651447532261,1.8227802201509875,-0.030328257237661305
w/o EDL reference,,0.572429614181439,3.663368600190058e-11,-6.03616544636999e-13,0.036633686001900576,-0.000603616544636999,1.8316843000950287,-0.030180827231849946
w/o EDL reference,,0.5726798748696559,3.681263750971253e-11,-6.006822780886016e-13,0.03681263750971253,-0.0006006822780886016,1.8406318754856261,-0.030034113904430074
w/o EDL reference,,0.5729301355578728,3.699246317586461e-11,-5.977622754305059e-13,0.03699246317586461,-0.0005977622754305059,1.8496231587932304,-0.029888113771525292
w/o EDL reference,,0.5731803962460897,3.717316727052377e-11,-5.948564673238955e-13,0.03717316727052377,-0.0005948564673238956,1.8586583635261882,-0.029742823366194774
w/o EDL reference,,0.5734306569343066,3.735475408471606e-11,-5.919647847670231e-13,0.037354754084716064,-0.0005919647847670231,1.867737704235803,-0.029598239238351153
w/o EDL reference,,0.5736809176225235,3.753722793042894e-11,-5.890871590935651e-13,0.037537227930428935,-0.0005890871590935651,1.8768613965214467,-0.02945435795467825
w/o EDL reference,,0.5739311783107404,3.7720593140713335e-11,-5.862235219709971e-13,0.037720593140713334,-0.0005862235219709971,1.8860296570356665,-0.02931117609854985
w/o EDL reference,,0.5741814389989572,3.790485406978669e-11,-5.833738053989676e-13,0.03790485406978669,-0.0005833738053989676,1.8952427034893344,-0.029168690269948377
w/o EDL reference,,0.5744316996871741,3.809001509313631e-11,-5.80537941707685e-13,0.03809001509313631,-0.000580537941707685,1.9045007546568151,-0.029026897085384248
w/o EDL reference,,0.574681960375391,3.827608060762324e-11,-5.777158635563103e-13,0.03827608060762324,-0.0005777158635563102,1.9138040303811619,-0.028885793177815512
w/o EDL reference,,0.574932221063608,3.84630550315869e-11,-5.749075039313569e-13,0.0384630550315869,-0.0005749075039313569,1.923152751579345,-0.028745375196567842
w/o EDL reference,,0.5751824817518248,3.8650942804949356e-11,-5.721127961451028e-13,0.03865094280494936,-0.0005721127961451028,1.9325471402474677,-0.02860563980725514
w/o EDL reference,,0.5754327424400417,3.883974838932163e-11,-5.693316738340035e-13,0.03883974838932163,-0.0005693316738340035,1.9419874194660813,-0.028466583691700173
w/o EDL reference,,0.5756830031282586,3.902947626810908e-11,-5.665640709571161e-13,0.03902947626810908,-0.000566564070957116,1.9514738134054537,-0.0283282035478558
w/o EDL reference,,0.5759332638164755,3.922013094661799e-11,-5.638099217945328e-13,0.03922013094661799,-0.0005638099217945328,1.9610065473308993,-0.028190496089726638
w/o EDL reference,,0.5761835245046925,3.9411716952162664e-11,-5.610691609458193e-13,0.03941171695216266,-0.0005610691609458193,1.970585847608133,-0.02805345804729096
w/o EDL reference,,0.5764337851929093,3.960423883417261e-11,-5.583417233284643e-13,0.03960423883417261,-0.0005583417233284642,1.9802119417086304,-0.02791708616642321
w/o EDL reference,,0.5766840458811262,3.979770116430101e-11,-5.556275441763292e-13,0.03979770116430101,-0.0005556275441763293,1.9898850582150502,-0.027781377208816457
w/o EDL reference,,0.5769343065693431,3.9992108536532995e-11,-5.529265590381147e-13,0.039992108536533,-0.0005529265590381148,1.9996054268266497,-0.027646327951905733
w/o EDL reference,,0.57718456725756,4.0187465567294807e-11,-5.502387037758278e-13,0.04018746556729481,-0.0005502387037758279,2.0093732783647402,-0.027511935188791387
w/o EDL reference,,0.5774348279457768,4.0383776895563416e-11,-5.475639145632592e-13,0.04038377689556342,-0.0005475639145632593,2.0191888447781707,-0.027378195728162958
w/o EDL reference,,0.5776850886339937,4.058104718297669e-11,-5.449021278844683e-13,0.04058104718297669,-0.0005449021278844683,2.0290523591488343,-0.027245106394223412
w/o EDL reference,,0.5779353493222106,4.077928111394414e-11,-5.422532805322746e-13,0.04077928111394414,-0.0005422532805322746,2.038964055697207,-0.02711266402661373
w/o EDL reference,,0.5781856100104276,4.097848339575798e-11,-5.396173096067555e-13,0.04097848339575798,-0.0005396173096067555,2.048924169787899,-0.026980865480337773
w/o EDL reference,,0.5784358706986444,4.117865875870501e-11,-5.369941525137577e-13,0.041178658758705015,-0.0005369941525137578,2.0589329379352503,-0.026849707625687884
w/o EDL reference,,0.5786861313868613,4.13798119561791e-11,-5.343837469634033e-13,0.0413798119561791,-0.0005343837469634034,2.0689905978089547,-0.026719187348170165
w/o EDL reference,,0.5789363920750782,4.158194776479386e-11,-5.317860309686157e-13,0.04158194776479386,-0.0005317860309686157,2.079097388239693,-0.026589301548430783
w/o EDL reference,,0.5791866527632952,4.1785070984496196e-11,-5.292009428436452e-13,0.04178507098449619,-0.0005292009428436451,2.0892535492248094,-0.026460047142182256
w/o EDL reference,,0.579436913451512,4.198918643867999e-11,-5.26628421202608e-13,0.04198918643867999,-0.0005266284212026081,2.0994593219339994,-0.026331421060130398
w/o EDL reference,,0.5796871741397289,4.219429897430115e-11,-5.240684049580244e-13,0.04219429897430115,-0.0005240684049580244,2.1097149487150575,-0.026203420247901215
w/o EDL reference,,0.5799374348279458,4.240041346199228e-11,-5.215208333193691e-13,0.042400413461992276,-0.0005215208333193691,2.1200206730996136,-0.02607604166596845
w/o EDL reference,,0.5801876955161627,4.260753479617853e-11,-5.189856457916289e-13,0.04260753479617853,-0.0005189856457916289,2.130376739808926,-0.02594928228958144
w/o EDL reference,,0.5804379562043795,4.2815667895193755e-11,-5.164627821738652e-13,0.042815667895193754,-0.0005164627821738653,2.1407833947596875,-0.025823139108693258
w/o EDL reference,,0.5806882168925964,4.302481770139742e-11,-5.139521825577855e-13,0.04302481770139742,-0.0005139521825577854,2.1512408850698708,-0.025697609127889272
w/o EDL reference,,0.5809384775808133,4.323498918129163e-11,-5.114537873263192e-13,0.04323498918129163,-0.0005114537873263192,2.1617494590645814,-0.02557268936631596
w/o EDL reference,,0.5811887382690303,4.344618732563962e-11,-5.089675371522024e-13,0.043446187325639624,-0.0005089675371522023,2.172309366281981,-0.025448376857610117
w/o EDL reference,,0.5814389989572472,4.365841714958364e-11,-5.064933729965726e-13,0.043658417149583635,-0.0005064933729965727,2.1829208574791816,-0.025324668649828627
w/o EDL reference,,0.581689259645464,4.387168369276457e-11,-5.040312361075603e-13,0.04387168369276457,-0.0005040312361075603,2.1935841846382282,-0.025201561805378015
w/o EDL reference,,0.5819395203336809,4.4085992019441335e-11,-5.015810680188986e-13,0.044085992019441335,-0.0005015810680188986,2.2042996009720666,-0.02507905340094493
w/o EDL reference,,0.5821897810218978,4.430134721861117e-11,-4.991428105485331e-13,0.04430134721861117,-0.0004991428105485332,2.2150673609305582,-0.024957140527426657
w/o EDL reference,,0.5824400417101148,4.4517754404130605e-11,-4.9671640579724e-13,0.044517754404130604,-0.0004967164057972399,2.22588772020653,-0.024835820289861997
w/o EDL reference,,0.5826903023983316,4.473521871483655e-11,-4.94301796147255e-13,0.04473521871483655,-0.0004943017961472549,2.2367609357418274,-0.02471508980736275
w/o EDL reference,,0.5829405630865485,4.49537453146688e-11,-4.918989242608989e-13,0.0449537453146688,-0.0004918989242608989,2.2476872657334397,-0.024594946213044942
w/o EDL reference,,0.5831908237747654,4.517333939279232e-11,-4.895077330792201e-13,0.04517333939279232,-0.0004895077330792201,2.258666969639616,-0.024475386653961
w/o EDL reference,,0.5834410844629823,4.5394006163720644e-11,-4.871281658206386e-13,0.04539400616372064,-0.0004871281658206386,2.269700308186032,-0.02435640829103193
w/o EDL reference,,0.5836913451511991,4.5615750867439624e-11,-4.847601659795985e-13,0.045615750867439624,-0.0004847601659795985,2.280787543371981,-0.024238008298979923
w/o EDL reference,,0.583941605839416,4.583857876953168e-11,-4.824036773252243e-13,0.04583857876953168,-0.00048240367732522435,2.291928938476584,-0.024120183866261215
w/o EDL reference,,0.584191866527633,4.606249516130133e-11,-4.80058643899987e-13,0.04606249516130133,-0.000480058643899987,2.3031247580650662,-0.024002932194999344
w/o EDL reference,,0.5844421272158499,4.6287505359900174e-11,-4.777250100183778e-13,0.04628750535990017,-0.00047772501001837775,2.3143752679950085,-0.023886250500918887
w/o EDL reference,,0.5846923879040667,4.65136147084538e-11,-4.754027202655799e-13,0.0465136147084538,-0.0004754027202655799,2.3256807354226896,-0.023770136013278993
w/o EDL reference,,0.5849426485922836,4.674082857618827e-11,-4.73091719496157e-13,0.04674082857618827,-0.000473091719496157,2.337041428809413,-0.02365458597480785
w/o EDL reference,,0.5851929092805005,4.6969152358557724e-11,-4.70791952832743e-13,0.046969152358557725,-0.00047079195283274296,2.348457617927886,-0.023539597641637145
w/o EDL reference,,0.5854431699687175,4.719859147737258e-11,-4.685033656647366e-13,0.04719859147737258,-0.00046850336566473655,2.359929573868629,-0.023425168283236826
w/o EDL reference,,0.5856934306569344,4.7429151380927954e-11,-4.662259036470108e-13,0.04742915138092795,-0.0004662259036470108,2.3714575690463975,-0.023311295182350537
w/o EDL reference,,0.5859436913451512,4.766083754413354e-11,-4.63959512698614e-13,0.04766083754413354,-0.00046395951269861404,2.3830418772066766,-0.0231979756349307
w/o EDL reference,,0.5861939520333681,4.789365546864325e-11,-4.617041390014914e-13,0.04789365546864325,-0.0004617041390014914,2.3946827734321623,-0.02308520695007457
w/o EDL reference,,0.586444212721585,4.8127610682986e-11,-4.594597289992053e-13,0.048127610682986,-0.0004594597289992053,2.4063805341493,-0.02297298644996026
w/o EDL reference,,0.5866944734098019,4.836270874269704e-11,-4.572262293956633e-13,0.04836270874269704,-0.0004572262293956633,2.418135437134852,-0.022861311469783163
w/o EDL reference,,0.5869447340980187,4.859895523044951e-11,-4.550035871538532e-13,0.04859895523044951,-0.0004550035871538532,2.429947761522475,-0.02275017935769266
w/o EDL reference,,0.5871949947862356,4.883635575618758e-11,-4.527917494945835e-13,0.048836355756187576,-0.0004527917494945835,2.4418177878093785,-0.022639587474729172
w/o EDL reference,,0.5874452554744526,4.907491595725935e-11,-4.505906638952283e-13,0.04907491595725935,-0.0004505906638952283,2.4537457978629673,-0.022529533194761413
w/o EDL reference,,0.5876955161626695,4.931464149855052e-11,-4.484002780884856e-13,0.04931464149855052,-0.0004484002780884856,2.4657320749275256,-0.022420013904424278
w/o EDL reference,,0.5879457768508863,4.955553807261936e-11,-4.4622054006112843e-13,0.04955553807261936,-0.00044622054006112846,2.477776903630968,-0.02231102700305642
w/o EDL reference,,0.5881960375391032,4.979761139983158e-11,-4.440513980527751e-13,0.04979761139983158,-0.0004440513980527751,2.4898805699915787,-0.022202569902638754
w/o EDL reference,,0.5884462982273202,5.004086722849633e-11,-4.418928005546571e-13,0.050040867228496336,-0.0004418928005546571,2.5020433614248163,-0.022094640027732853
w/o EDL reference,,0.5886965589155371,5.028531133500236e-11,-4.3974469630840096e-13,0.05028531133500236,-0.00043974469630840096,2.514265566750118,-0.021987234815420045
w/o EDL reference,,0.588946819603754,5.05309495239557e-11,-4.376070343048041e-13,0.050530949523955704,-0.0004376070343048041,2.5265474761977846,-0.021880351715240203
w/o EDL reference,,0.5891970802919708,5.077778762831714e-11,-4.354797637826281e-13,0.05077778762831714,-0.0004354797637826281,2.538889381415857,-0.021773988189131403
w/o EDL reference,,0.5894473409801877,5.102583150954095e-11,-4.3336283422739234e-13,0.05102583150954095,-0.0004333628342273923,2.5512915754770473,-0.021668141711369614
w/o EDL reference,,0.5896976016684046,5.127508705771366e-11,-4.3125619537017403e-13,0.051275087057713664,-0.000431256195370174,2.5637543528856828,-0.0215628097685087
w/o EDL reference,,0.5899478623566214,5.152556019169453e-11,-4.2915979718641507e-13,0.051525560191694526,-0.00042915979718641505,2.576278009584726,-0.02145798985932075
w/o EDL reference,,0.5901981230448383,5.177725685925565e-11,-4.2707358989473383e-13,0.05177725685925565,-0.00042707358989473384,2.5888628429627825,-0.02135367949473669
w/o EDL reference,,0.5904483837330553,5.203018303722347e-11,-4.24997523955742e-13,0.052030183037223475,-0.000424997523955742,2.6015091518611735,-0.0212498761977871
w/o EDL reference,,0.5906986444212722,5.228434473162027e-11,-4.229315500708727e-13,0.05228434473162027,-0.00042293155007087273,2.614217236581013,-0.021146577503543634
w/o EDL reference,,0.590948905109489,5.253974797780733e-11,-4.2087561918120315e-13,0.052539747977807326,-0.00042087561918120313,2.6269873988903663,-0.021043780959060156
w/o EDL reference,,0.5911991657977059,5.279639884062798e-11,-4.1882968246629393e-13,0.05279639884062798,-0.00041882968246629394,2.639819942031399,-0.020941484123314695
w/o EDL reference,,0.5914494264859229,5.305430341455168e-11,-4.167936913430279e-13,0.05305430341455168,-0.0004167936913430279,2.652715170727584,-0.020839684567151393
w/o EDL reference,,0.5916996871741398,5.331346782381845e-11,-4.1476759746446063e-13,0.053313467823818454,-0.00041476759746446063,2.6656733911909223,-0.02073837987322303
w/o EDL reference,,0.5919499478623567,5.35738982225848e-11,-4.1275135271866586e-13,0.0535738982225848,-0.00041275135271866584,2.6786949111292397,-0.02063756763593329
w/o EDL reference,,0.5922002085505735,5.383560079506954e-11,-4.1074490922759735e-13,0.053835600795069535,-0.00041074490922759734,2.6917800397534766,-0.020537245461379864
w/o EDL reference,,0.5924504692387904,5.4098581755700796e-11,-4.087482193459509e-13,0.05409858175570079,-0.0004087482193459509,2.7049290877850396,-0.020437410967297544
w/o EDL reference,,0.5927007299270073,5.436284734926319e-11,-4.06761235660033e-13,0.054362847349263194,-0.000406761235660033,2.7181423674631593,-0.020338061783001647
w/o EDL reference,,0.5929509906152242,5.462840385104673e-11,-4.0478391098663486e-13,0.05462840385104673,-0.00040478391098663485,2.7314201925523363,-0.02023919554933174
w/o EDL reference,,0.593201251303441,5.489525756699543e-11,-4.0281619837191223e-13,0.05489525756699543,-0.0004028161983719122,2.7447628783497713,-0.02014080991859561
w/o EDL reference,,0.593451511991658,5.5163414833857227e-11,-4.0085805109026863e-13,0.05516341483385723,-0.00040085805109026866,2.758170741692861,-0.02004290255451343
w/o EDL reference,,0.5937017726798749,5.543288201933408e-11,-3.9890942264325135e-13,0.05543288201933408,-0.00039890942264325137,2.7716441009667037,-0.019945471132162565
w/o EDL reference,,0.5939520333680918,5.570366552223376e-11,-3.969702667584395e-13,0.05570366552223376,-0.0003969702667584395,2.7851832761116877,-0.019848513337921973
w/o EDL reference,,0.5942022940563086,5.5975771772621426e-11,-3.950405373883504e-13,0.055975771772621426,-0.00039504053738835044,2.798788588631071,-0.01975202686941752
w/o EDL reference,,0.5944525547445255,5.624920723197238e-11,-3.9312018870934477e-13,0.05624920723197238,-0.00039312018870934476,2.812460361598619,-0.019656009435467237
w/o EDL reference,,0.5947028154327425,5.652397839332562e-11,-3.9120917512053763e-13,0.05652397839332562,-0.00039120917512053765,2.8261989196662807,-0.01956045875602688
w/o EDL reference,,0.5949530761209594,5.680009178143761e-11,-3.8930745124271934e-13,0.05680009178143761,-0.00038930745124271933,2.84000458907188,-0.019465372562135964
w/o EDL reference,,0.5952033368091763,5.7077553952937864e-11,-3.8741497191727214e-13,0.057077553952937864,-0.00038741497191727213,2.853877697646893,-0.019370748595863605
w/o EDL reference,,0.5954535974973931,5.7356371496484255e-11,-3.8553169220510186e-13,0.05735637149648425,-0.0003855316922051019,2.8678185748242124,-0.019276584610255092
w/o EDL reference,,0.59570385818561,5.763655103291927e-11,-3.8365756738556963e-13,0.057636551032919266,-0.00038365756738556966,2.881827551645963,-0.01918287836927848
w/o EDL reference,,0.5959541188738269,5.791809921542774e-11,-3.8179255295543e-13,0.05791809921542774,-0.00038179255295542997,2.8959049607713867,-0.019089627647771498
w/o EDL reference,,0.5962043795620438,5.8201022729694507e-11,-3.799366046277742e-13,0.058201022729694504,-0.0003799366046277742,2.910051136484725,-0.01899683023138871
w/o EDL reference,,0.5964546402502607,5.848532829406333e-11,-3.780896783309777e-13,0.05848532829406333,-0.00037808967833097767,2.924266414703166,-0.01890448391654888
w/o EDL reference,,0.5967049009384776,5.877102265969599e-11,-3.7625173020765683e-13,0.05877102265969599,-0.00037625173020765685,2.9385511329847995,-0.01881258651038284
w/o EDL reference,,0.5969551616266945,5.905811261073334e-11,-3.744227166136227e-13,0.05905811261073334,-0.0003744227166136227,2.9529056305366668,-0.01872113583068113
w/o EDL reference,,0.5972054223149114,5.934660496445582e-11,-3.726025941168476e-13,0.059346604964455825,-0.0003726025941168476,2.967330248222791,-0.01863012970584238
w/o EDL reference,,0.5974556830031282,5.963650657144559e-11,-3.707913194964333e-13,0.05963650657144559,-0.0003707913194964333,2.9818253285722793,-0.018539565974821662
w/o EDL reference,,0.5977059436913452,5.992782431574922e-11,-3.6898884974158347e-13,0.059927824315749216,-0.00036898884974158347,2.996391215787461,-0.018449442487079172
w/o EDL reference,,0.5979562043795621,6.02205651150408e-11,-3.671951420505866e-13,0.0602205651150408,-0.0003671951420505866,3.0110282557520396,-0.018359757102529326
w/o EDL reference,,0.598206465067779,6.05147359207869e-11,-3.6541015382979316e-13,0.0605147359207869,-0.0003654101538297932,3.0257367960393444,-0.018270507691489656
w/o EDL reference,,0.5984567257559958,6.081034371841077e-11,-3.636338426926086e-13,0.06081034371841077,-0.0003636338426926086,3.0405171859205384,-0.018181692134630428
w/o EDL reference,,0.5987069864442127,6.110739552745908e-11,-3.6186616645848586e-13,0.061107395527459085,-0.00036186616645848585,3.055369776372954,-0.01809330832292429
w/o EDL reference,,0.5989572471324296,6.140589840176807e-11,-3.6010708315192324e-13,0.06140589840176807,-0.00036010708315192325,3.0702949200884033,-0.01800535415759616
w/o EDL reference,,0.5992075078206465,6.170585942963117e-11,-3.583565510014681e-13,0.061705859429631166,-0.00035835655100146813,3.085292971481558,-0.017917827550073404
w/o EDL reference,,0.5994577685088633,6.200728573396733e-11,-3.56614528438725e-13,0.06200728573396733,-0.00035661452843872496,3.1003642866983663,-0.017830726421936248
w/o EDL reference,,0.5997080291970803,6.231018447249035e-11,-3.5488097409736723e-13,0.06231018447249035,-0.00035488097409736724,3.1155092236245174,-0.01774404870486836
w/o EDL reference,,0.5999582898852972,6.261456283787828e-11,-3.5315584681215867e-13,0.06261456283787828,-0.00035315584681215866,3.1307281418939135,-0.017657792340607933
w/o EDL reference,,0.6002085505735141,6.292042805794495e-11,-3.5143910561797045e-13,0.06292042805794494,-0.00035143910561797047,3.146021402897247,-0.01757195528089852
w/o EDL reference,,0.600458811261731,6.322778739581115e-11,-3.49730709748812e-13,0.06322778739581116,-0.000349730709748812,3.161389369790557,-0.0174865354874406
w/o EDL reference,,0.6007090719499479,6.353664815007734e-11,-3.4803061863686123e-13,0.06353664815007734,-0.00034803061863686123,3.1768324075038668,-0.01740153093184306
w/o EDL reference,,0.6009593326381648,6.384701765499651e-11,-3.4633879191150473e-13,0.06384701765499651,-0.00034633879191150476,3.192350882749825,-0.017316939595575235
w/o EDL reference,,0.6012095933263817,6.415890328064905e-11,-3.446551893983737e-13,0.06415890328064905,-0.0003446551893983737,3.2079451640324526,-0.017232759469918684
w/o EDL reference,,0.6014598540145986,6.447231243311703e-11,-3.4297977111839367e-13,0.06447231243311703,-0.0003429797711183937,3.223615621655851,-0.017148988555919682
w/o EDL reference,,0.6017101147028154,6.478725255466065e-11,-3.4131249728683403e-13,0.06478725255466065,-0.000341312497286834,3.239362627733032,-0.0170656248643417
w/o EDL reference,,0.6019603753910323,6.510373112389466e-11,-3.396533283123636e-13,0.06510373112389466,-0.0003396533283123636,3.255186556194733,-0.01698266641561818
w/o EDL reference,,0.6022106360792492,6.542175565596607e-11,-3.380022247961103e-13,0.06542175565596607,-0.00033800222479611034,3.271087782798303,-0.016900111239805515
w/o EDL reference,,0.6024608967674661,6.574133370273245e-11,-3.3635914753072527e-13,0.06574133370273245,-0.00033635914753072526,3.287066685136622,-0.016817957376536262
w/o EDL reference,,0.602711157455683,6.606247285294154e-11,-3.347240574994525e-13,0.06606247285294155,-0.0003347240574994525,3.3031236426470767,-0.016736202874972624
w/o EDL reference,,0.6029614181438999,6.63851807324109e-11,-3.33096915875203e-13,0.0663851807324109,-0.000333096915875203,3.3192590366205446,-0.01665484579376015
w/o EDL reference,,0.6032116788321168,6.670946500420973e-11,-3.314776840196303e-13,0.06670946500420973,-0.0003314776840196303,3.3354732502104865,-0.016573884200981513
w/o EDL reference,,0.6034619395203337,6.70353333688404e-11,-3.29866323482215e-13,0.0670353333688404,-0.000329866323482215,3.3517666684420195,-0.016493316174110748
w/o EDL reference,,0.6037122002085505,6.736279356442127e-11,-3.2826279599935117e-13,0.06736279356442126,-0.0003282627959993512,3.368139678221063,-0.016413139799967558
w/o EDL reference,,0.6039624608967675,6.769185336687079e-11,-3.26667063493437e-13,0.0676918533668708,-0.00032666706349343696,3.384592668343539,-0.01633335317467185
w/o EDL reference,,0.6042127215849844,6.802252059009158e-11,-3.25079088071974e-13,0.06802252059009158,-0.00032507908807197396,3.401126029504579,-0.016253954403598697
w/o EDL reference,,0.6044629822732013,6.83548030861564e-11,-3.2349883202666167e-13,0.0683548030861564,-0.0003234988320266617,3.417740154307819,-0.016174941601333082
w/o EDL reference,,0.6047132429614182,6.868870874549469e-11,-3.2192625783250615e-13,0.0686887087454947,-0.00032192625783250615,3.4344354372747343,-0.016096312891625306
w/o EDL reference,,0.604963503649635,6.902424549707967e-11,-3.203613281469278e-13,0.06902424549707967,-0.0003203613281469278,3.4512122748539835,-0.016018066407346387
w/o EDL reference,,0.6052137643378519,6.936142130861675e-11,-3.188040058088745e-13,0.06936142130861675,-0.0003188040058088745,3.468071065430837,-0.015940200290443723
w/o EDL reference,,0.6054640250260688,6.970024418673261e-11,-3.172542538379394e-13,0.06970024418673261,-0.0003172542538379394,3.4850122093366305,-0.015862712691896968
w/o EDL reference,,0.6057142857142858,7.004072217716564e-11,-3.157120354334826e-13,0.07004072217716563,-0.0003157120354334826,3.5020361088582814,-0.015785601771674127
w/o EDL reference,,0.6059645464025026,7.038286336495634e-11,-3.141773139737584e-13,0.07038286336495633,-0.0003141773139737584,3.5191431682478163,-0.01570886569868792
w/o EDL reference,,0.6062148070907195,7.072667587464014e-11,-3.1265005301504336e-13,0.07072667587464014,-0.00031265005301504335,3.5363337937320063,-0.015632502650752167
w/o EDL reference,,0.6064650677789364,7.107216787043975e-11,-3.1113021629077263e-13,0.07107216787043975,-0.00031113021629077263,3.5536083935219875,-0.01555651081453863
w/o EDL reference,,0.6067153284671533,7.141934755645933e-11,-3.0961776771067833e-13,0.07141934755645933,-0.00030961776771067833,3.5709673778229662,-0.015480888385533914
w/o EDL reference,,0.6069655891553702,7.176822317687929e-11,-3.0811267135993165e-13,0.0717682231768793,-0.00030811267135993166,3.5884111588439644,-0.015405633567996582
w/o EDL reference,,0.6072158498435871,7.21188030161513e-11,-3.0661489149829365e-13,0.0721188030161513,-0.0003066148914982937,3.6059401508075646,-0.01533074457491468
w/o EDL reference,,0.607466110531804,7.247109539919636e-11,-3.0512439255926107e-13,0.07247109539919636,-0.00030512439255926107,3.623554769959817,-0.015256219627963051
w/o EDL reference,,0.6077163712200209,7.282510869160151e-11,-3.036411391492255e-13,0.07282510869160151,-0.00030364113914922546,3.641255434580075,-0.015182056957461273
w/o EDL reference,,0.6079666319082377,7.318085129981886e-11,-3.021650960466318e-13,0.07318085129981886,-0.00030216509604663177,3.6590425649909424,-0.015108254802331588
w/o EDL reference,,0.6082168925964546,7.353833167136501e-11,-3.006962282011421e-13,0.07353833167136502,-0.0003006962282011421,3.6769165835682505,-0.015034811410057101
w/o EDL reference,,0.6084671532846715,7.389755829502181e-11,-2.992345007328026e-13,0.07389755829502181,-0.0002992345007328026,3.69487791475109,-0.014961725036640129
w/o EDL reference,,0.6087174139728884,7.425853970103784e-11,-2.9777987893121706e-13,0.07425853970103785,-0.00029777987893121706,3.7129269850518916,-0.014888993946560852
w/o EDL reference,,0.6089676746611054,7.462128446133113e-11,-2.963323282547202e-13,0.07462128446133112,-0.0002963323282547202,3.7310642230665563,-0.014816616412736006
w/o EDL reference,,0.6092179353493222,7.49858011896922e-11,-2.948918143295602e-13,0.0749858011896922,-0.0002948918143295602,3.74929005948461,-0.014744590716478007
w/o EDL reference,,0.6094681960375391,7.535209854198938e-11,-2.9345830294907965e-13,0.07535209854198938,-0.00029345830294907964,3.7676049270994687,-0.014672915147453981
w/o EDL reference,,0.609718456725756,7.572018521637383e-11,-2.9203176007290514e-13,0.07572018521637383,-0.00029203176007290516,3.7860092608186915,-0.014601588003645256
w/o EDL reference,,0.609968717413973,7.609006995348648e-11,-2.906121518261376e-13,0.07609006995348648,-0.0002906121518261376,3.8045034976743235,-0.01453060759130688
w/o EDL reference,,0.6102189781021898,7.646176153666451e-11,-2.8919944449855095e-13,0.07646176153666451,-0.00028919944449855094,3.823088076833225,-0.014459972224927547
w/o EDL reference,,0.6104692387904067,7.683526879215154e-11,-2.87793604543787e-13,0.07683526879215154,-0.000287793604543787,3.841763439607577,-0.014389680227189349
w/o EDL reference,,0.6107194994786236,7.72106005893062e-11,-2.863945985785622e-13,0.07721060058930619,-0.0002863945985785622,3.8605300294653095,-0.014319729928928108
w/o EDL reference,,0.6109697601668405,7.758776584081284e-11,-2.8500239338187364e-13,0.07758776584081284,-0.00028500239338187365,3.879388292040642,-0.014250119669093682
w/o EDL reference,,0.6112200208550573,7.796677350289342e-11,-2.836169558942105e-13,0.07796677350289342,-0.0002836169558942105,3.8983386751446703,-0.014180847794710525
w/o EDL reference,,0.6114702815432742,7.834763257551994e-11,-2.8223825321676956e-13,0.07834763257551994,-0.0002822382532167696,3.917381628775997,-0.014111912660838477
w/o EDL reference,,0.6117205422314911,7.873035210262838e-11,-2.8086625261067264e-13,0.07873035210262838,-0.0002808662526106726,3.9365176051314186,-0.014043312630533631
w/o EDL reference,,0.6119708029197081,7.911494117233339e-11,-2.7950092149618975e-13,0.07911494117233339,-0.00027950092149618976,3.955747058616669,-0.013975046074809486
w/o EDL reference,,0.6122210636079249,7.950140891714367e-11,-2.7814222745196714e-13,0.07950140891714368,-0.00027814222745196714,3.9750704458571833,-0.013907111372598356
w/o EDL reference,,0.6124713242961418,7.988976451417968e-11,-2.7679013821425436e-13,0.07988976451417969,-0.00027679013821425434,3.9944882257089835,-0.013839506910712717
w/o EDL reference,,0.6127215849843587,8.028001718539087e-11,-2.7544462167614e-13,0.08028001718539086,-0.00027544462167614,4.014000859269543,-0.013772231083806997
w/o EDL reference,,0.6129718456725756,8.067217619777497e-11,-2.7410564588678957e-13,0.08067217619777498,-0.00027410564588678955,4.033608809888748,-0.013705282294339477
w/o EDL reference,,0.6132221063607926,8.106625086359826e-11,-2.727731790506851e-13,0.08106625086359827,-0.0002727731790506851,4.053312543179913,-0.013638658952534254
w/o EDL reference,,0.6134723670490094,8.146225054061548e-11,-2.714471895268728e-13,0.08146225054061548,-0.00027144718952687284,4.073112527030774,-0.013572359476343639
w/o EDL reference,,0.6137226277372263,8.186018463229389e-11,-2.7012764582820863e-13,0.08186018463229389,-0.0002701276458282086,4.093009231614694,-0.01350638229141043
w/o EDL reference,,0.6139728884254432,8.226006258803531e-11,-2.688145166206125e-13,0.08226006258803531,-0.00026881451662061253,4.113003129401765,-0.013440725831030623
w/o EDL reference,,0.61422314911366,8.266189390340093e-11,-2.6750777072232373e-13,0.08266189390340092,-0.00026750777072232374,4.133094695170046,-0.013375388536116185
w/o EDL reference,,0.6144734098018769,8.306568812033659e-11,-2.662073771031612e-13,0.08306568812033659,-0.0002662073771031612,4.153284406016829,-0.013310368855158058
w/o EDL reference,,0.6147236704900938,8.34714548273996e-11,-2.649133048837853e-13,0.08347145482739961,-0.00026491330488378535,4.17357274136998,-0.013245665244189265
