segment_id,material,x_nm,phi_RP_V,sigma_C_per_m2
C_left,C,0.19452449567723343,0.03898815915668846,0.014402320196751328
C_left,C,0.19812680115273776,0.03898517609718336,0.01440291680865235
C_left,C,0.2017291066282421,0.03898225499526209,0.014403501029036604
C_left,C,0.20533141210374642,0.038979614427857204,0.01440402914251758
C_left,C,0.20893371757925075,0.03897735888341506,0.014404480251406011
C_left,C,0.21253602305475505,0.03897544174860346,0.01440486367836833
C_left,C,0.21613832853025938,0.03897368179450835,0.01440521566918735
C_left,C,0.21974063400576369,0.03897182733007101,0.014405586562074819
C_left,C,0.22334293948126802,0.038969645311708476,0.014406022965747327
C_left,C,0.22694524495677235,0.038967003859177216,0.014406551256253577
C_left,C,0.23054755043227668,0.03896391895923243,0.014407168236242536
C_left,C,0.23414985590778098,0.03896054881615424,0.014407842264858174
C_left,C,0.23775216138328534,0.03895713784393661,0.014408524459301698
C_left,C,0.24135446685878964,0.03895393012631938,0.014409166002825144
C_left,C,0.24495677233429394,0.03895108298405366,0.014409735431278287
C_left,C,0.24855907780979827,0.038948611254202715,0.01441022977724848
C_left,C,0.25216138328530263,0.038946382015063154,0.014410675625076391
C_left,C,0.2557636887608069,0.03894416163037612,0.014411119702013798
C_left,C,0.25936599423631124,0.03894169846114274,0.014411612335860476
C_left,C,0.2629682997118156,0.03893881196190197,0.014412189635708629
C_left,C,0.2665706051873199,0.03893545661416498,0.014412860705256027
C_left,C,0.27017291066282423,0.03893173805571539,0.014413604416945941
C_left,C,0.2737752161383285,0.03892787568859658,0.014414376890369705
C_left,C,0.2773775216138329,0.038924124999206104,0.0144151270282478
C_left,C,0.28097982708933716,0.038920687091107534,0.014415814609867515
C_left,C,0.2845821325648415,0.038917637462562445,0.014416424535576533
C_left,C,0.2881844380403458,0.038914899250603145,0.01441697217796839
C_left,C,0.29178674351585016,0.038912270421621035,0.014417497943764812
C_left,C,0.2953890489913545,0.03890949528776149,0.014418052970536721
C_left,C,0.29899135446685876,0.038906355031738935,0.014418681021741235
C_left,C,0.30259365994236315,0.03890274518848315,0.014419402990392391
C_left,C,0.3061959654178675,0.038898712646054136,0.014420209498878196
C_left,C,0.30979827089337175,0.03889443905829159,0.014421064216430702
C_left,C,0.3134005763688761,0.038890176534999384,0.014421916721089147
C_left,C,0.3170028818443804,0.03888615837447989,0.014422720353193043
C_left,C,0.32060518731988474,0.0388825164439005,0.01442344873930892
C_left,C,0.3242074927953891,0.038879234463678025,0.014424105135353416
C_left,C,0.3278097982708934,0.03887615374307121,0.014424721279474778
C_left,C,0.33141210374639773,0.03887302934400988,0.014425346159287046
C_left,C,0.335014409221902,0.03886961679352028,0.014426028669384966
C_left,C,0.33861671469740634,0.03886575864494751,0.01442680029909952
C_left,C,0.34221902017291067,0.03886144023689919,0.014427663980709183
C_left,C,0.345821325648415,0.03885679490093092,0.014428593047902838
C_left,C,0.34942363112391933,0.03885205676582121,0.01442954067492478
C_left,C,0.35302593659942366,0.03884747786181838,0.014430456455725344
C_left,C,0.356628242074928,0.03884323887222363,0.014431304253644296
C_left,C,0.36023054755043227,0.03883938513397808,0.014432075001293405
C_left,C,0.3638328530259366,0.03883581055360462,0.014432789917368098
C_left,C,0.36743515850144093,0.03883229514197265,0.014433492999694493
C_left,C,0.37103746397694526,0.03882858288602949,0.014434235450883121
C_left,C,0.3746397694524496,0.038824472390108486,0.014435057550067324
C_left,C,0.3782420749279539,0.038819888192951534,0.014435974389498714
C_left,C,0.38184438040345825,0.03881490750364449,0.014436970527360121
C_left,C,0.3854466858789625,0.03880973288130692,0.014438005451827635
C_left,C,0.38904899135446686,0.0388046205229591,0.0144390279234972
C_left,C,0.39265129682997124,0.03879978954488007,0.014439994119113007
C_left,C,0.3962536023054755,0.03879534437760062,0.014440883152568897
C_left,C,0.39985590778097985,0.038791237757057215,0.014441704476677579
C_left,C,0.4034582132564842,0.03878728742442325,0.01444249454320437
C_left,C,0.4070605187319885,0.038783240631291856,0.014443303901830651
C_left,C,0.41066282420749284,0.03877886361781799,0.014444179304525424
C_left,C,0.4142651296829971,0.0387740243841004,0.01444514715126894
C_left,C,0.4178674351585015,0.038768739443834264,0.014446204139322167
C_left,C,0.4214697406340058,0.03876316799752224,0.014447318428584571
C_left,C,0.4250720461095101,0.038757555578159825,0.014448440912457056
C_left,C,0.4286743515850144,0.03875214711466773,0.014449522605155474
C_left,C,0.43227665706051877,0.038747100191620476,0.014450531989764925
C_left,C,0.4358789625360231,0.038742429220527314,0.014451466183983559
C_left,C,0.43948126801152737,0.038738000298258114,0.0144523519684374
C_left,C,0.44308357348703176,0.03873357858373165,0.01445323631134269
C_left,C,0.44668587896253603,0.038728911427387,0.014454169742611623
C_left,C,0.45028818443804036,0.03872381782421019,0.014455188463246983
C_left,C,0.4538904899135447,0.03871825251567977,0.014456301524953067
C_left,C,0.457492795389049,0.03871232203624585,0.014457487620839852
