L_support_nm,x_nm,material,phi_RP_V,sigma_C_per_m2,sigma_uC_per_cm2
1000.0,175.825117873982,support,0.0298172922635142,0.006815096170850249,0.6815096170850249
1000.0,175.97513930561513,support,0.02981676443519659,0.00681514895368201,0.681514895368201
1000.0,176.1251607372482,support,0.02982107681779032,0.0068147177154226374,0.6814717715422638
1000.0,176.27518216888132,support,0.029820288182423788,0.006814796578959292,0.6814796578959291
1000.0,176.4252036005144,support,0.029816223385557183,0.0068152030586459515,0.6815203058645951
1000.0,176.57522503214747,support,0.029818250820824378,0.006815000315119233,0.6815000315119233
1000.0,176.72524646378056,support,0.029821690517090278,0.006814656345492643,0.6814656345492642
1000.0,176.87526789541366,support,0.029818616982714565,0.006814963698930213,0.6814963698930212
1000.0,177.02528932704675,support,0.02981612050711994,0.006815213346489675,0.6815213346489675
1000.0,177.17531075867984,support,0.029819950706777797,0.0068148303265238895,0.681483032652389
1000.0,177.3253321903129,support,0.029821274648402483,0.006814697932361422,0.6814697932361422
1000.0,177.47535362194603,support,0.02981704670425963,0.0068151207267757065,0.6815120726775706
1000.0,177.62537505357912,support,0.029817014749554338,0.006815123922246236,0.6815123922246236
1000.0,177.7753964852122,support,0.029821245654657467,0.006814700831735923,0.6814700831735923
1000.0,177.92541791684528,support,0.029819986793002108,0.00681482671790146,0.681482671790146
1000.0,178.07543934847837,support,0.029816146719845508,0.006815210725217119,0.6815210725217119
1000.0,178.22546078011146,support,0.029818575099486752,0.006814967887252995,0.6814967887252995
1000.0,178.37548221174455,support,0.029821668181454573,0.006814658579056213,0.6814658579056213
1000.0,178.52550364337765,support,0.02981830003767308,0.006814995393434362,0.6814995393434362
1000.0,178.67552507501074,support,0.029816239448549473,0.0068152014523467225,0.6815201452346722
1000.0,178.82554650664386,support,0.029820230874356927,0.006814802309765978,0.6814802309765977
1000.0,178.97556793827692,support,0.029821070470158677,0.006814718350185801,0.6814718350185801
1000.0,179.12558936991002,support,0.029816829244371564,0.006815142472764513,0.6815142472764513
1000.0,179.2756108015431,support,0.02981728490784472,0.006815096906417198,0.6815096906417197
1000.0,179.4256322331762,support,0.029821380389486358,0.006814687358253035,0.6814687358253034
1000.0,179.5756536648093,support,0.029819675983861524,0.006814857798815518,0.6814857798815518
1000.0,179.72567509644236,support,0.029816106972630235,0.006815214699938646,0.6815214699938646
1000.0,179.87569652807548,support,0.029818897531889144,0.006814935644012756,0.6814935644012756
1000.0,180.02571795970854,support,0.02982160954854367,0.006814664442347303,0.6814664442347302
1000.0,180.17573939134166,support,0.02981799599772434,0.006815025797429236,0.6815025797429236
1000.0,180.32576082297476,support,0.029816390696892726,0.006815186327512397,0.6815186327512397
1000.0,180.47578225460782,support,0.02982048831151208,0.006814776566050462,0.6814776566050462
1000.0,180.6258036862409,support,0.029820840963296767,0.006814741300871993,0.6814741300871994
1000.0,180.775825117874,support,0.029816642198139245,0.006815161177387745,0.6815161177387745
1000.0,180.9258465495071,support,0.029817571085989397,0.00681506828860273,0.681506828860273
1000.0,181.0758679811402,support,0.02982147987634083,0.006814677409567586,0.6814677409567587
1000.0,181.22588941277326,support,0.0298193599222632,0.0068148894049753495,0.681488940497535
1000.0,181.37591084440638,support,0.029816104018750848,0.006815214995326585,0.6815214995326585
1000.0,181.52593227603947,support,0.02981921399527665,0.006814903997674005,0.6814903997674004
1000.0,181.67595370767256,support,0.029821515999126396,0.00681467379728903,0.681467379728903
1000.0,181.82597513930563,support,0.02981770855874291,0.006815054541327379,0.6815054541327379
1000.0,181.97599657093872,support,0.02981657174771577,0.006815168222430093,0.6815168222430094
1000.0,182.1260180025718,support,0.029820720090867725,0.006814753388114898,0.6814753388114898
1000.0,182.2760394342049,support,0.029820589520131818,0.0068147664451884875,0.6814766445188487
1000.0,182.426060865838,support,0.029816487455163587,0.006815176651685311,0.6815176651685311
1000.0,182.57608229747112,support,0.029817869321245437,0.006815038465077125,0.6815038465077126
1000.0,182.72610372910418,support,0.02982154343557809,0.006814671053643861,0.681467105364386
1000.0,182.87612516073727,support,0.029819042771965724,0.006814921120005097,0.6814921120005096
1000.0,183.02614659237034,support,0.029816137268492696,0.0068152116703524,0.68152116703524
1000.0,183.17616802400346,support,0.029819520511828033,0.006814873346018865,0.6814873346018866
1000.0,183.32618945563655,support,0.029821389333720003,0.0068146864638296695,0.6814686463829669
1000.0,183.47621088726964,support,0.029817441144073753,0.006815081282794295,0.6815081282794294
1000.0,183.6262323189027,support,0.02981677976041315,0.0068151474211603546,0.6815147421160355
1000.0,183.77625375053583,support,0.029820923659535585,0.006814733031248111,0.681473303124811
1000.0,183.92627518216892,support,0.029820319754644893,0.006814793421737181,0.6814793421737181
1000.0,184.07629661380201,support,0.029816366463602875,0.006815188750841382,0.6815188750841382
1000.0,184.2263180454351,support,0.02981817556392673,0.006815007840808997,0.6815007840808996
1000.0,184.37633947706817,support,0.02982157085483357,0.006814668311718313,0.6814668311718313
1000.0,184.52636090870126,support,0.029818728641269412,0.0068149525330747284,0.6814952533074728
1000.0,184.67638234033436,support,0.029816205682418672,0.006815204828959802,0.6815204828959802
1000.0,184.82640377196745,support,0.029819813296035714,0.006814844067598099,0.6814844067598098
1000.0,184.97642520360054,support,0.029821231743371732,0.0068147022228644966,0.6814702222864497
1000.0,185.1264466352336,support,0.029817196866119243,0.006815105710589745,0.6815105710589745
1000.0,185.27646806686673,support,0.029817011599087572,0.006815124237292912,0.6815124237292912
1000.0,185.42648949849982,support,0.02982109686504182,0.006814715710697488,0.6814715710697488
1000.0,185.5765109301329,support,0.029820035453769125,0.006814821851824757,0.6814821851824757
1000.0,185.72653236176598,support,0.02981628021911278,0.006815197375290391,0.6815197375290392
1000.0,185.87655379339907,support,0.029818485729425515,0.006814976824259119,0.6814976824259119
1000.0,186.02657522503216,support,0.029821562384239646,0.006814669158777705,0.6814669158777705
1000.0,186.17659665666525,support,0.029818421532523173,0.006814983243949352,0.6814983243949352
1000.0,186.32661808829835,support,0.029816307791513327,0.006815194618050337,0.6815194618050336
1000.0,186.47663951993144,support,0.029820088798992752,0.006814816517302394,0.6814816517302394
1000.0,186.62666095156453,support,0.029821045776051183,0.006814720819596551,0.6814720819596551
1000.0,186.77668238319762,support,0.02981697849233042,0.006815127547968628,0.6815127547968628
1000.0,186.9267038148307,support,0.02981726387645875,0.006815099009555795,0.6815099009555795
1000.0,187.0767252464638,support,0.02982123797592069,0.006814701599609601,0.68147015996096
1000.0,187.2267466780969,support,0.029819740527269132,0.006814851344474757,0.6814851344474757
1000.0,187.37676810972997,support,0.029816229259528964,0.006815202471248773,0.6815202471248772
1000.0,187.52678954136306,support,0.02981879574987809,0.0068149458222138614,0.6814945822213861
1000.0,187.67681097299618,support,0.029821518726000702,0.0068146735246016,0.68146735246016
1000.0,187.82683240462927,support,0.02981812529369364,0.006815012867832306,0.6815012867832305
1000.0,187.97685383626236,support,0.02981644172233142,0.006815181224968528,0.6815181224968528
1000.0,188.12687526789546,support,0.029820343749111203,0.006814791022290549,0.681479102229055
1000.0,188.27689669952852,support,0.029820834299145376,0.0068147419672871315,0.6814741967287131
1000.0,188.4269181311616,support,0.02981678841596144,0.006815146555605525,0.6815146555605526
1000.0,188.5769395627947,support,0.029817533000219203,0.006815072097179749,0.6815072097179748
1000.0,188.7269609944278,support,0.029821345696809318,0.006814690827520738,0.6814690827520737
1000.0,188.8769824260609,support,0.029819438956847903,0.0068148815015168784,0.6814881501516878
1000.0,189.02700385769396,support,0.029816213665284974,0.006815204030673172,0.6815204030673172
1000.0,189.17702528932708,support,0.029819101624869084,0.006814915234714761,0.6814915234714761
1000.0,189.32704672096017,support,0.029821441018546734,0.006814681295346996,0.6814681295346996
1000.0,189.47706815259326,support,0.02981784357255416,0.006815041039946255,0.6815041039946255
1000.0,189.62708958422633,support,0.029816605226769623,0.006815164874524707,0.6815164874524707
1000.0,189.77711101585942,support,0.029820575188805463,0.0068147678783211235,0.6814767878321124
1000.0,189.9271324474925,support,0.02982060045855783,0.006814765351345887,0.6814765351345887
1000.0,190.0771538791256,support,0.029816628631887093,0.00681516253401296,0.6815162534012961
1000.0,190.2271753107587,support,0.029817815221250932,0.006815043875076577,0.6815043875076577
1000.0,190.3771967423918,support,0.02982141917793053,0.006814683479408616,0.6814683479408616
1000.0,190.52721817402488,support,0.029819134745113975,0.006814911922690273,0.6814911922690273
1000.0,190.67723960565797,support,0.029816233065482166,0.006815202090653453,0.6815202090653453
1000.0,190.82726103729104,support,0.029819399470553433,0.006814885450146327,0.6814885450146327
1000.0,190.97728246892416,support,0.029821330815523774,0.006814692315649293,0.6814692315649293
1000.0,191.12730390055725,support,0.029817579774028404,0.006815067419798829,0.6815067419798828
1000.0,191.27732533219032,support,0.029816795716042486,0.006815145825597422,0.6815145825597422
1000.0,191.4273467638234,support,0.029820780506761232,0.0068147473465255464,0.6814747346525546
1000.0,191.57736819545653,support,0.02982034763495863,0.006814790633705806,0.6814790633705806
1000.0,191.72738962708962,support,0.029816500717692727,0.006815175325432396,0.6815175325432397
1000.0,191.8774110587227,support,0.029818106683070396,0.006815014728894631,0.6815014728894631
1000.0,192.02743249035575,support,0.02982145801891985,0.006814679595309685,0.6814679595309685
1000.0,192.17745392198887,support,0.029818831865029583,0.006814942210698712,0.6814942210698712
1000.0,192.32747535362196,support,0.02981628664945277,0.0068151967322563935,0.6815196732256393
1000.0,192.47749678525506,support,0.029819685566617703,0.006814856840539899,0.6814856840539899
1000.0,192.62751821688815,support,0.02982119005994146,0.006814706391207523,0.6814706391207523
1000.0,192.77753964852124,support,0.029817337021150248,0.006815091695086645,0.6815091695086645
1000.0,192.9275610801543,support,0.02981701029837558,0.006815124367364112,0.6815124367364112
1000.0,193.07758251178743,support,0.029820957465439835,0.006814729650657686,0.6814729650657686
1000.0,193.22760394342052,support,0.029820079397758655,0.006814817457425804,0.6814817457425804
1000.0,193.3776253750536,support,0.029816405820214806,0.006815184815180189,0.6815184815180189
1000.0,193.52764680668673,support,0.029818403471893466,0.006814985050012323,0.6814985050012323
1000.0,193.67766823831977,support,0.029821462267027518,0.006814679170498918,0.6814679170498917
1000.0,193.82768966995286,support,0.029818534210456736,0.006814971976155996,0.6814971976155996
1000.0,193.97771110158595,support,0.029816373183606255,0.006815188078841045,0.6815188078841045
1000.0,194.12773253321905,support,0.029819956400541543,0.006814829757147516,0.6814829757147516
1000.0,194.27775396485214,support,0.02982102105387103,0.006814723291814567,0.6814723291814567
1000.0,194.42777539648523,support,0.029817118120084245,0.006815113585193245,0.6815113585193244
1000.0,194.57779682811832,support,0.02981724581992147,0.006815100815209522,0.6815100815209523
1000.0,194.72781825975144,support,0.029821104223559703,0.0068147149748457,0.68147149748457
1000.0,194.8778396913845,support,0.029819799457405562,0.006814845451461113,0.6814845451461113
1000.0,195.02786112301757,support,0.02981634464761131,0.006815190932440539,0.6815190932440539
1000.0,195.1778825546507,support,0.029818701666693013,0.0068149552305323685,0.6814955230532369
1000.0,195.32790398628376,support,0.029821432409798683,0.006814682156221802,0.6814682156221802
1000.0,195.47792541791688,support,0.02981824554839589,0.006815000842362081,0.6815000842362081
1000.0,195.62794684954997,support,0.029816491033292113,0.006815176293872458,0.6815176293872458
1000.0,195.77796828118304,support,0.029820208708650774,0.006814804526336592,0.6814804526336592
1000.0,195.92798971281616,support,0.02982082642412403,0.006814742754789266,0.6814742754789266
1000.0,196.07801114444922,support,0.02981692552958097,0.006815132844243572,0.6815132844243572
1000.0,196.22803257608234,support,0.029817498908341112,0.006815075506367559,0.6815075506367559
1000.0,196.3780540077154,support,0.02982121935333724,0.006814703461867945,0.6814703461867945
1000.0,196.52807543934847,support,0.029819511616608223,0.006814874235540847,0.6814874235540846
1000.0,196.6780968709816,support,0.029816317466993904,0.00681519365050228,0.681519365050228
1000.0,196.82811830261466,support,0.02981899738863581,0.006814925658338089,0.6814925658338089
1000.0,196.9781397342478,support,0.02982136936238568,0.006814688460963102,0.6814688460963102
1000.0,197.12816116588087,support,0.029817969473467903,0.00681502844985488,0.681502844985488
1000.0,197.27818259751393,support,0.029816638189317825,0.006815161578269888,0.6815161578269888
1000.0,197.42820402914705,support,0.029820439513493068,0.006814781445852363,0.6814781445852363
1000.0,197.57822546078012,support,0.02982060908437353,0.006814764488764316,0.6814764488764317
1000.0,197.72824689241324,support,0.029816761335171898,0.00681514926368448,0.681514926368448
1000.0,197.8782683240463,support,0.029817766018486166,0.006815048795353053,0.6815048795353054
1000.0,198.02828975567937,support,0.029821301852347173,0.006814695211966953,0.6814695211966952
1000.0,198.1783111873125,support,0.02981921972109899,0.006814903425091771,0.6814903425091771
1000.0,198.32833261894558,support,0.029816324107574177,0.006815192986444252,0.6815192986444252
1000.0,198.4783540505787,support,0.029819286849298927,0.006814896712271777,0.6814896712271777
1000.0,198.62837548221177,support,0.02982127444972679,0.006814697952228991,0.6814697952228991
1000.0,198.77839691384483,support,0.02981770936518942,0.006815054460682728,0.6815054460682728
1000.0,198.92841834547795,support,0.029816812298766378,0.006815144167325033,0.6815144167325032
1000.0,199.07843977711102,support,0.029820646157137854,0.006814760781487884,0.6814760781487884
1000.0,199.22846120874414,support,0.029820372194248247,0.006814788177776846,0.6814788177776846
1000.0,199.3784826403772,support,0.029816627228375813,0.0068151626743640885,0.6815162674364088
1000.0,199.5285040720103,support,0.029818043479591876,0.006815021049242482,0.6815021049242481
1000.0,199.6785255036434,support,0.029821351149924402,0.00681469028220923,0.681469028220923
1000.0,199.82854693527648,support,0.029818927610550557,0.006814932636146615,0.6814932636146614
1000.0,199.9785683669096,support,0.02981636396921263,0.006815189000280407,0.6815189000280407
1000.0,200.12858979854266,support,0.029819566397089634,0.0068148687574927065,0.6814868757492707
1000.0,200.27861123017573,support,0.029821149383873004,0.006814710458814369,0.6814710458814369
1000.0,200.42863266180885,support,0.029817468348509613,0.006815078562350709,0.6815078562350709
1000.0,200.5786540934419,support,0.02981701069965067,0.006815124327236602,0.6815124327236602
1000.0,200.72867552507503,support,0.02982082633002684,0.006814742764198987,0.6814742764198987
1000.0,200.87869695670813,support,0.029820119115923242,0.006814813485609345,0.6814813485609345
1000.0,201.0287183883412,support,0.02981652449108889,0.006815172948092781,0.6815172948092781
1000.0,201.1787398199743,support,0.029818327543378022,0.006814992642863869,0.6814992642863869
1000.0,201.32876125160738,support,0.029821367108105058,0.0068146886863911646,0.6814688686391165
1000.0,201.4787826832405,support,0.02981863907024627,0.006814961490177043,0.6814961490177043
1000.0,201.62880411487356,support,0.029816436036196978,0.006815181793581972,0.6815181793581971
1000.0,201.77882554650665,support,0.029819832561319214,0.006814842141069748,0.6814842141069748
1000.0,201.92884697813975,support,0.029820996236803676,0.006814725773521302,0.6814725773521302
1000.0,202.07886840977284,support,0.029817249258070565,0.006815100471394613,0.6815100471394613
1000.0,202.22888984140596,support,0.029817230458952137,0.006815102351306456,0.6815102351306456
1000.0,202.37891127303902,support,0.029820978095100235,0.006814727587691647,0.6814727587691647
1000.0,202.52893270467212,support,0.02981985336879525,0.006814840060322145,0.6814840060322145
1000.0,202.6789541363052,support,0.02981645398530409,0.0068151799986712605,0.681517999867126
1000.0,202.82897556793827,support,0.029818614432459173,0.006814963953955752,0.6814963953955753
1000.0,202.9789969995714,support,0.029821350017157848,0.0068146903954858845,0.6814690395485884
1000.0,203.12901843120446,support,0.029818357784096326,0.006814989618792036,0.6814989618792037
1000.0,203.27903986283755,support,0.0298165388960141,0.00681517150760026,0.681517150760026
1000.0,203.42906129447067,support,0.029820082093420977,0.0068148171878595724,0.6814817187859572
1000.0,203.57908272610376,support,0.02982081740913364,0.006814743656288306,0.6814743656288306
1000.0,203.72910415773686,support,0.029817054606569526,0.006815119936544717,0.6815119936544717
1000.0,203.87912558936992,support,0.0298174684135088,0.00681507855585079,0.681507855585079
1000.0,204.02914702100304,support,0.029821099906936138,0.006814715406508055,0.6814715406508055
1000.0,204.1791684526361,support,0.029819578582805636,0.006814867538921106,0.6814867538921107
1000.0,204.3291898842692,support,0.029816416148195617,0.006815183782382108,0.6815183782382108
1000.0,204.4792113159023,support,0.029818900388451804,0.006814935358356489,0.6814935358356489
1000.0,204.62923274753535,support,0.029821300585836902,0.00681469533861798,0.681469533861798
1000.0,204.7792541791685,support,0.029818087289544045,0.006815016668247265,0.6815016668247265
1000.0,204.92927561080157,support,0.029816670762810544,0.006815158320920616,0.6815158320920616
1000.0,205.07929704243466,support,0.02982031200483182,0.006814794196718488,0.6814794196718488
1000.0,205.22931847406775,support,0.029820615595134495,0.006814763837688221,0.681476383768822
1000.0,205.37933990570082,support,0.02981688655756948,0.006815136741444722,0.6815136741444722
1000.0,205.52936133733394,support,0.029817721213228673,0.006815053275878802,0.6815053275878802
1000.0,205.679382768967,support,0.029821190625749158,0.006814706334626754,0.6814706334626753
1000.0,205.8294042006001,support,0.029819298451019327,0.006814895552099737,0.6814895552099737
1000.0,205.9794256322332,support,0.029816410992585467,0.006815184297943123,0.6815184297943122
1000.0,206.1294470638663,support,0.029819181719202285,0.006814907225281441,0.6814907225281441
1000.0,206.2794684954994,support,0.029821219926540382,0.006814703404547632,0.6814703404547632
1000.0,206.42948992713247,support,0.029817830934925543,0.0068150423037091155,0.6815042303709116
1000.0,206.57951135876556,support,0.029816829505208666,0.006815142446680803,0.6815142446680803
1000.0,206.72953279039865,support,0.029820519601123294,0.00681477343708934,0.681477343708934
1000.0,206.87955422203174,support,0.02982039374456525,0.006814786022745146,0.6814786022745146
1000.0,207.02957565366484,support,0.02981674690303732,0.0068151507068979385,0.6815150706897939
1000.0,207.1795970852979,support,0.029817985366056943,0.006815026860595976,0.6815026860595975
1000.0,207.32961851693102,support,0.029821249526134047,0.006814700444588265,0.6814700444588265
1000.0,207.4796399485641,support,0.029819016682048026,0.006814923728996867,0.6814923728996867
1000.0,207.6296613801972,support,0.029816438112697134,0.006815181585931957,0.6815181585931956
1000.0,207.7796828118303,support,0.029819454844553388,0.00681487991274633,0.681487991274633
1000.0,207.9297042434634,support,0.02982110953562172,0.006814714443639497,0.6814714443639497
1000.0,208.07972567509646,support,0.029817591839746693,0.006815066213227,0.6815066213227
1000.0,208.22974710672955,support,0.02981701267806379,0.006815124129395291,0.6815124129395291
1000.0,208.37976853836264,support,0.029820702511997456,0.0068147551460019246,0.6814755146001925
1000.0,208.52978996999573,support,0.02982015502181529,0.006814809895020141,0.6814809895020141
1000.0,208.67981140162885,support,0.029816637045824924,0.006815161692619177,0.6815161692619177
1000.0,208.82983283326192,support,0.02981825728411978,0.0068149996687896916,0.6814999668789692
1000.0,208.979854264895,support,0.029821276300508265,0.0068146977671508435,0.6814697767150844
1000.0,209.1298756965281,support,0.02981873695291272,0.0068149517019103975,0.6814951701910398
1000.0,209.2798971281612,support,0.029816496695073278,0.006815175727694342,0.6815175727694343
1000.0,209.4299185597943,support,0.02981971634010252,0.006814853763191417,0.6814853763191417
1000.0,209.57993999142735,support,0.029820971269162715,0.006814728270285397,0.6814728270285397
1000.0,209.72996142306047,support,0.029817372858360884,0.00681508811136558,0.681508811136558
1000.0,209.87998285469354,support,0.029817217557732187,0.0068151036414284515,0.6815103641428452
1000.0,210.03000428632666,support,0.029820858716833376,0.006814739525518332,0.6814739525518332
1000.0,210.18002571795975,support,0.029819902762897033,0.006814835120911966,0.6814835120911966
1000.0,210.33004714959282,support,0.029816557987250192,0.0068151695984766504,0.681516959847665
1000.0,210.48006858122594,support,0.02981853333046212,0.006814972064155458,0.6814972064155458
1000.0,210.630090012859,support,0.029821271057284705,0.0068146982914732,0.68146982914732
1000.0,210.7801114444921,support,0.029818462862917602,0.006814979110909909,0.6814979110909909
1000.0,210.93013287612519,support,0.029816585534448062,0.006815166843756864,0.6815166843756864
1000.0,211.08015430775825,support,0.02981996297843847,0.006814829099357822,0.6814829099357822
1000.0,211.23017573939137,support,0.029820807314552906,0.006814744665746379,0.681474466574638
1000.0,211.38019717102446,support,0.029817176547428527,0.0068151077424588175,0.6815107742458817
1000.0,211.53021860265756,support,0.029817441180359224,0.006815081279165747,0.6815081279165747
1000.0,211.68024003429065,support,0.029820986565520714,0.006814726740649599,0.6814726740649599
1000.0,211.8302614659237,support,0.029819640430859176,0.0068148613541157525,0.6814861354115752
1000.0,211.98028289755683,support,0.029816510319869573,0.006815174365214713,0.6815174365214713
1000.0,212.1303043291899,support,0.029818809865787353,0.006814944410622934,0.6814944410622934
1000.0,212.28032576082302,support,0.02982123431385308,0.006814701965816361,0.6814701965816361
1000.0,212.43034719245608,support,0.029818197889101512,0.006815005608291519,0.6815005608291519
1000.0,212.5803686240892,support,0.029816703054327657,0.006815155091768905,0.6815155091768905
1000.0,212.7303900557223,support,0.029820191767371374,0.0068148062204645326,0.6814806220464532
1000.0,212.88041148735536,support,0.029820620158298235,0.006814763381371847,0.6814763381371847
1000.0,213.03043291898848,support,0.02981700513754381,0.006815124883447288,0.6815124883447288
1000.0,213.18045435062155,support,0.029817680382684546,0.006815057358933215,0.6815057358933215
1000.0,213.33047578225464,support,0.029821084794376847,0.006814716917763986,0.6814716917763985
1000.0,213.48049721388773,support,0.029819371570176466,0.006814888240184023,0.6814888240184023
1000.0,213.6305186455208,support,0.029816494225465808,0.006815175974655089,0.6815175974655089
1000.0,213.78054007715392,support,0.029819083294622406,0.006814917067739429,0.6814917067739429
1000.0,213.930561508787,support,0.029821166984527647,0.006814708698748905,0.6814708698748905
1000.0,214.08058294042013,support,0.029817945343794623,0.006815030862822208,0.6815030862822208
1000.0,214.2306043720532,support,0.029816847331952646,0.006815140664006406,0.6815140664006406
1000.0,214.38062580368626,support,0.02982039998472107,0.0068147853987295635,0.6814785398729564
1000.0,214.53064723531938,support,0.029820412550483563,0.006814784142153313,0.6814784142153313
1000.0,214.68066866695244,support,0.029816860509302903,0.006815139346271379,0.6815139346271379
1000.0,214.83069009858556,support,0.029817931844822735,0.006815032212719396,0.6815032212719396
1000.0,214.98071153021863,support,0.02982115253701929,0.006814710143499741,0.681471014349974
1000.0,215.13073296185172,support,0.0298190997607108,0.00681491542113059,0.681491542113059
1000.0,215.28075439348484,support,0.029816509478216995,0.00681517444937997,0.681517444937997
1000.0,215.4307758251179,support,0.029819350110343833,0.006814890386167286,0.6814890386167286
1000.0,215.58079725675103,support,0.02982107036367222,0.006814718360834447,0.6814718360834447
1000.0,215.7308186883841,support,0.0298177083347875,0.00681505456372292,0.681505456372292
1000.0,215.88084012001715,support,0.029817016127289823,0.0068151237844726875,0.6815123784472688
1000.0,216.03086155165028,support,0.02982058520927592,0.006814766876274078,0.6814766876274079
1000.0,216.18088298328334,support,0.02982018746638704,0.006814806650562966,0.6814806650562966
1000.0,216.33090441491646,support,0.029816744174078598,0.006815150979793811,0.6815150979793811
1000.0,216.48092584654955,support,0.02981819213446146,0.006815006183755523,0.6815006183755523
1000.0,216.63094727818262,support,0.02982118933010817,0.006814706464190853,0.6814706464190853
1000.0,216.78096870981574,support,0.029818828571811458,0.006814942540020525,0.6814942540020524
1000.0,216.9309901414488,support,0.029816555452939802,0.00681516985190769,0.681516985190769
1000.0,217.08101157308192,support,0.029819606938514705,0.006814864703350199,0.6814864703350199
1000.0,217.231033004715,support,0.02982094610426296,0.006814730786775374,0.6814730786775374
1000.0,217.38105443634805,support,0.02981748972857412,0.006815076424344257,0.6815076424344257
1000.0,217.53107586798117,support,0.029817206915642894,0.006815104705637381,0.681510470563738
1000.0,217.68109729961427,support,0.029820745347576654,0.006814750862444004,0.6814750862444003
1000.0,217.8311187312474,support,0.02981994806575153,0.006814830590626517,0.6814830590626517
1000.0,217.98114016288045,support,0.029816657259669775,0.006815159671234691,0.6815159671234692
1000.0,218.13116159451351,support,0.029818457751920987,0.006814979622009571,0.6814979622009572
1000.0,218.28118302614664,support,0.02982119511395336,0.006814705885806334,0.6814705885806335
1000.0,218.4312044577797,support,0.02981856151712379,0.006814969245489292,0.6814969245489292
1000.0,218.58122588941282,support,0.029816631138246844,0.0068151622833769855,0.6815162283376985
1000.0,218.73124732104588,support,0.02981985057801403,0.0068148403394002665,0.6814840339400267
1000.0,218.88126875267895,support,0.029820796192216382,0.006814745777980032,0.6814745777980031
1000.0,219.03129018431207,support,0.029817292117080844,0.006815096185493585,0.6815096185493585
1000.0,219.1813116159451,support,0.029817416923423726,0.006815083704859297,0.6815083704859297
1000.0,219.33133304757828,support,0.029820878656246944,0.0068147375315769755,0.6814737531576975
1000.0,219.48135447921135,support,0.029819697650245218,0.006814855632177147,0.6814855632177147
1000.0,219.6313759108444,support,0.029816600500954915,0.006815165347106179,0.6815165347106179
1000.0,219.78139734247753,support,0.02981872517548715,0.0068149528796529555,0.6814952879652956
1000.0,219.93141877411065,support,0.029821170228043058,0.006814708374397363,0.6814708374397362
1000.0,220.08144020574372,support,0.029818302010664405,0.0068149951961352295,0.681499519613523
1000.0,220.23146163737678,support,0.029816735154395178,0.006815151881762152,0.6815151881762153
1000.0,220.38148306900987,support,0.02982007803947729,0.0068148175932539416,0.6814817593253941
1000.0,220.531504500643,support,0.029820622916851447,0.006814763105516525,0.6814763105516525
1000.0,220.68152593227612,support,0.029817117788273822,0.006815113618374287,0.6815113618374287
1000.0,220.83154736390918,support,0.029817643166615525,0.006815061080540117,0.6815061080540117
1000.0,220.98156879554224,support,0.029820983759642313,0.0068147270212374385,0.6814727021237439
1000.0,221.1315902271753,support,0.029819439619665145,0.006814881435235155,0.6814881435235155
1000.0,221.28161165880843,support,0.029816574235601006,0.006815167973641569,0.6815167973641569
1000.0,221.4316330904415,support,0.029818990906466836,0.006814926306554986,0.6814926306554986
1000.0,221.58165452207461,support,0.029821115401601452,0.006814713857041525,0.6814713857041524
1000.0,221.7316759537077,support,0.02981805332469381,0.006815020064732289,0.6815020064732289
1000.0,221.88169738534083,support,0.02981686577554679,0.006815138819646991,0.6815138819646991
1000.0,222.0317188169739,support,0.02982028658059509,0.006814796739142161,0.6814796739142162
1000.0,222.18174024860696,support,0.02982042883789924,0.006814782513411746,0.6814782513411747
1000.0,222.33176168024008,support,0.029816968700943577,0.006815128527107312,0.6815128527107311
1000.0,222.48178311187314,support,0.029817882491407065,0.006815037148060962,0.6815037148060963
1000.0,222.63180454350626,support,0.029821059662654782,0.0068147194309361924,0.6814719430936192
1000.0,222.78182597513933,support,0.029819177427449533,0.0068149076544567165,0.6814907654456717
1000.0,222.93184740677242,support,0.02981657840482833,0.006815167556718836,0.6815167556718836
1000.0,223.08186883840554,support,0.029819251513396594,0.00681490024586201,0.681490024586201
1000.0,223.2318902700386,support,0.02982103173936135,0.006814722223265535,0.6814722223265535
1000.0,223.38191170167173,support,0.02981781854989104,0.0068150435422125654,0.6815043542212565
1000.0,223.5319331333048,support,0.029817020956120165,0.006815123301589653,0.6815123301589653
1000.0,223.68195456493785,support,0.02982047373787147,0.0068147780234145226,0.6814778023414523
1000.0,223.83197599657092,support,0.029820216749510287,0.006814803722250642,0.6814803722250642
1000.0,223.98199742820404,support,0.029816846463950913,0.006815140750806578,0.6815140750806579
1000.0,224.13201885983716,support,0.029818131616470914,0.006815012235554578,0.6815012235554578
1000.0,224.28204029147025,support,0.029821105758571366,0.0068147148213445335,0.6814714821344534
1000.0,224.43206172310332,support,0.029818914536051337,0.0068149339435965356,0.6814933943596535
1000.0,224.58208315473638,support,0.029816612559156224,0.006815164141286047,0.6815164141286048
1000.0,224.7321045863695,support,0.02981950367487088,0.006814875029714582,0.6814875029714582
1000.0,224.88212601800262,support,0.02982092070277703,0.006814733326923967,0.6814733326923967
1000.0,225.0321474496357,support,0.0298176005582976,0.006815065341371909,0.681506534137191
1000.0,225.18216888126875,support,0.02981719836084275,0.006815105561117395,0.6815105561117395
1000.0,225.33219031290193,support,0.02982063735448094,0.0068147616617535755,0.6814761661753576
1000.0,225.48221174453496,support,0.029819989641744708,0.0068148264330271996,0.6814826433027199
