L_support_nm,case_label,E_V,I_Au_abs_A,I_Pd_abs_A,I_total_abs_A,I_Au_current_1e_minus_3_uA,I_Pd_current_1e_minus_3_uA,I_total_current_1e_minus_3_uA,E_mix_with_V,i_mix_abs_with_A,i_mix_current_1e_minus_3_uA,i_mix_avg_with_A_per_m2,E_mix_no_V,i_mix_abs_no_A,i_mix_current_no_1e_minus_3_uA,i_mix_avg_no_A_per_m2
0.0,0 nm,0.5706792207253959,1.7253577243185955e-11,-1.0592675181494176e-10,-8.867317457175581e-11,0.017253577243185953,-0.10592675181494175,-0.0886731745717558,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5708416703156317,1.733411556346829e-11,-1.0538111121397074e-10,-8.804699565050246e-11,0.01733411556346829,-0.10538111121397073,-0.08804699565050245,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5710041199058675,1.741502986339274e-11,-1.0483828137755807e-10,-8.742325151416533e-11,0.01741502986339274,-0.10483828137755806,-0.08742325151416531,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5711665694961033,1.7496321898317166e-11,-1.0429824782603571e-10,-8.680192592771854e-11,0.017496321898317166,-0.10429824782603571,-0.08680192592771854,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5713290190863392,1.7577993431795676e-11,-1.0376099615432997e-10,-8.61830027225343e-11,0.017577993431795676,-0.10376099615432997,-0.08618300272253429,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.571491468676575,1.7660046235616624e-11,-1.0322651203157822e-10,-8.556646579596159e-11,0.017660046235616622,-0.10322651203157822,-0.08556646579596158,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5716539182668107,1.7742482089841198e-11,-1.0269478120074593e-10,-8.495229911090472e-11,0.017742482089841197,-0.10269478120074592,-0.08495229911090471,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5718163678570465,1.7825302782842197e-11,-1.021657894782456e-10,-8.43404866954034e-11,0.017825302782842195,-0.10216578947824559,-0.0843404866954034,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5719788174472823,1.790851011134251e-11,-1.0163952275356028e-10,-8.373101264221776e-11,0.017908510111342507,-0.10163952275356027,-0.08373101264221776,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5721412670375181,1.7992105880454483e-11,-1.0111596698886539e-10,-8.31238611084109e-11,0.01799210588045448,-0.10111596698886538,-0.0831238611084109,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5723037166277539,1.807609190371879e-11,-1.005951082186552e-10,-8.251901631493641e-11,0.01807609190371879,-0.1005951082186552,-0.0825190163149364,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5724661662179897,1.8160470003143934e-11,-1.0007693254936963e-10,-8.191646254622569e-11,0.018160470003143935,-0.10007693254936963,-0.08191646254622569,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5726286158082254,1.8245242009245716e-11,-9.956142615902439e-11,-8.131618414977867e-11,0.018245242009245714,-0.09956142615902439,-0.08131618414977866,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5727910653984613,1.8330409761087133e-11,-9.904857529684067e-11,-8.071816553575354e-11,0.018330409761087133,-0.09904857529684066,-0.08071816553575353,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
