run,R,F,T,epsilon0,epsilon_r,epsilon_s,C_tot,lambda_D,L_Au,L_gap,L_Pd_len,out_of_plane_width,Cdl_Au,Cdl_C,Cdl_Pd,g_Au,g_C,g_Pd,pzc_Au,pzc_C,pzc_Pd,it0_1,it0_2,alpha1,alpha2,z_R1,z_O2,E1_eq,E2_eq,pH,pH_ref,E1_eq_pH_slope_V_per_pH,E2_eq_pH_slope_V_per_pH,it0_1_pH_order,it0_2_pH_order,N_modes,Nx,xtol,max_bracket_expands,use_edl,use_affine_phi2,use_closed_form_when_affine,do_self_checks,do_convergence_check,dh_warn_threshold,dh_violation_action,do_ofat,do_heatmaps,do_sensitivities,ofat_n,ofat_L_gap_n,heatmap_nx,heatmap_ny,scan_mode,heatmap_mode,sensitivity_mode,ofat_pH_min,ofat_pH_max,ofat_C_tot_min,ofat_C_tot_max,heatmap_C_tot_min,heatmap_C_tot_max,heatmap_Cdl_C_min,heatmap_Cdl_C_max,heatmap_pzc_C_offsets,ofat_L_gap_min,ofat_L_gap_max,mode,E_mix,i_mix,i_mix_norm_A_per_m2,i_mix_phys_A_per_m,i_mix_abs_A,residual,residual_norm_A_per_m2,residual_phys_A_per_m,residual_abs_A,converged,method,iterations,out_of_plane_width_m,a1,b1,a2,b2,max_abs_phi_tilde,debye_huckel_ok,delta_pH,E1_eq_eff,E2_eq_eff,it0_1_eff,it0_2_eff,use_edl_case,C_tot_M,phi2_1_meanV,phi2_2_meanV,scan_param,scan_value,scan_value_M,delta_pzc,L_gap_nm
ofat_compare:pH:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,5.2506176708998415,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,10.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.2122503881205972,0.0028479191867041283,0.0028479191867041283,8.661142777081395e-12,8.661142777081395e-12,-1.951563910473908e-17,-1.951563910473908e-17,-5.935131076094628e-26,-5.935131076094628e-26,True,brentq,14,1.0,0.0,0.0,0.0,0.0,0.0,True,3.0,0.1,0.6566204999527561,8.85e-05,3.8779999999999975e-07,without_edl,0.01,,,pH,10.0,,,
ofat_compare:pH:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,5.2506176708998415,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,11.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.27473375887819346,0.00021285335771373845,0.00021285335771373845,6.473334392165095e-13,6.473334392165095e-13,4.794070956187779e-16,4.794070956187779e-16,1.4579814353178566e-24,1.4579814353178566e-24,True,brentq,19,1.0,0.8288301379199748,-0.4242035593079519,0.6185514524709429,-0.2294678670658163,7.796205084548772,False,4.0,0.1,0.597493999937008,8.85e-05,3.877999999999997e-08,with_edl_FULL,0.01,,,pH,11.0,,,
ofat_compare:pH:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,5.2506176708998415,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,11.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.11914314098006151,0.00046469857395424095,0.00046469857395424095,1.413249616110662e-12,1.413249616110662e-12,1.684557983556989e-13,1.684557983556989e-13,5.123107874681135e-22,5.123107874681135e-22,True,brentq,15,1.0,0.0,0.0,0.0,0.0,0.0,True,4.0,0.1,0.597493999937008,8.85e-05,3.877999999999997e-08,without_edl,0.01,,,pH,11.0,,,
ofat_compare:pH:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,5.2506176708998415,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,12.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.2262697936687851,3.811125353125119e-05,3.811125353125119e-05,1.1590462601213092e-13,1.1590462601213092e-13,5.285485590866834e-19,5.285485590866834e-19,1.6074313331089617e-27,1.6074313331089617e-27,True,brentq,18,1.0,0.8288301379199748,-0.4242035593079519,0.6185514524709429,-0.2294678670658163,9.381549152048933,False,5.0,0.1,0.53836749992126,8.85e-05,3.877999999999993e-09,with_edl_FULL,0.01,,,pH,12.0,,,
ofat_compare:pH:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,5.2506176708998415,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,12.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.026035893820760065,7.582545374333803e-05,7.582545374333803e-05,2.3060172636712537e-13,2.3060172636712537e-13,6.765272478510831e-15,6.765272478510831e-15,2.0574667685726395e-23,2.0574667685726395e-23,True,brentq,14,1.0,0.0,0.0,0.0,0.0,0.0,True,5.0,0.1,0.53836749992126,8.85e-05,3.877999999999993e-09,without_edl,0.01,,,pH,12.0,,,
ofat_compare:pH:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,5.2506176708998415,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,13.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.17779172544966407,6.828122388978249e-06,6.828122388978249e-06,2.0765807957763068e-14,2.0765807957763068e-14,-2.3626273057105254e-15,-2.3626273057105254e-15,-7.185264427208591e-24,-7.185264427208591e-24,True,brentq,16,1.0,0.8288301379199748,-0.4242035593079519,0.6185514524709429,-0.2294678670658163,10.967354554536549,False,6.0,0.1,0.47924099990551206,8.85e-05,3.877999999999995e-10,with_edl_FULL,0.01,,,pH,13.0,,,
ofat_compare:pH:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,5.2506176708998415,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,13.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,-0.06707135333306011,1.2372535140516469e-05,1.2372535140516469e-05,3.762757520183907e-14,3.762757520183907e-14,2.032540260231419e-17,2.032540260231419e-17,6.181397799564526e-26,6.181397799564526e-26,True,brentq,14,1.0,0.0,0.0,0.0,0.0,0.0,True,6.0,0.1,0.47924099990551206,8.85e-05,3.877999999999995e-10,without_edl,0.01,,,pH,13.0,,,
ofat_compare:pH:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,5.2506176708998415,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,14.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.12929760791371986,1.224171156965296e-06,1.224171156965296e-06,3.722971221782379e-15,3.722971221782379e-15,1.8973538018496328e-18,1.8973538018496328e-18,5.7702663239808876e-27,5.7702663239808876e-27,True,brentq,18,1.0,0.8288301379199748,-0.4242035593079519,0.6185514524709429,-0.2294678670658163,12.553684959241856,False,7.0,0.1,0.42011449988976407,8.85e-05,3.8779999999999975e-11,with_edl_FULL,0.01,,,pH,14.0,,,
ofat_compare:pH:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,5.2506176708998415,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,14.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,-0.16017860048434446,2.018842199468182e-06,2.018842199468182e-06,6.139739012126518e-15,6.139739012126518e-15,-3.8116482626443515e-20,-3.8116482626443515e-20,-1.159205288299732e-28,-1.159205288299732e-28,True,brentq,16,1.0,0.0,0.0,0.0,0.0,0.0,True,7.0,0.1,0.42011449988976407,8.85e-05,3.8779999999999975e-11,without_edl,0.01,,,pH,14.0,,,
ofat_compare:C_tot:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,52.50617670899841,4.375514725749868,16.495690516077,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4595372138191776,0.014061560369562477,0.014061560369562477,4.276426894341604e-10,4.276426894341604e-10,5.759281940243e-16,5.759281940243e-16,1.75152312645637e-23,1.75152312645637e-23,True,brentq,14,1.0,0.9767244556988495,-0.4961338207464625,0.9407490901275372,-0.35069793289727086,3.2344247240048585,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.0001,,,C_tot,0.1,0.0001,,
ofat_compare:C_tot:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,52.50617670899841,4.375514725749868,16.495690516077,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.49157212957749513,0.06555361211259984,0.06555361211259984,1.993628178465674e-09,1.993628178465674e-09,7.0887740122316245e-12,7.0887740122316245e-12,2.1558506337202743e-19,2.1558506337202743e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.0001,,,C_tot,0.1,0.0001,,
ofat_compare:C_tot:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.22758459260747887,2.0159330636734914e-08,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,34.80478595663558,2.9003988297196317,10.934503588043011,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4602133265960065,0.02170611419067705,0.02170611419067705,4.375807328085823e-10,4.375807328085823e-10,-1.6826817716975029e-15,-1.6826817716975029e-15,-3.3921738192056854e-23,-3.3921738192056854e-23,True,brentq,19,1.0,0.9658463422632768,-0.4912708902648664,0.9133466838988454,-0.3400608323409241,3.1764503621471007,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.00022758459260747887,,,C_tot,0.22758459260747887,0.00022758459260747887,,
ofat_compare:C_tot:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.22758459260747887,2.0159330636734914e-08,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,34.80478595663558,2.9003988297196317,10.934503588043011,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.09889357014824826,0.09889357014824826,1.9936281784656743e-09,1.9936281784656743e-09,1.0693987362309088e-11,1.0693987362309088e-11,2.155836270618536e-19,2.155836270618536e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.00022758459260747887,,,C_tot,0.22758459260747887,0.00022758459260747887,,
ofat_compare:C_tot:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.5179474679231212,1.3363021873202944e-08,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,23.07105947174429,1.9225882893120243,7.248157850706332,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.46119402913430846,0.033986569679711684,0.033986569679711684,4.541632740251232e-10,4.541632740251232e-10,4.847030415922049e-11,4.847030415922049e-11,6.477097346804631e-19,6.477097346804631e-19,True,brentq,20,1.0,0.9503986360721486,-0.48414572168750547,0.8750502417916346,-0.3253933860207993,3.085997186291369,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.0005179474679231212,,,C_tot,0.5179474679231212,0.0005179474679231212,,
ofat_compare:C_tot:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.5179474679231212,1.3363021873202944e-08,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,23.07105947174429,1.9225882893120243,7.248157850706332,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.14918992106594728,0.14918992106594728,1.9936281784656743e-09,1.9936281784656743e-09,1.6132872815433075e-11,1.6132872815433075e-11,2.1558393231023334e-19,2.1558393231023334e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.0005179474679231212,,,C_tot,0.5179474679231212,0.0005179474679231212,,
ofat_compare:C_tot:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,1.1787686347935873,8.857950534245633e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,15.293120486703739,1.2744267072253117,4.804588686239425,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4625740870469873,0.054299415081961,0.054299415081961,4.809815328344818e-10,4.809815328344818e-10,1.0408375550330362e-11,1.0408375550330362e-11,9.219687576667801e-20,9.219687576667801e-20,True,brentq,19,1.0,0.9288243705415371,-0.47388595154580604,0.8232795445172405,-0.3058094248965509,2.9535891734452253,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.0011787686347935872,,,C_tot,1.1787686347935873,0.0011787686347935872,,
ofat_compare:C_tot:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,1.1787686347935873,8.857950534245633e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,15.293120486703739,1.2744267072253117,4.804588686239425,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.22506652873688202,0.22506652873688202,1.9936281784656743e-09,1.9936281784656743e-09,2.4337865056622832e-11,2.4337865056622832e-11,2.1558360478071034e-19,2.1558360478071034e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.0011787686347935872,,,C_tot,1.1787686347935873,0.0011787686347935872,,
ofat_compare:C_tot:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,2.682695795279726,5.871672471365626e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,10.137355612440581,0.8447796343700485,3.184819221575083,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.46443516782078104,0.08900606148349395,0.08900606148349395,5.226144409973078e-10,5.226144409973078e-10,3.1502578323738817e-15,3.1502578323738817e-15,1.849728219205367e-23,1.849728219205367e-23,True,brentq,15,1.0,0.8991690122749282,-0.45940648680651086,0.756272163833798,-0.2807029255758808,2.7714415431042063,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.002682695795279726,,,C_tot,2.682695795279726,0.002682695795279726,,
ofat_compare:C_tot:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,2.682695795279726,5.871672471365626e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,10.137355612440581,0.8447796343700485,3.184819221575083,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.33953327406935535,0.33953327406935535,1.9936281784656743e-09,1.9936281784656743e-09,3.6715852580471164e-11,3.6715852580471164e-11,2.1558346085947112e-19,2.1558346085947112e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.002682695795279726,,,C_tot,2.682695795279726,0.002682695795279726,,
ofat_compare:C_tot:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,6.105402296585329,3.892157387615062e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,6.7197521200743955,0.5599793433395329,2.111122124390039,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4668160991738862,0.1501520151269375,0.1501520151269375,5.844152749415983e-10,5.844152749415983e-10,1.2439743679593107e-11,1.2439743679593107e-11,4.841744026256609e-20,4.841744026256609e-20,True,brentq,14,1.0,0.859035558226253,-0.43941547772682227,0.6740943129534775,-0.25009873133520494,2.5346020944461056,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.0061054022965853294,,,C_tot,6.105402296585329,0.0061054022965853294,,
ofat_compare:C_tot:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,6.105402296585329,3.892157387615062e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,6.7197521200743955,0.5599793433395329,2.111122124390039,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.5122167425216274,0.5122167425216274,1.9936281784656743e-09,1.9936281784656743e-09,5.5389248743153985e-11,5.5389248743153985e-11,2.1558367369011508e-19,2.1558367369011508e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.0061054022965853294,,,C_tot,6.105402296585329,0.0061054022965853294,,
ofat_compare:C_tot:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,13.894954943731374,2.5799955981610125e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,4.454324212502711,0.37119368437522593,1.3994001900946018,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4696830391189598,0.26037773838877315,0.26037773838877315,6.717734189021544e-10,6.717734189021544e-10,8.892886427247504e-13,8.892886427247504e-13,2.2943607837244372e-21,2.2943607837244372e-21,True,brentq,14,1.0,0.8058171021009013,-0.41255707568872324,0.5795763213489911,-0.21500290792097262,2.244475701963566,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.013894954943731374,,,C_tot,13.894954943731374,0.013894954943731374,,
ofat_compare:C_tot:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,13.894954943731374,2.5799955981610125e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,4.454324212502711,0.37119368437522593,1.3994001900946018,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.7727254185575768,0.7727254185575768,1.9936281784656743e-09,1.9936281784656743e-09,8.355960368078286e-11,8.355960368078286e-11,2.155834096804985e-19,2.155834096804985e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.013894954943731374,,,C_tot,13.894954943731374,0.013894954943731374,,
ofat_compare:C_tot:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,31.622776601683793,1.7102024979028212e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,2.9526392991216808,0.24605327492680673,0.9276208464740614,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4729088544022656,0.4609995898185817,0.4609995898185817,7.884026500399144e-10,7.884026500399144e-10,2.25208740545213e-13,2.25208740545213e-13,3.8515255062997166e-22,3.8515255062997166e-22,True,brentq,14,1.0,0.7375315129605442,-0.37783452167888154,0.4786022769148912,-0.1775452501916796,1.913724609820454,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.03162277660168379,,,C_tot,31.622776601683793,0.03162277660168379,,
