L_support_nm,pzc_support_V,N_modes,gl_order,lambda_D_nm,E_mix_with_V,E_mix_no_V,i_mix_avg_with_A_per_m2,i_mix_avg_no_A_per_m2,i_mix_abs_with_A,i_mix_abs_no_A,phi_RP_Au_mean_mV,phi_RP_Pd_mean_mV,sigma_support_signed_mean_C_per_m2,sigma_support_signed_mean_uC_per_cm2,relative_balance_with,relative_balance_no,max_abs_phi_tilde_with_edl,debye_huckel_ok_with_edl,overlap_reference_L_support_nm,overlap_delta_phi_RP_Au_mean_vs_15nm_mV,overlap_delta_phi_RP_Pd_mean_vs_15nm_mV,overlap_active_RP_RMS_vs_15nm_mV
15.0,0.84,3840,128,3.0412178890177213,0.6176603476604285,0.4670000000000002,0.053166633745096184,0.11756035407872475,2.1266653498038475e-12,4.7024141631489906e-12,-192.21297844466164,-109.90428491958244,-0.02264250852489135,-2.264250852489135,9.922900315512771e-17,4.308123452522561e-15,7.79641477712476,False,15.0,0.0,0.0,0.0
1.0,0.86,960,128,3.0412178890177213,0.6220262463656243,0.4670000000000001,0.058944281933779916,0.11756035407872445,2.357771277351197e-12,4.7024141631489785e-12,-191.15681777310473,-119.46273470610517,-0.01915315576428531,-1.915315576428531,1.6289490427402724e-14,1.7950514385510672e-15,7.731133855637015,False,15.0,2.1670326637025994,-8.447577794377011,6.166749595921888
3.0,0.86,960,128,3.0412178890177213,0.6199194215849213,0.46699999999999964,0.054962971766796355,0.1175603540787235,2.1985188706718546e-12,4.7024141631489405e-12,-192.62722880379584,-113.86385901584731,-0.02193943658849552,-2.193943658849552,9.598593194749262e-16,6.0134223191460756e-15,7.78527636524608,False,15.0,0.6966216330114889,-2.8487021041191554,2.073690596206736
6.0,0.86,1920,128,3.0412178890177213,0.6190929831504931,0.4670000000000002,0.053536661443001336,0.11756035407872475,2.1414664577200538e-12,4.7024141631489906e-12,-193.1523371121389,-111.69559499372082,-0.023546662683743478,-2.354666268374348,1.0839748161327057e-15,4.308123452522561e-15,7.805956658431423,False,15.0,0.17151332466843883,-0.6804380819926621,0.4961919003594648
15.0,0.86,3840,128,3.0412178890177213,0.6188379199179955,0.4670000000000002,0.05309424715966021,0.11756035407872475,2.1237698863864088e-12,4.7024141631489906e-12,-193.32385043680733,-111.01515691172816,-0.024824125936111687,-2.4824125936111687,2.9809286409741213e-16,4.308123452522561e-15,7.812712749297283,False,15.0,0.0,0.0,0.0
1.0,0.88,960,128,3.0412178890177213,0.6225850487824066,0.4670000000000001,0.058918560126681514,0.11756035407872445,2.356742405067261e-12,4.7024141631489785e-12,-191.66033695471936,-119.96625388771974,-0.0224332048898916,-2.24332048898916,3.017557596404145e-14,1.7950514385510672e-15,7.735282664840295,False,15.0,2.7748158847869604,-7.839794573292593,5.880560438678189
3.0,0.88,960,128,3.0412178890177213,0.620886649125299,0.46699999999999964,0.05491323604076826,0.1175603540787235,2.1965294416307306e-12,4.7024141631489405e-12,-193.5302719261808,-114.76690213823233,-0.024679829541418938,-2.4679829541418936,1.3450201494612578e-15,6.0134223191460756e-15,7.796680988625081,False,15.0,0.9048809133255133,-2.6404428238051736,1.9736701564705605
6.0,0.88,1920,128,3.0412178890177213,0.6202204388107129,0.4670000000000002,0.05347908576380082,0.11756035407872475,2.139163430552033e-12,4.7024141631489906e-12,-194.21438764454047,-112.7576455261224,-0.025975763982105923,-2.597576398210592,1.972985137008715e-16,4.308123452522561e-15,7.821006376475626,False,15.0,0.2207651949658498,-0.6311862116952511,0.47282835423783126
15.0,0.88,3840,128,3.0412178890177213,0.6200148221369491,0.4670000000000002,0.053034723391736344,0.11756035407872475,2.121388935669454e-12,4.7024141631489906e-12,-194.43515283950632,-112.12645931442715,-0.027005812145114237,-2.700581214511424,1.0942339100250459e-15,4.308123452522561e-15,7.82902789670379,False,15.0,0.0,0.0,0.0
1.0,0.9,960,128,3.0412178890177213,0.623143707509699,0.4670000000000001,0.058898363532893426,0.11756035407872445,2.355934541315737e-12,4.7024141631489785e-12,-192.16395179059361,-120.46986872359403,-0.025713265315918284,-2.5713265315918283,4.68464032932721e-14,1.7950514385510672e-15,7.739435250729166,False,15.0,3.3828509787649637,-7.231759479314661,5.64544178568819
3.0,0.9,960,128,3.0412178890177213,0.6218534775227673,0.46699999999999964,0.054874200811572,0.1175603540787235,2.1949680324628804e-12,4.7024141631489405e-12,-194.4335745936208,-115.67020480567227,-0.02742025854496472,-2.7420258544964717,3.2688011423744094e-15,6.0134223191460756e-15,7.808095937751403,False,15.0,1.1132281757377882,-2.4320955613928987,1.8913442033383985
6.0,0.9,1920,128,3.0412178890177213,0.6213473846785333,0.4670000000000002,0.05343390428456277,0.11756035407872475,2.1373561713825113e-12,4.7024141631489906e-12,-195.27676659724193,-113.82002447882387,-0.028404914793067254,-2.8404914793067255,1.3822573876244653e-15,4.308123452522561e-15,7.836069191725478,False,15.0,0.2700361721166473,-0.5819152345444962,0.4536214690942149
15.0,0.9,3840,128,3.0412178890177213,0.6211911833454421,0.4670000000000002,0.05298801511244851,0.11756035407872475,2.1195206044979406e-12,4.7024141631489906e-12,-195.54680276935858,-113.23810924427937,-0.029187553903631543,-2.9187553903631542,3.3851588877049514e-15,4.308123452522561e-15,7.845356935999137,False,15.0,0.0,0.0,0.0
